lon,32.45,32.55,32.65,32.75,32.85,32.95,33.05,33.15,33.25,33.35,33.45,33.55,33.65,33.75,33.85,33.95,34.05,34.15,34.25,34.35,34.45,34.55,34.65,34.75,34.85,34.95,35.05,35.15,35.25,35.35,35.45,35.55,35.65,35.75,35.85,35.95,36.05,36.15,36.25,36.35,36.45,36.55,36.65,36.75,36.85,36.95,37.05,37.15,37.25,37.35,37.45,37.55,37.65,37.75,37.85,37.95,38.05,38.15,38.25,38.35,38.45,38.55,38.65,38.75,38.85,38.95,39.05,39.15,39.25,39.35,39.45,39.55,39.65,39.75,39.85,39.95,40.05,40.15,40.25,40.35,40.45,40.55,40.65,40.75,40.85,40.95,41.05,41.15,41.25,41.35,41.45,41.55,41.65,41.75,41.85,41.95,42.05
-124.45,14.939759,14.728602,14.879671,12.0044,11.508893,13.76368,17.183836,19.613289,21.78614,22.731853,20.421036,21.627384,22.718832,23.603605,21.643532,25.011341,29.475628,30.872581,29.475798,35.128735,40.79328,36.949688,40.956993,42.409187,47.159336,48.243847,51.223476,49.886814,50.75382,45.577477,44.47843,45.166676,41.912655,44.84991,48.86597,61.645405,61.23933,66.33574,85.34002,92.56143,73.858574,75.17624,69.94365,62.747696,57.122658,61.171074,69.09059,85.837555,98.0749,69.82839,88.25232,84.03681,94.08032,98.71665,117.10748,107.09859,101.81629,104.90907,103.524055,98.07593,97.697556,101.81317,107.66003,99.51111,97.2863,93.93104,98.84023,92.82783,94.23267,118.56258,100.14145,108.25808,105.17631,117.85195,155.05644,162.09875,173.79153,169.23042,206.54565,197.26292,220.46768,208.82304,193.42203,203.91827,209.23059,212.24742,229.53699,244.16911,222.24953,243.38838,235.27922,277.51434,315.5383,344.88983,335.8947,344.9183,332.63852
-124.35,14.620179,14.751666,15.074077,12.169144,12.319823,15.386549,18.341892,20.548416,20.04785,21.53379,21.833633,22.544464,23.382551,23.00485,22.484522,26.615582,29.298489,28.773582,31.263279,35.226467,39.847878,35.89144,45.45789,43.279945,43.68238,40.34794,43.490112,40.68015,35.37517,36.59961,35.77155,33.99773,35.43274,35.735725,37.803547,49.42239,57.61785,58.325226,69.541084,71.103516,59.16423,78.10622,68.80857,68.353905,62.158417,70.72235,66.08698,70.864136,92.34435,92.02499,89.93556,91.90055,90.56044,93.10096,98.05035,92.00571,110.23229,100.87387,94.00512,99.41864,104.714386,99.12082,96.779015,97.56429,85.513725,89.225975,91.97499,96.80678,99.2317,110.92772,97.03541,113.441734,101.69616,112.11951,125.565216,148.84808,157.68736,166.44086,142.49286,141.84457,142.91582,139.3355,170.95227,221.3064,230.75827,229.81763,251.5247,252.0408,219.60233,272.04782,265.43225,310.19086,345.05423,370.489,353.73398,322.72092,267.9808
-124.25,15.177462,15.342462,13.750795,13.261411,15.008322,17.127014,16.412321,19.178501,21.782513,23.447296,21.58883,20.36908,23.881117,24.08744,22.568298,23.843573,24.388918,33.368664,36.987686,39.87501,39.191704,35.677746,33.636166,30.346706,34.141727,37.540615,35.876217,35.05067,36.270176,28.849976,29.598463,26.154903,30.104132,32.429356,32.871258,42.994125,53.632313,56.299908,61.46673,61.932114,54.902355,70.10677,75.31554,71.84577,70.54922,67.61434,60.557533,65.91345,83.66536,76.00101,81.21854,84.63762,89.23656,87.66557,99.61447,106.715744,96.37975,100.634514,96.35143,102.86431,97.19531,87.79684,85.84288,97.06277,94.8755,95.30364,90.34536,91.502266,99.25142,97.10345,101.39665,94.0006,99.23694,115.26175,110.75427,148.66057,155.18314,130.74863,147.36647,156.00072,143.03447,151.02092,167.44911,206.90262,231.75159,251.34038,258.14932,237.14214,253.45331,258.58167,277.80273,296.53354,308.22012,304.37048,260.4207,258.02756,266.55234
-124.15,15.822539,17.92422,16.589153,21.03125,20.465092,16.17621,18.316582,22.150448,23.071009,20.309893,20.147892,21.094604,22.661104,23.64656,25.09089,21.470295,24.904392,28.644285,35.510094,36.418987,38.10642,31.255514,25.573944,26.600477,26.113684,29.454065,28.57172,25.600569,25.383924,25.478874,25.188898,27.067646,26.53967,26.711718,33.41412,40.920345,47.835323,48.60667,51.072227,53.13563,72.28967,64.2938,68.27547,78.4918,67.54411,68.14135,62.05357,61.277477,78.45142,77.36705,74.54924,103.03378,101.07407,75.06174,91.40654,97.31178,89.30639,93.949295,82.73524,90.45135,89.024574,88.59814,89.654625,100.720406,94.829384,92.38811,102.838036,98.289345,94.97463,91.463005,88.322586,92.7791,106.217415,130.40613,133.78891,144.70676,127.78263,129.40388,139.06548,151.18034,142.38593,150.14769,151.92285,155.77031,175.72217,179.78465,198.4155,195.93066,196.97733,207.5036,220.88423,223.63376,248.6736,222.35771,229.32683,238.8967,221.46642
-124.05,17.528404,20.224422,18.665058,20.326725,21.884161,20.927935,18.080769,20.692598,21.783098,20.677961,20.10118,19.574114,18.26871,18.445723,22.57465,22.085854,24.346561,28.142744,30.579742,31.030561,30.309034,22.417662,21.448076,24.080725,20.737034,22.061893,17.360554,17.061613,20.786207,22.582233,22.64835,23.086876,23.318628,25.744379,35.33546,44.017197,44.12065,44.380894,45.05222,48.04664,61.02621,65.13717,64.585884,81.10186,84.63899,84.53509,60.018375,55.07397,60.269474,69.77313,76.46193,98.27898,80.653755,82.20711,66.66905,68.44041,80.78971,65.20397,72.5251,75.56955,83.80565,82.031685,93.95026,104.981064,94.7966,99.96692,98.78682,93.32417,95.11379,104.24917,104.2464,114.04005,107.49155,124.723305,126.661194,143.70232,126.03792,125.15469,137.74814,162.26013,142.45602,161.46667,144.11766,149.51619,175.73181,169.06807,192.78905,191.6267,189.43573,188.50781,219.62236,219.84213,225.18602,200.26115,208.13531,230.31844,221.04395
-123.95,17.162537,19.953358,20.363846,22.895367,23.18446,18.956043,19.34515,21.13876,23.264946,23.240173,24.753721,21.415617,19.667065,19.07935,17.970524,18.775658,20.026491,21.814178,23.034523,23.387398,20.719967,18.974112,16.84343,16.321732,15.980661,15.121299,14.367854,13.525804,14.9977255,17.223608,21.19432,23.897074,24.980461,29.417662,35.432285,41.66203,45.83418,41.84962,47.34459,49.596222,55.082947,49.28745,62.19768,72.19217,81.73357,79.39737,66.08995,58.08811,58.878498,63.547043,67.6889,75.1798,65.72028,82.77808,60.06581,62.377056,72.38561,55.52827,61.858704,67.83717,89.74946,78.46207,94.63857,100.70065,103.0463,101.27721,98.63438,99.58656,110.935524,105.350845,105.54064,113.53061,132.09174,122.290955,92.725586,100.587265,119.40759,130.4406,146.64381,153.66013,148.08374,174.78404,142.21321,137.69307,156.80688,164.139,179.0831,178.76917,178.5606,199.65355,210.03351,213.0141,201.46213,201.3327,220.96797,223.02911,197.50409
-123.85,16.28557,18.84958,21.182922,21.485611,23.22639,20.18828,20.30648,23.977186,24.34722,24.064957,26.970224,22.211191,19.792753,18.645128,19.624327,18.961567,20.521154,22.646517,20.007887,20.144354,17.470488,16.969856,15.237569,16.564991,11.034685,11.601244,11.283843,11.694352,13.243823,17.01098,17.586596,24.366106,26.959818,32.918545,36.32447,36.650604,37.330326,40.65994,43.925682,50.226223,57.57574,52.70735,51.384773,53.92828,60.826473,59.57332,63.978004,58.078194,58.168625,56.21851,82.20291,76.73406,68.584114,74.01841,84.48402,53.388557,56.20975,51.987236,50.670746,59.355618,67.56588,71.74239,101.47802,104.29141,92.94729,100.809425,100.188225,114.75664,91.064995,87.25372,82.22516,91.91122,108.46349,116.33426,103.27687,113.532684,100.093735,117.01309,122.743,119.261314,125.93812,141.77377,126.97254,112.20639,121.58908,146.54315,150.29524,162.18456,171.86252,188.15619,191.58594,197.88832,193.99614,190.00685,177.39865,190.75568,191.33086
-123.75,19.108511,20.70854,20.395613,18.860722,18.25802,17.334309,21.851004,23.037706,24.59704,23.601505,23.007755,23.924156,23.123407,22.248962,17.222672,19.973934,19.347223,21.853476,20.243973,16.546076,16.912899,16.442488,13.714162,13.963434,11.334498,10.612302,9.661372,11.8652935,13.57598,15.772548,18.264606,25.582588,26.50745,31.25647,34.982784,34.55904,36.73847,39.98984,42.40311,47.727493,55.1055,49.665176,51.53981,49.60741,53.067272,58.107433,63.78687,65.03827,63.217926,55.92098,64.95547,60.211426,64.441895,67.22985,78.2402,58.93609,55.63192,43.22613,45.811565,56.108265,69.33504,67.38637,88.84682,91.27868,105.30498,112.167755,102.244995,91.2691,92.03489,80.03862,86.900444,94.910034,103.22244,118.448204,96.5956,113.65425,94.75625,111.2572,124.95526,105.30745,89.86913,107.69134,116.444176,106.18489,116.511314,124.281654,129.19423,143.16035,147.86443,173.56595,177.56734,194.68555,197.5594,191.57196,193.47356,174.18208,175.5989
-123.65,21.24942,23.785614,22.66383,18.102474,19.295082,17.98578,20.740637,22.567955,21.089579,21.176254,22.338238,22.268469,21.082027,17.265781,19.081493,20.708801,18.579039,17.560349,18.47334,16.87721,15.776531,15.509714,14.063423,12.709269,12.186739,11.288062,10.648137,12.769705,15.903725,20.401962,19.74745,22.008236,22.228235,33.513725,33.362747,35.48243,35.634064,40.573505,41.361534,44.46517,51.30915,54.010864,49.613426,48.86527,56.974483,55.10528,63.398212,61.311356,59.922337,65.94409,72.92418,72.0804,63.939537,65.12512,73.453415,66.6174,50.72202,43.490166,55.235065,56.667355,70.299355,69.55762,78.544464,88.91806,119.25672,88.97477,81.99547,87.66702,99.3246,97.815895,94.77912,98.78687,106.34387,106.591965,96.45837,93.93102,90.49877,112.1297,112.742966,118.32303,86.584785,103.523705,91.30401,91.24542,94.94258,95.5831,124.3396,132.74168,143.9679,160.07533,191.04834,197.24817,205.74583,210.6923,218.28966,193.8991,180.20456
