station,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
US1CAVT0001,198.3,225.2,10.1,4.6,5.4,0.3,2.3,0.0,2.1,0.0,1.4,0.0
US1CAVT0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CAVT0016,206.2,154.5,7.7,3.1,5.1,0.3,0.5,0.0,1.6,0.0,1.3,0.0
US1CAVT0001,198.3,225.2,10.1,4.6,5.4,0.3,2.3,0.0,2.1,0.0,1.4,0.0
US1CAVT0001,198.3,225.2,10.1,4.6,5.4,0.3,2.3,0.0,2.1,0.0,1.4,0.0
USW00093110,127.7,183.6,6.7,4.4,3.3,0.0,0.0,0.0,0.3,0.0,3.3,0.0
US1CAVT0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CAVT0006,282.0,279.4,22.9,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CAVT0001,198.3,225.2,10.1,4.6,5.4,0.3,2.3,0.0,2.1,0.0,1.4,0.0
US1CAVT0017,149.0,88.2,1.8,4.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CAVT0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CAVT0012,205.8,164.4,6.4,3.6,3.1,0.0,0.0,0.0,1.3,0.0,2.3,0.0
US1CAVT0006,282.0,279.4,22.9,6.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CAVT0001,198.3,225.2,10.1,4.6,5.4,0.3,2.3,0.0,2.1,0.0,1.4,0.0
US1CAVT0014,180.4,165.6,11.8,3.3,5.3,0.3,3.0,0.0,1.8,0.0,1.0,0.0
USC00048917,184.9,208.7,44.5,54.4,7.6,0.0,0.0,0.0,12.4,0.0,43.2,2.5
US1CATL0016,113.8,63.7,20.6,22.0,0.5,0.0,0.0,0.0,0.0,0.0,3.1,0.0
USC00044957,110.0,218.6,21.2,34.3,6.6,0.5,0.0,0.3,5.3,1.5,11.3,1.3
US1CATH0028,0.0,0.0,0.0,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CATY0003,342.0,244.2,113.0,109.8,3.6,1.3,0.0,1.5,10.0,16.5,133.0,9.0
US1CASS0001,213.8,169.0,64.1,61.7,8.9,2.8,0.0,0.0,0.3,4.6,49.5,2.5
US1CAMP0003,124.3,96.8,0.0,57.7,1.6,0.8,0.0,0.0,2.5,6.1,59.4,6.6
USC00046174,368.7,293.4,76.8,129.4,8.9,4.2,0.0,0.0,2.5,8.1,101.4,6.1
US1CASJ0001,218.8,236.8,67.6,71.9,3.3,7.4,0.0,0.3,0.3,6.4,41.8,4.8
USC00048353,392.6,266.2,85.0,170.5,7.1,8.6,0.0,0.0,3.8,7.6,109.7,3.1
US1CAMP0003,124.3,96.8,0.0,57.7,1.6,0.8,0.0,0.0,2.5,6.1,59.4,6.6
USC00049582,438.7,487.2,124.9,118.0,9.9,18.8,0.0,0.0,3.1,14.2,183.8,17.3
US1CASJ0001,218.8,236.8,67.6,71.9,3.3,7.4,0.0,0.3,0.3,6.4,41.8,4.8
US1CASS0001,213.8,169.0,64.1,61.7,8.9,2.8,0.0,0.0,0.3,4.6,49.5,2.5
USC00041428,243.3,247.3,74.0,99.5,11.5,4.6,0.0,1.3,0.0,8.6,111.8,11.0
USC00041428,243.3,247.3,74.0,99.5,11.5,4.6,0.0,1.3,0.0,8.6,111.8,11.0
USC00048353,392.6,266.2,85.0,170.5,7.1,8.6,0.0,0.0,3.8,7.6,109.7,3.1
USC00048353,392.6,266.2,85.0,170.5,7.1,8.6,0.0,0.0,3.8,7.6,109.7,3.1
USC00048353,392.6,266.2,85.0,170.5,7.1,8.6,0.0,0.0,3.8,7.6,109.7,3.1
US1CASS0001,213.8,169.0,64.1,61.7,8.9,2.8,0.0,0.0,0.3,4.6,49.5,2.5
US1CAMP0003,124.3,96.8,0.0,57.7,1.6,0.8,0.0,0.0,2.5,6.1,59.4,6.6
USC00049582,438.7,487.2,124.9,118.0,9.9,18.8,0.0,0.0,3.1,14.2,183.8,17.3
USC00047933,542.6,388.7,73.4,70.9,8.1,0.0,0.0,0.0,4.8,3.0,15.9,3.3
USW00093209,134.8,89.4,13.6,24.1,4.6,0.0,0.0,0.0,0.8,2.3,4.2,0.5
USC00045151,85.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00093209,134.8,89.4,13.6,24.1,4.6,0.0,0.0,0.0,0.8,2.3,4.2,0.5
USC00047933,542.6,388.7,73.4,70.9,8.1,0.0,0.0,0.0,4.8,3.0,15.9,3.3
USC00044534,97.6,55.1,11.0,14.1,7.4,0.3,0.0,0.0,0.5,0.0,0.0,0.3
US1CASL0014,197.1,377.7,55.4,84.3,10.5,0.0,0.0,0.0,1.5,6.6,24.8,2.3
US1CASL0010,565.5,360.3,52.5,66.6,9.9,0.0,0.0,0.0,1.8,3.6,18.5,1.8
US1CASL0001,169.2,181.6,26.7,42.7,0.0,0.0,0.0,0.0,5.9,0.0,5.3,0.0
USC00047933,542.6,388.7,73.4,70.9,8.1,0.0,0.0,0.0,4.8,3.0,15.9,3.3
USC00049111,250.8,198.0,30.9,37.9,10.6,0.0,0.0,0.0,16.8,0.8,6.5,1.0
US1CASL0001,169.2,181.6,26.7,42.7,0.0,0.0,0.0,0.0,5.9,0.0,5.3,0.0
US1CASL0001,169.2,181.6,26.7,42.7,0.0,0.0,0.0,0.0,5.9,0.0,5.3,0.0
US1CASL0022,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CASL0001,169.2,181.6,26.7,42.7,0.0,0.0,0.0,0.0,5.9,0.0,5.3,0.0
USW00093209,134.8,89.4,13.6,24.1,4.6,0.0,0.0,0.0,0.8,2.3,4.2,0.5
USC00047672,334.0,251.2,73.4,46.1,7.1,0.0,0.0,0.0,7.4,2.8,4.1,1.3
USC00049111,250.8,198.0,30.9,37.9,10.6,0.0,0.0,0.0,16.8,0.8,6.5,1.0
USC00043882,511.4,297.1,77.9,91.7,4.6,0.0,0.0,0.3,4.1,7.2,34.4,13.2
