station,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12
USW00023157,27.7,7.9,0.3,0.0,0.0,0.0,1.6,0.3,0.0,16.5,3.3,94.6
US1CABT0026,66.5,32.0,54.0,4.6,0.0,0.0,0.0,0.0,0.3,197.1,27.7,177.7
US1CATH0005,104.6,26.7,68.1,0.0,0.0,0.6,0.0,0.0,9.1,121.4,42.7,129.8
US1CASF0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,198.4,17.3,208.7
USC00048587,66.2,12.2,32.3,7.1,0.0,1.8,0.0,0.0,3.6,129.8,26.7,91.6
USW00093210,42.9,42.6,60.5,9.9,0.0,0.0,0.0,0.0,1.3,168.7,29.0,149.2
US1CABT0026,66.5,32.0,54.0,4.6,0.0,0.0,0.0,0.0,0.3,197.1,27.7,177.7
USW00093210,42.9,42.6,60.5,9.9,0.0,0.0,0.0,0.0,1.3,168.7,29.0,149.2
US1CABT0032,87.8,93.3,70.7,12.7,0.0,0.0,0.0,0.0,8.2,254.6,49.1,239.6
US1CAYB0001,180.4,114.0,156.3,15.5,0.0,0.8,0.0,0.0,16.5,401.1,97.5,452.9
US1CABT0032,87.8,93.3,70.7,12.7,0.0,0.0,0.0,0.0,8.2,254.6,49.1,239.6
US1CABT0033,102.7,66.9,94.6,5.1,0.0,0.0,0.0,0.0,2.1,214.6,41.4,207.1
US1CABT0013,47.5,155.4,107.5,9.7,0.0,0.0,0.0,0.0,4.0,56.8,37.1,245.0
USC00045933,136.0,56.4,103.6,8.4,0.0,0.0,0.0,0.0,0.6,177.5,20.8,291.7
US1CASR0026,56.9,5.1,0.3,0.0,0.0,0.0,10.4,0.0,0.3,12.7,0.0,0.0
USC00049001,49.6,9.5,16.5,0.0,0.0,0.0,0.0,0.0,0.5,68.6,17.8,98.5
US1CAAL0004,100.6,19.6,34.5,7.1,0.0,0.0,0.0,0.0,0.0,128.5,21.6,181.4
US1CACC0036,68.7,7.7,15.3,0.0,0.0,0.0,0.0,0.0,0.0,65.0,16.0,131.2
US1CACC0046,38.2,18.3,24.2,0.8,0.0,0.0,0.0,0.3,0.0,70.8,16.6,137.6
USW00023285,69.5,10.2,22.6,3.3,0.0,0.0,0.0,0.0,0.0,132.6,18.1,123.2
USC00049001,49.6,9.5,16.5,0.0,0.0,0.0,0.0,0.0,0.5,68.6,17.8,98.5
USC00049001,49.6,9.5,16.5,0.0,0.0,0.0,0.0,0.0,0.5,68.6,17.8,98.5
USC00044997,60.2,14.1,13.7,2.3,0.0,0.0,0.0,0.0,0.0,101.9,19.3,94.8
US1CACC0050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.4,16.3,154.7
USC00049001,49.6,9.5,16.5,0.0,0.0,0.0,0.0,0.0,0.5,68.6,17.8,98.5
USC00049001,49.6,9.5,16.5,0.0,0.0,0.0,0.0,0.0,0.5,68.6,17.8,98.5
USC00049001,49.6,9.5,16.5,0.0,0.0,0.0,0.0,0.0,0.5,68.6,17.8,98.5
US1CASO0010,54.2,21.0,34.8,1.5,1.0,0.0,0.0,0.0,2.0,147.6,20.8,166.2
USC00049001,49.6,9.5,16.5,0.0,0.0,0.0,0.0,0.0,0.5,68.6,17.8,98.5
USC00042964,32.8,18.3,3.9,0.0,2.3,0.0,0.0,0.0,10.2,15.2,13.7,130.2
USC00040029,33.2,40.9,15.2,16.3,3.3,4.3,1.5,0.0,30.4,77.4,6.4,95.8
US1CAAL0003,84.9,49.4,49.9,4.8,0.8,1.5,0.0,0.0,1.8,169.5,27.0,183.3
US1CABT0005,111.6,77.6,99.5,6.9,0.0,0.0,0.0,0.0,5.9,249.7,48.1,258.0
US1CASR0026,56.9,5.1,0.3,0.0,0.0,0.0,10.4,0.0,0.3,12.7,0.0,0.0
USW00093210,42.9,42.6,60.5,9.9,0.0,0.0,0.0,0.0,1.3,168.7,29.0,149.2
US1CABT0005,111.6,77.6,99.5,6.9,0.0,0.0,0.0,0.0,5.9,249.7,48.1,258.0
USC00046521,88.7,61.0,87.6,8.6,0.0,0.0,0.0,0.0,0.0,125.2,35.9,170.9
USC00046252,0.0,15.5,59.7,7.9,0.0,0.0,0.0,0.0,4.1,129.0,24.4,362.1
US1CAMP0009,272.2,35.7,86.3,1.8,0.0,0.0,4.6,0.0,1.3,137.1,31.5,266.5
USC00045118,78.8,5.1,14.3,0.0,0.0,0.0,0.0,0.0,0.0,25.9,6.6,78.5
USC00047339,76.3,16.8,28.7,0.0,0.0,0.0,0.0,0.0,0.0,139.3,7.4,195.3
US1CAMP0001,127.3,35.2,71.1,9.4,0.0,0.0,0.0,0.0,0.0,98.2,23.6,251.4
US1CAHM0091,447.4,220.9,150.4,34.1,0.0,10.7,1.0,0.0,49.0,351.7,206.2,373.3
US1CADN0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.7,85.0,0.0
US1CADN0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.7,85.0,0.0
USC00049390,75.8,74.1,76.0,32.5,3.5,17.0,1.0,0.0,36.3,175.6,51.5,188.7
US1CATH0005,104.6,26.7,68.1,0.0,0.0,0.6,0.0,0.0,9.1,121.4,42.7,129.8
US1CASZ0021,253.9,63.7,78.2,4.1,1.0,0.8,0.0,0.0,0.5,303.8,66.9,489.9
US1CASO0010,54.2,21.0,34.8,1.5,1.0,0.0,0.0,0.0,2.0,147.6,20.8,166.2
US1CASO0010,54.2,21.0,34.8,1.5,1.0,0.0,0.0,0.0,2.0,147.6,20.8,166.2
US1CABT0033,102.7,66.9,94.6,5.1,0.0,0.0,0.0,0.0,2.1,214.6,41.4,207.1
USC00046521,88.7,61.0,87.6,8.6,0.0,0.0,0.0,0.0,0.0,125.2,35.9,170.9
US1CAIN0005,30.2,11.9,1.8,0.0,1.0,17.8,4.6,0.0,1.0,24.9,0.0,48.6
USC00040010,66.1,29.2,29.2,0.0,0.0,0.0,0.0,0.0,0.0,168.6,17.0,140.0
US1CAED0023,129.1,60.7,56.7,0.8,0.0,0.0,0.0,0.0,7.8,233.7,34.6,215.4
US1CASA0061,88.1,38.5,42.9,0.5,0.0,0.0,0.0,0.0,4.3,186.8,20.0,191.8
US1CAAM0015,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,248.9,0.0,0.0
USC00041428,119.6,51.5,54.1,2.3,0.8,0.0,0.0,0.0,0.6,214.0,12.9,150.6
USC00040029,33.2,40.9,15.2,16.3,3.3,4.3,1.5,0.0,30.4,77.4,6.4,95.8
US1CAHM0093,230.9,148.6,46.7,0.0,0.0,7.6,0.0,0.0,4.6,241.2,130.0,200.5
US1CABT0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00093210,42.9,42.6,60.5,9.9,0.0,0.0,0.0,0.0,1.3,168.7,29.0,149.2
US1CATY0039,149.8,122.9,55.1,22.4,0.3,0.0,0.0,0.0,18.8,189.7,70.8,118.9
US1CAMD0018,38.7,23.7,0.0,0.0,0.0,0.0,0.0,0.0,22.1,62.7,28.7,69.1
US1CAMD0022,167.1,169.1,99.6,26.2,1.0,10.9,0.0,0.0,43.7,303.1,75.6,240.1
US1CAMD0040,155.7,97.5,88.1,0.0,5.8,0.0,0.0,0.0,26.4,282.4,91.4,236.9
USC00048917,66.1,22.1,42.4,5.6,0.0,0.0,0.0,0.0,0.0,7.6,5.6,146.2
US1CAFR0009,61.6,23.9,78.8,7.6,0.0,0.0,0.0,0.0,2.0,4.6,0.0,0.0
US1CAFR0009,61.6,23.9,78.8,7.6,0.0,0.0,0.0,0.0,2.0,4.6,0.0,0.0
US1CAFR0030,96.2,27.0,65.1,0.0,0.0,0.0,0.0,0.0,0.0,85.2,14.2,193.3
US1CAFR0025,76.4,15.8,54.6,5.3,0.0,0.0,0.8,0.0,0.5,79.0,12.2,171.4
US1CAFR0021,71.8,18.8,74.4,4.8,0.0,0.0,0.0,0.0,0.0,74.7,7.6,167.9
US1CAFR0021,71.8,18.8,74.4,4.8,0.0,0.0,0.0,0.0,0.0,74.7,7.6,167.9
US1CAFR0030,96.2,27.0,65.1,0.0,0.0,0.0,0.0,0.0,0.0,85.2,14.2,193.3
US1CABT0032,87.8,93.3,70.7,12.7,0.0,0.0,0.0,0.0,8.2,254.6,49.1,239.6
US1CASK0020,24.2,22.9,38.7,7.0,2.6,11.0,0.0,0.0,24.7,44.0,12.7,34.2
US1CASK0004,100.1,66.3,35.8,3.0,6.9,5.4,0.0,0.0,24.1,80.3,37.4,153.1
US1CASK0003,38.8,12.0,58.9,8.1,3.8,18.0,7.6,0.0,23.8,91.8,22.9,24.6
US1CASK0003,38.8,12.0,58.9,8.1,3.8,18.0,7.6,0.0,23.8,91.8,22.9,24.6
US1CASK0026,47.1,50.8,49.4,5.9,15.3,11.7,6.7,0.0,21.4,75.9,24.9,57.9
US1CASK0003,38.8,12.0,58.9,8.1,3.8,18.0,7.6,0.0,23.8,91.8,22.9,24.6
USC00043182,44.0,0.0,11.5,0.0,0.0,0.0,0.5,0.0,0.0,19.6,2.0,0.0
USC00045449,59.2,61.8,89.2,0.0,0.0,3.5,11.4,0.0,12.7,101.6,28.8,7.1
USC00043182,44.0,0.0,11.5,0.0,0.0,0.0,0.5,0.0,0.0,19.6,2.0,0.0
US1CASK0003,38.8,12.0,58.9,8.1,3.8,18.0,7.6,0.0,23.8,91.8,22.9,24.6
USC00046328,69.6,69.9,26.8,3.3,0.8,8.4,3.0,0.0,21.1,44.2,29.3,111.6
USW00024215,199.7,54.3,90.8,11.7,16.6,5.1,6.1,0.0,21.2,157.4,79.0,103.1
US1CASK0010,18.2,29.4,10.6,15.3,3.8,4.6,9.9,0.0,26.0,73.0,17.9,26.8
US1CASK0010,18.2,29.4,10.6,15.3,3.8,4.6,9.9,0.0,26.0,73.0,17.9,26.8
USC00048353,165.7,50.5,72.6,4.3,0.0,0.0,0.0,0.0,0.0,116.6,13.8,191.3
USC00048353,165.7,50.5,72.6,4.3,0.0,0.0,0.0,0.0,0.0,116.6,13.8,191.3
USC00047681,230.6,5.6,27.4,0.5,0.0,0.0,0.5,0.0,0.0,38.4,3.3,158.9
US1CANV0053,208.9,114.7,78.3,10.7,5.7,0.8,0.3,0.0,19.6,430.5,74.7,461.4
US1CABT0032,87.8,93.3,70.7,12.7,0.0,0.0,0.0,0.0,8.2,254.6,49.1,239.6
US1CAYB0004,77.7,46.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0,207.9,28.7,200.4
US1CAYB0004,77.7,46.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0,207.9,28.7,200.4
US1CAPC0007,76.3,34.7,46.5,0.0,0.0,0.0,0.0,0.0,1.0,4.3,15.7,188.1
USC00041916,108.6,95.3,100.8,6.9,0.0,0.8,0.0,0.0,17.8,275.3,50.8,285.3
USC00049040,99.0,37.9,30.5,17.8,8.8,5.8,5.8,0.0,6.9,223.5,24.8,310.4
US1CABT0032,87.8,93.3,70.7,12.7,0.0,0.0,0.0,0.0,8.2,254.6,49.1,239.6
US1CAYB0004,77.7,46.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0,207.9,28.7,200.4
US1CAYB0004,77.7,46.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0,207.9,28.7,200.4
USC00043800,113.7,55.5,87.9,8.9,7.5,0.0,0.3,0.0,8.3,113.3,40.4,271.6
USC00043800,113.7,55.5,87.9,8.9,7.5,0.0,0.3,0.0,8.3,113.3,40.4,271.6
USC00041912,134.3,95.2,92.8,20.6,1.5,0.5,0.0,0.0,15.0,426.4,66.6,325.8
USC00041912,134.3,95.2,92.8,20.6,1.5,0.5,0.0,0.0,15.0,426.4,66.6,325.8
US1CANV0022,149.3,77.7,108.7,8.4,0.6,0.0,0.0,0.0,19.8,329.4,51.9,205.6
US1CANV0014,159.9,74.4,102.6,5.3,0.0,0.0,0.0,0.0,8.4,306.6,59.0,343.6
US1CAPC0047,61.6,33.1,51.2,0.8,0.0,0.0,0.0,0.0,1.6,187.5,17.4,168.2
USC00041916,108.6,95.3,100.8,6.9,0.0,0.8,0.0,0.0,17.8,275.3,50.8,285.3
USC00043491,162.0,110.2,133.2,0.0,11.4,1.3,0.0,0.0,26.4,393.7,45.0,338.8
USC00043491,162.0,110.2,133.2,0.0,11.4,1.3,0.0,0.0,26.4,393.7,45.0,338.8
US1CAPC0047,61.6,33.1,51.2,0.8,0.0,0.0,0.0,0.0,1.6,187.5,17.4,168.2
US1CAPC0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CANV0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.7
US1CANV0014,159.9,74.4,102.6,5.3,0.0,0.0,0.0,0.0,8.4,306.6,59.0,343.6
US1CAMT0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.3,16.8,373.0
USC00045795,117.8,17.4,45.2,0.8,1.6,0.0,3.2,0.5,0.3,62.8,15.1,184.7
US1CASC0063,129.1,10.9,48.0,5.8,0.0,0.0,0.0,0.0,0.0,12.6,18.5,186.9
