station,2019-01-09
US1CAAL0001,0.5
US1CAAL0003,2.3
US1CAAL0004,4.3
US1CAAL0006,2.3
US1CAAL0011,0.0
US1CAAL0012,2.5
US1CAAL0018,2.0
US1CAAL0025,6.1
US1CAAL0030,1.3
US1CAAL0039,5.6
US1CAAL0045,1.3
US1CAAM0002,23.4
US1CAAM0009,14.2
US1CAAM0011,8.4
US1CAAM0013,7.6
US1CABT0002,23.1
US1CABT0005,22.4
US1CABT0008,36.3
US1CABT0009,38.6
US1CABT0012,36.6
US1CABT0015,47.2
US1CABT0017,32.8
US1CABT0019,41.9
US1CABT0026,18.8
US1CABT0032,13.5
US1CABT0033,18.3
US1CACC0001,1.8
US1CACC0004,1.5
US1CACC0006,4.1
US1CACC0010,2.0
US1CACC0011,1.8
US1CACC0012,4.1
US1CACC0016,0.5
US1CACC0018,1.3
US1CACC0025,1.3
US1CACC0027,1.0
US1CACC0028,5.1
US1CACC0031,2.3
US1CACC0036,0.5
US1CACC0037,2.0
US1CACC0040,6.4
US1CACC0041,0.5
US1CACL0001,12.2
US1CADN0001,14.7
US1CADN0005,13.5
US1CADN0006,13.2
US1CADN0007,15.0
US1CADN0008,16.5
US1CADN0011,17.8
US1CAED0003,12.4
US1CAED0010,15.5
US1CAED0011,9.1
US1CAED0012,6.6
US1CAED0017,11.9
US1CAED0020,5.3
US1CAED0021,7.9
US1CAED0023,9.7
US1CAED0027,9.1
US1CAED0029,10.9
US1CAFR0002,0.0
US1CAFR0008,0.5
US1CAFR0009,2.8
US1CAFR0014,0.8
US1CAFR0022,0.5
US1CAFR0025,1.0
US1CAFR0026,0.8
US1CAFR0027,1.5
US1CAFR0030,1.8
US1CAFR0031,1.3
US1CAHM0001,10.4
US1CAHM0004,10.4
US1CAHM0005,9.1
US1CAHM0006,11.7
US1CAHM0007,61.5
US1CAHM0009,12.7
US1CAHM0014,36.6
US1CAHM0016,15.7
US1CAHM0020,18.5
US1CAHM0022,28.2
US1CAHM0026,52.6
US1CAHM0029,15.0
US1CAHM0030,44.5
US1CAHM0031,41.1
US1CAHM0034,10.2
US1CAHM0035,17.5
US1CAHM0037,6.9
US1CAHM0038,22.9
US1CAHM0041,17.5
US1CAHM0044,34.8
US1CAHM0046,13.7
US1CAHM0048,25.4
US1CAHM0051,13.2
US1CAHM0052,18.8
US1CAHM0060,11.4
US1CAHM0063,9.4
US1CAHM0065,24.4
US1CAHM0066,25.4
US1CAHM0070,55.4
US1CAHM0073,51.3
US1CAHM0074,10.9
US1CAHM0075,18.8
US1CAHM0077,19.3
US1CAHM0078,40.6
US1CAHM0079,47.2
US1CAHM0081,24.9
US1CAIN0004,0.0
US1CAIN0005,0.3
US1CAIN0007,0.3
US1CAIN0009,0.0
US1CAIN0012,0.0
US1CAIN0013,0.0
US1CAKG0001,0.5
US1CAKG0003,0.5
US1CAKG0004,0.0
US1CAKG0005,4.1
US1CAKN0001,0.0
US1CAKN0013,0.0
US1CAKN0017,0.0
US1CAKN0022,0.0
US1CAKN0026,0.0
US1CAKN0031,0.0
US1CALA0001,0.0
US1CALA0003,0.0
US1CALA0005,0.0
US1CALA0009,0.0
US1CALA0010,0.0
US1CALA0014,0.0
US1CALA0021,0.0
US1CALA0023,0.0
US1CALA0031,0.0
US1CALA0036,0.0
US1CALA0043,0.0
US1CALA0044,0.0
US1CALA0046,0.0
US1CALA0048,0.0
US1CALA0054,0.0
US1CALA0064,0.0
US1CALA0068,0.0
