latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
34.82081,-118.75072,299.25,0.37,0.58,2024-01-02,900,N,VIIRS,n,2,276.62,0.97,N,2.0
36.356,-114.91341,295.43,0.47,0.48,2024-01-02,900,N,VIIRS,n,2,274.78,0.71,N,0.0
36.35709,-114.91,298.87,0.47,0.48,2024-01-02,900,N,VIIRS,n,2,274.91,1.48,N,2.0
32.59806,-117.01114,297.99,0.56,0.52,2024-01-02,901,N,VIIRS,n,2,279.76,0.61,N,0.0
40.82044,-114.25552,301.48,0.6,0.71,2024-01-02,1039,N,VIIRS,n,2,266.88,1.79,N,2.0
34.6054,-117.33505,298.97,0.63,0.72,2024-01-02,1040,N,VIIRS,n,2,273.31,1.3,N,0.0
37.939,-120.60316,296.71,0.35,0.57,2024-01-02,1040,N,VIIRS,n,2,274.84,0.68,N,0.0
38.1404,-120.7111,300.58,0.34,0.56,2024-01-02,1040,N,VIIRS,n,2,274.7,0.52,N,0.0
33.81898,-118.24501,295.39,0.59,0.7,2024-01-02,1041,N,VIIRS,n,2,282.96,1.85,N,2.0
33.8193,-118.24399,297.3,0.59,0.7,2024-01-02,1041,N,VIIRS,n,2,283.47,1.49,N,2.0
34.15189,-118.19142,298.21,0.59,0.7,2024-01-02,1041,N,VIIRS,n,2,280.1,0.94,N,2.0
32.59032,-115.22312,332.48,0.4,0.44,2024-01-02,2019,N,VIIRS,n,2,297.14,2.62,D,0.0
32.65585,-115.06532,356.35,0.39,0.44,2024-01-02,2019,N,VIIRS,n,2,309.32,20.1,D,0.0
32.65669,-115.0612,350.72,0.39,0.44,2024-01-02,2019,N,VIIRS,n,2,296.62,20.1,D,0.0
32.65982,-115.06642,367.0,0.39,0.44,2024-01-02,2019,N,VIIRS,h,2,299.18,20.1,D,0.0
32.66295,-115.07164,335.69,0.39,0.44,2024-01-02,2019,N,VIIRS,n,2,298.54,2.76,D,0.0
33.06898,-115.4813,344.14,0.4,0.44,2024-01-02,2019,N,VIIRS,n,2,311.94,32.26,D,0.0
33.06986,-115.47704,342.13,0.4,0.44,2024-01-02,2019,N,VIIRS,n,2,309.35,32.26,D,0.0
33.07301,-115.48248,343.87,0.4,0.44,2024-01-02,2019,N,VIIRS,n,2,309.59,32.26,D,0.0
33.07388,-115.47821,341.19,0.4,0.44,2024-01-02,2019,N,VIIRS,n,2,299.06,32.26,D,0.0
37.16507,-120.12675,326.89,0.58,0.52,2024-01-02,2021,N,VIIRS,n,2,278.01,4.3,D,0.0
37.88855,-120.05772,338.6,0.55,0.51,2024-01-02,2021,N,VIIRS,n,2,278.89,21.01,D,0.0
37.89008,-120.05132,341.38,0.55,0.51,2024-01-02,2021,N,VIIRS,n,2,276.46,21.01,D,0.0
36.35835,-114.91188,295.39,0.43,0.62,2024-01-03,841,N,VIIRS,n,2,268.55,0.9,N,2.0
40.82409,-114.25455,299.18,0.35,0.57,2024-01-03,1020,N,VIIRS,n,2,268.13,0.65,N,2.0
38.21554,-121.98442,296.09,0.51,0.41,2024-01-03,1021,N,VIIRS,n,2,278.28,0.74,N,0.0
32.54224,-115.22974,333.02,0.37,0.58,2024-01-03,2000,N,VIIRS,n,2,288.77,1.95,D,0.0
36.35384,-119.2034,325.13,0.38,0.59,2024-01-03,2142,N,VIIRS,n,2,281.31,1.79,D,0.0
36.93914,-120.45609,353.66,0.33,0.55,2024-01-03,2142,N,VIIRS,n,2,271.72,7.21,D,0.0
36.93939,-120.45229,335.65,0.33,0.55,2024-01-03,2142,N,VIIRS,n,2,269.39,4.76,D,0.0
36.93964,-120.4485,329.84,0.33,0.55,2024-01-03,2142,N,VIIRS,n,2,272.78,4.76,D,0.0
36.98457,-120.41173,339.66,0.33,0.56,2024-01-03,2142,N,VIIRS,n,2,282.54,3.24,D,0.0
36.98481,-120.40789,326.01,0.33,0.56,2024-01-03,2142,N,VIIRS,n,2,281.37,3.24,D,0.0
38.40235,-122.59399,329.85,0.52,0.5,2024-01-03,2143,N,VIIRS,n,2,283.08,2.86,D,0.0
41.59031,-122.4371,331.81,0.58,0.52,2024-01-03,2144,N,VIIRS,n,2,281.52,5.68,D,0.0
37.18467,-121.67978,299.19,0.39,0.36,2024-01-04,1002,N,VIIRS,n,2,277.83,0.45,N,0.0
37.45446,-121.93085,308.18,0.39,0.36,2024-01-04,1002,N,VIIRS,n,2,278.23,0.39,N,2.0
37.50254,-119.80204,319.79,0.42,0.38,2024-01-04,1002,N,VIIRS,n,2,273.61,1.26,N,0.0
37.74494,-122.10382,301.95,0.39,0.36,2024-01-04,1002,N,VIIRS,n,2,277.15,0.77,N,0.0
37.80833,-120.19476,320.42,0.41,0.37,2024-01-04,1002,N,VIIRS,n,2,271.69,1.87,N,0.0
37.88223,-121.18447,298.31,0.39,0.36,2024-01-04,1002,N,VIIRS,n,2,276.14,0.57,N,2.0
37.94934,-122.40122,296.42,0.38,0.36,2024-01-04,1002,N,VIIRS,n,2,283.07,0.8,N,2.0
37.95138,-122.39841,297.27,0.38,0.36,2024-01-04,1002,N,VIIRS,n,2,283.74,0.6,N,2.0
38.00328,-121.935,306.73,0.39,0.36,2024-01-04,1002,N,VIIRS,n,2,277.48,0.72,N,2.0
38.01491,-122.11317,305.61,0.38,0.36,2024-01-04,1002,N,VIIRS,n,2,284.33,1.19,N,2.0
38.0649,-121.17011,296.5,0.39,0.36,2024-01-04,1002,N,VIIRS,n,2,275.05,0.24,N,0.0
38.07053,-122.13966,304.53,0.38,0.36,2024-01-04,1002,N,VIIRS,n,2,284.57,1.14,N,2.0
38.21515,-121.98356,300.29,0.38,0.36,2024-01-04,1002,N,VIIRS,n,2,276.9,0.39,N,0.0
38.23484,-119.99361,295.89,0.41,0.37,2024-01-04,1002,N,VIIRS,n,2,264.75,1.1,N,0.0
39.13428,-120.70201,302.87,0.39,0.36,2024-01-04,1002,N,VIIRS,n,2,268.64,0.94,N,0.0
39.19215,-121.0458,309.84,0.39,0.36,2024-01-04,1002,N,VIIRS,n,2,274.03,0.88,N,0.0
39.19288,-121.05022,318.88,0.39,0.36,2024-01-04,1002,N,VIIRS,n,2,273.88,2.32,N,0.0
39.19545,-121.0449,296.84,0.39,0.36,2024-01-04,1002,N,VIIRS,n,2,274.18,0.43,N,0.0
40.23212,-121.28016,302.56,0.39,0.36,2024-01-04,1002,N,VIIRS,n,2,257.81,1.04,N,0.0
32.5094,-116.76907,297.91,0.46,0.47,2024-01-04,1003,N,VIIRS,n,2,278.22,0.33,N,2.0
32.59848,-117.0102,302.97,0.45,0.47,2024-01-04,1003,N,VIIRS,n,2,279.73,0.81,N,0.0
32.85686,-117.14612,296.65,0.44,0.46,2024-01-04,1003,N,VIIRS,n,2,276.22,0.48,N,2.0
33.61268,-117.82083,298.82,0.39,0.44,2024-01-04,1003,N,VIIRS,n,2,278.03,0.32,N,0.0
33.61347,-117.82228,302.41,0.39,0.44,2024-01-04,1003,N,VIIRS,n,2,278.59,0.84,N,0.0
33.77796,-118.23798,296.87,0.55,0.43,2024-01-04,1003,N,VIIRS,n,2,285.08,0.9,N,2.0
33.79406,-117.47488,302.46,0.4,0.44,2024-01-04,1003,N,VIIRS,n,2,276.63,1.09,N,0.0
33.81969,-118.24355,298.97,0.55,0.43,2024-01-04,1003,N,VIIRS,n,2,284.61,1.19,N,2.0
33.85422,-118.33245,297.19,0.54,0.42,2024-01-04,1003,N,VIIRS,n,2,286.09,1.49,N,2.0
34.15146,-118.19513,296.33,0.55,0.42,2024-01-04,1003,N,VIIRS,n,2,279.03,0.95,N,2.0
34.15537,-118.19434,305.65,0.55,0.42,2024-01-04,1003,N,VIIRS,n,2,277.41,0.95,N,2.0
34.33518,-118.51756,308.3,0.52,0.42,2024-01-04,1003,N,VIIRS,n,2,277.35,1.28,N,2.0
34.60706,-117.33541,311.43,0.39,0.44,2024-01-04,1003,N,VIIRS,n,2,275.85,1.98,N,0.0
34.60763,-117.33752,315.25,0.39,0.44,2024-01-04,1003,N,VIIRS,n,2,276.88,1.86,N,0.0
34.62109,-117.10108,311.79,0.4,0.45,2024-01-04,1003,N,VIIRS,n,2,276.57,1.76,N,2.0
36.9415,-120.45422,328.51,0.41,0.37,2024-01-04,1003,N,VIIRS,n,2,282.61,4.04,N,0.0
37.21254,-121.90186,297.7,0.39,0.36,2024-01-04,1003,N,VIIRS,n,2,278.65,0.63,N,2.0
32.50946,-116.77069,298.04,0.46,0.47,2024-01-04,1004,N,VIIRS,n,2,278.33,0.37,N,2.0
34.2479,-116.75789,335.34,0.72,0.76,2024-01-04,1942,N,VIIRS,n,2,275.77,7.41,D,0.0
34.25001,-116.75774,338.93,0.72,0.76,2024-01-04,1942,N,VIIRS,n,2,275.4,8.86,D,0.0
35.53292,-115.45104,334.36,0.57,0.69,2024-01-04,1942,N,VIIRS,n,2,281.42,4.81,D,0.0
35.53685,-115.45659,328.11,0.57,0.69,2024-01-04,1942,N,VIIRS,n,2,280.46,4.11,D,0.0
35.55362,-115.46992,328.76,0.57,0.69,2024-01-04,1942,N,VIIRS,n,2,281.53,3.07,D,0.0
35.55416,-115.47247,338.71,0.57,0.69,2024-01-04,1942,N,VIIRS,n,2,280.59,6.51,D,2.0
32.55183,-115.16881,334.21,0.32,0.55,2024-01-04,2122,N,VIIRS,n,2,294.24,1.68,D,0.0
35.53549,-115.4483,345.04,0.33,0.55,2024-01-04,2123,N,VIIRS,n,2,283.72,2.97,D,0.0
35.53667,-115.44769,327.14,0.33,0.55,2024-01-04,2123,N,VIIRS,n,2,282.24,3.45,D,0.0
35.55602,-115.46922,333.34,0.33,0.55,2024-01-04,2123,N,VIIRS,n,2,282.99,3.31,D,0.0
36.37431,-119.32205,349.73,0.42,0.45,2024-01-04,2123,N,VIIRS,n,2,284.58,13.6,D,0.0
36.37502,-119.32526,330.63,0.42,0.45,2024-01-04,2123,N,VIIRS,n,2,282.39,4.37,D,0.0
36.37524,-119.31271,339.19,0.42,0.45,2024-01-04,2123,N,VIIRS,n,2,287.46,6.74,D,0.0
36.37546,-119.32058,338.93,0.42,0.45,2024-01-04,2123,N,VIIRS,n,2,283.83,5.6,D,0.0
36.3759,-119.3159,338.74,0.42,0.45,2024-01-04,2123,N,VIIRS,n,2,285.68,5.6,D,0.0
36.41735,-119.66603,327.49,0.4,0.44,2024-01-04,2123,N,VIIRS,n,2,283.66,2.46,D,0.0
37.34214,-120.62738,328.06,0.55,0.43,2024-01-04,2123,N,VIIRS,n,2,287.64,2.78,D,0.0
37.45278,-120.62698,335.6,0.55,0.43,2024-01-04,2123,N,VIIRS,n,2,286.5,6.03,D,0.0
37.50946,-120.92097,327.85,0.54,0.42,2024-01-04,2123,N,VIIRS,n,2,286.81,7.68,D,0.0
37.51009,-120.91489,328.79,0.54,0.42,2024-01-04,2123,N,VIIRS,n,2,286.91,6.06,D,0.0
37.51121,-120.64289,335.38,0.55,0.43,2024-01-04,2123,N,VIIRS,n,2,288.91,14.9,D,0.0
37.51391,-120.64476,338.91,0.55,0.43,2024-01-04,2123,N,VIIRS,n,2,287.08,12.35,D,0.0
37.51398,-120.91552,329.48,0.54,0.42,2024-01-04,2123,N,VIIRS,n,2,286.06,6.06,D,0.0
37.64763,-120.51795,328.94,0.56,0.43,2024-01-04,2123,N,VIIRS,n,2,283.93,5.05,D,0.0
37.65452,-120.58566,329.7,0.56,0.43,2024-01-04,2123,N,VIIRS,n,2,286.96,14.9,D,0.0
37.65783,-120.59267,328.39,0.56,0.43,2024-01-04,2123,N,VIIRS,n,2,286.55,10.11,D,0.0
37.66574,-120.59402,328.11,0.56,0.43,2024-01-04,2123,N,VIIRS,n,2,285.97,3.74,D,0.0
37.7516,-120.91476,327.36,0.54,0.42,2024-01-04,2124,N,VIIRS,n,2,286.36,2.82,D,0.0
37.80949,-120.01411,354.33,0.4,0.44,2024-01-04,2124,N,VIIRS,n,2,279.23,8.39,D,0.0
37.81316,-120.01904,345.4,0.4,0.44,2024-01-04,2124,N,VIIRS,n,2,281.1,16.71,D,0.0
37.81733,-120.01876,343.93,0.4,0.44,2024-01-04,2124,N,VIIRS,n,2,278.67,16.71,D,0.0
37.8621,-120.95388,329.07,0.54,0.42,2024-01-04,2124,N,VIIRS,n,2,287.21,4.04,D,0.0
37.87054,-120.94903,330.37,0.54,0.42,2024-01-04,2124,N,VIIRS,n,2,286.71,6.4,D,0.0
37.87637,-120.96877,328.82,0.54,0.42,2024-01-04,2124,N,VIIRS,n,2,286.65,2.64,D,0.0
37.91103,-120.82954,328.68,0.55,0.42,2024-01-04,2124,N,VIIRS,n,2,285.84,2.52,D,0.0
38.19455,-120.06585,338.05,0.4,0.44,2024-01-04,2124,N,VIIRS,n,2,276.72,13.73,D,0.0
38.19498,-120.06155,338.54,0.4,0.44,2024-01-04,2124,N,VIIRS,n,2,278.41,13.73,D,0.0
38.19582,-120.05301,334.27,0.4,0.44,2024-01-04,2124,N,VIIRS,n,2,275.18,7.49,D,0.0
38.19623,-120.04881,339.56,0.4,0.44,2024-01-04,2124,N,VIIRS,n,2,275.54,6.09,D,0.0
38.19873,-120.06559,341.85,0.4,0.44,2024-01-04,2124,N,VIIRS,n,2,279.76,13.73,D,0.0
38.19915,-120.06136,356.34,0.4,0.44,2024-01-04,2124,N,VIIRS,n,2,280.24,13.73,D,0.0
38.40328,-120.968,328.73,0.55,0.42,2024-01-04,2124,N,VIIRS,n,2,284.71,4.8,D,0.0
38.40673,-122.59934,328.59,0.47,0.39,2024-01-04,2124,N,VIIRS,n,2,285.15,2.09,D,0.0
38.64311,-119.83619,332.31,0.42,0.45,2024-01-04,2124,N,VIIRS,n,2,274.76,61.05,D,0.0
38.6478,-119.83137,349.23,0.42,0.45,2024-01-04,2124,N,VIIRS,n,2,293.31,61.05,D,0.0
38.6519,-119.83257,335.94,0.42,0.45,2024-01-04,2124,N,VIIRS,n,2,290.05,61.98,D,0.0
38.89687,-120.04493,336.17,0.41,0.45,2024-01-04,2124,N,VIIRS,n,2,272.47,3.53,D,0.0
39.12222,-119.91077,337.48,0.42,0.45,2024-01-04,2124,N,VIIRS,n,2,273.96,7.05,D,0.0
39.12261,-119.90647,340.14,0.42,0.45,2024-01-04,2124,N,VIIRS,n,2,273.14,7.05,D,0.0
39.99212,-120.21414,330.18,0.41,0.45,2024-01-04,2124,N,VIIRS,n,2,275.91,1.9,D,0.0
40.34567,-121.43098,327.02,0.55,0.42,2024-01-04,2124,N,VIIRS,n,2,274.27,6.3,D,0.0
41.44574,-122.002,309.32,0.52,0.41,2024-01-05,943,N,VIIRS,n,2,270.04,1.66,N,0.0
33.61293,-117.82337,310.09,0.39,0.36,2024-01-05,944,N,VIIRS,n,2,279.94,1.08,N,0.0
33.71708,-117.71191,297.77,0.39,0.36,2024-01-05,944,N,VIIRS,n,2,279.39,0.4,N,0.0
33.79263,-117.47556,305.38,0.4,0.37,2024-01-05,944,N,VIIRS,n,2,274.86,0.88,N,0.0
33.79598,-117.47477,298.05,0.4,0.37,2024-01-05,944,N,VIIRS,n,2,276.2,0.44,N,0.0
33.81925,-118.24348,299.17,0.39,0.36,2024-01-05,944,N,VIIRS,n,2,279.76,1.04,N,2.0
33.84602,-115.3823,303.71,0.46,0.39,2024-01-05,944,N,VIIRS,n,2,276.5,0.91,N,0.0
34.03479,-118.10545,300.62,0.39,0.36,2024-01-05,944,N,VIIRS,n,2,277.85,0.52,N,2.0
34.14273,-117.42677,305.36,0.4,0.37,2024-01-05,944,N,VIIRS,n,2,275.45,0.66,N,0.0
34.15408,-118.19183,313.79,0.39,0.36,2024-01-05,944,N,VIIRS,n,2,278.31,0.66,N,2.0
34.24318,-118.38234,296.3,0.39,0.36,2024-01-05,944,N,VIIRS,n,2,274.39,0.34,N,0.0
34.33615,-118.51746,297.58,0.38,0.36,2024-01-05,944,N,VIIRS,n,2,276.48,0.62,N,2.0
34.60847,-117.33731,297.65,0.4,0.37,2024-01-05,944,N,VIIRS,n,2,273.7,0.97,N,2.0
34.62115,-117.0992,311.06,0.4,0.37,2024-01-05,944,N,VIIRS,n,2,275.74,2.14,N,0.0
36.35794,-114.91218,303.96,0.44,0.38,2024-01-05,944,N,VIIRS,n,2,274.63,1.44,N,2.0
36.3837,-114.87754,295.66,0.44,0.38,2024-01-05,944,N,VIIRS,n,2,272.15,0.76,N,0.0
32.59776,-117.01091,308.89,0.42,0.37,2024-01-05,945,N,VIIRS,n,2,278.94,1.22,N,0.0
32.60019,-117.01188,304.84,0.42,0.37,2024-01-05,945,N,VIIRS,n,2,278.85,1.17,N,0.0
32.85682,-117.14864,299.97,0.41,0.37,2024-01-05,945,N,VIIRS,n,2,276.8,0.73,N,2.0
32.85727,-117.03062,307.45,0.41,0.37,2024-01-05,945,N,VIIRS,n,2,276.46,0.92,N,2.0
33.68361,-116.67363,330.15,0.46,0.39,2024-01-05,2103,N,VIIRS,n,2,286.16,3.54,D,0.0
34.33384,-118.51993,327.05,0.41,0.37,2024-01-05,2104,N,VIIRS,n,2,291.38,1.28,D,2.0
35.00798,-118.83946,326.34,0.41,0.37,2024-01-05,2104,N,VIIRS,n,2,289.46,9.76,D,0.0
35.01175,-118.86298,328.7,0.41,0.37,2024-01-05,2104,N,VIIRS,n,2,287.96,2.87,D,0.0
35.01538,-118.83634,336.0,0.41,0.37,2024-01-05,2104,N,VIIRS,n,2,287.3,4.53,D,0.0
35.01659,-118.82746,335.74,0.41,0.37,2024-01-05,2104,N,VIIRS,n,2,286.78,3.64,D,0.0
35.04822,-118.95523,329.93,0.4,0.37,2024-01-05,2104,N,VIIRS,n,2,288.86,2.56,D,0.0
35.07739,-119.27192,348.25,0.4,0.37,2024-01-05,2104,N,VIIRS,n,2,292.63,25.23,D,0.0
35.28093,-119.16296,326.46,0.4,0.37,2024-01-05,2104,N,VIIRS,n,2,287.92,2.7,D,0.0
35.29623,-119.15251,325.24,0.4,0.37,2024-01-05,2104,N,VIIRS,n,2,287.72,1.2,D,0.0
35.45673,-119.17788,326.1,0.4,0.37,2024-01-05,2104,N,VIIRS,n,2,287.58,1.63,D,0.0
35.46842,-119.19388,327.85,0.4,0.37,2024-01-05,2104,N,VIIRS,n,2,286.02,1.71,D,0.0
35.53291,-119.20615,328.96,0.4,0.37,2024-01-05,2104,N,VIIRS,n,2,287.72,9.06,D,0.0
35.62315,-119.41344,325.35,0.4,0.37,2024-01-05,2104,N,VIIRS,n,2,288.43,5.65,D,0.0
35.65273,-119.37441,325.3,0.4,0.37,2024-01-05,2104,N,VIIRS,n,2,283.83,2.16,D,0.0
36.40019,-121.72943,328.08,0.38,0.36,2024-01-05,2104,N,VIIRS,n,2,284.08,2.39,D,0.0
36.43678,-119.11242,346.32,0.41,0.37,2024-01-05,2104,N,VIIRS,n,2,294.0,14.93,D,0.0
36.44019,-119.11311,345.09,0.41,0.37,2024-01-05,2104,N,VIIRS,n,2,287.67,12.01,D,0.0
36.46675,-119.6888,332.19,0.4,0.37,2024-01-05,2104,N,VIIRS,n,2,287.55,3.26,D,0.0
36.47617,-119.54465,329.52,0.4,0.37,2024-01-05,2104,N,VIIRS,n,2,287.61,1.72,D,0.0
36.47993,-119.89118,325.48,0.39,0.37,2024-01-05,2104,N,VIIRS,n,2,287.67,1.29,D,0.0
36.48327,-119.89191,330.06,0.39,0.37,2024-01-05,2104,N,VIIRS,n,2,288.88,3.71,D,0.0
36.51546,-120.42271,329.01,0.39,0.36,2024-01-05,2104,N,VIIRS,n,2,285.98,2.33,D,0.0
36.51878,-120.42343,328.36,0.39,0.36,2024-01-05,2104,N,VIIRS,n,2,284.93,2.33,D,0.0
36.54467,-120.45042,331.09,0.39,0.36,2024-01-05,2104,N,VIIRS,n,2,287.69,5.17,D,0.0
36.65252,-119.47479,338.3,0.4,0.37,2024-01-05,2104,N,VIIRS,n,2,295.02,21.59,D,0.0
36.74366,-119.2663,325.5,0.41,0.37,2024-01-05,2104,N,VIIRS,n,2,283.22,2.66,D,0.0
37.04466,-119.33064,346.58,0.41,0.37,2024-01-05,2104,N,VIIRS,n,2,279.7,13.94,D,0.0
37.3821,-120.76822,342.31,0.39,0.36,2024-01-05,2105,N,VIIRS,n,2,291.77,13.54,D,0.0
37.4599,-120.63263,328.52,0.39,0.36,2024-01-05,2105,N,VIIRS,n,2,287.13,4.06,D,0.0
37.58217,-120.90581,338.27,0.39,0.36,2024-01-05,2105,N,VIIRS,n,2,288.51,5.51,D,0.0
37.58223,-120.81113,328.1,0.39,0.36,2024-01-05,2105,N,VIIRS,n,2,287.47,2.89,D,0.0
37.6018,-120.77045,343.41,0.39,0.36,2024-01-05,2105,N,VIIRS,n,2,288.28,4.14,D,0.0
37.62163,-120.51203,329.87,0.39,0.36,2024-01-05,2105,N,VIIRS,n,2,287.37,3.22,D,0.0
37.64818,-120.78105,339.57,0.39,0.36,2024-01-05,2105,N,VIIRS,n,2,288.98,19.04,D,0.0
37.65086,-120.78619,328.17,0.39,0.36,2024-01-05,2105,N,VIIRS,n,2,294.52,28.57,D,0.0
37.6515,-120.78181,337.75,0.39,0.36,2024-01-05,2105,N,VIIRS,n,2,292.31,19.04,D,0.0
37.77066,-120.89417,340.81,0.39,0.36,2024-01-05,2105,N,VIIRS,n,2,287.75,6.47,D,0.0
37.77193,-120.88541,325.24,0.39,0.36,2024-01-05,2105,N,VIIRS,n,2,286.22,1.95,D,0.0
38.40291,-120.96962,330.98,0.39,0.36,2024-01-05,2105,N,VIIRS,n,2,286.16,4.18,D,0.0
38.40702,-122.59746,334.32,0.39,0.36,2024-01-05,2105,N,VIIRS,n,2,287.2,3.8,D,0.0
38.59406,-120.2375,325.59,0.4,0.37,2024-01-05,2105,N,VIIRS,n,2,270.45,2.25,D,0.0
38.70386,-122.11026,330.76,0.38,0.36,2024-01-05,2105,N,VIIRS,n,2,285.48,1.68,D,0.0
38.89513,-120.0489,356.97,0.4,0.37,2024-01-05,2105,N,VIIRS,n,2,277.91,12.81,D,0.0
38.89852,-120.04956,356.46,0.4,0.37,2024-01-05,2105,N,VIIRS,n,2,278.17,16.82,D,0.0
39.12217,-119.91285,342.19,0.41,0.37,2024-01-05,2105,N,VIIRS,n,2,273.1,7.23,D,0.0
39.12277,-119.9083,326.27,0.41,0.37,2024-01-05,2105,N,VIIRS,n,2,269.23,7.23,D,0.0
39.18361,-121.16063,330.06,0.39,0.36,2024-01-05,2105,N,VIIRS,n,2,277.66,1.65,D,0.0
39.74731,-121.68661,339.04,0.39,0.36,2024-01-05,2105,N,VIIRS,n,2,280.51,3.94,D,0.0
39.99426,-120.21652,327.87,0.41,0.37,2024-01-05,2105,N,VIIRS,n,2,277.44,6.76,D,0.0
39.99763,-120.21732,328.42,0.41,0.37,2024-01-05,2105,N,VIIRS,n,2,274.84,9.38,D,0.0
