latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
36.80673,-119.91103,355.46,0.53,0.67,2016-01-07,2156,N,VIIRS,n,2,283.36,19.74,D,0
36.80906,-119.91418,346.01,0.53,0.67,2016-01-07,2156,N,VIIRS,n,2,282.89,11.28,D,0
34.09253,-117.52989,311.76,0.71,0.75,2016-01-08,837,N,VIIRS,n,2,275.58,3.78,N,2
34.09672,-117.53198,306.58,0.71,0.75,2016-01-08,837,N,VIIRS,n,2,275.26,1.53,N,2
37.72739,-120.88194,328.32,0.5,0.41,2016-01-08,1016,N,VIIRS,n,2,274.95,3.26,N,0
37.73108,-120.88078,305.67,0.5,0.41,2016-01-08,1016,N,VIIRS,n,2,274.77,3.26,N,0
38.00413,-121.93557,297.97,0.45,0.39,2016-01-08,1016,N,VIIRS,n,2,276.08,0.67,N,0
38.21456,-121.98541,296.0,0.45,0.39,2016-01-08,1016,N,VIIRS,n,2,274.25,0.59,N,2
33.71468,-117.71234,301.14,0.58,0.52,2016-01-08,1017,N,VIIRS,n,2,276.72,1.15,N,0
33.77549,-118.22821,296.0,0.54,0.51,2016-01-08,1017,N,VIIRS,n,2,280.02,0.58,N,2
33.84881,-118.33319,295.17,0.53,0.5,2016-01-08,1017,N,VIIRS,n,2,278.58,1.91,N,0
34.09318,-117.52863,315.75,0.58,0.52,2016-01-08,1017,N,VIIRS,n,2,276.51,2.34,N,2
34.09465,-117.53484,317.67,0.58,0.52,2016-01-08,1017,N,VIIRS,n,2,277.05,3.3,N,2
35.71209,-119.17777,295.94,0.44,0.46,2016-01-08,1017,N,VIIRS,n,2,274.87,0.64,N,0
37.4543,-121.93204,305.23,0.46,0.39,2016-01-08,1017,N,VIIRS,n,2,275.76,0.88,N,2
34.09347,-117.53328,327.89,0.54,0.68,2016-01-08,1956,N,VIIRS,n,2,287.49,3.31,D,2
35.5353,-115.4546,342.94,0.39,0.59,2016-01-08,1956,N,VIIRS,n,2,281.12,4.85,D,0
35.57471,-115.47775,328.59,0.5,0.66,2016-01-08,2137,N,VIIRS,n,2,278.93,3.72,D,0
37.19858,-120.29247,325.52,0.56,0.51,2016-01-08,2137,N,VIIRS,n,2,283.78,2.72,D,0
40.82116,-114.25816,303.75,0.53,0.42,2016-01-09,956,N,VIIRS,n,2,264.5,2.4,N,2
34.08151,-117.49995,295.92,0.5,0.41,2016-01-09,958,N,VIIRS,n,2,275.76,1.46,N,0
34.09154,-117.53098,297.36,0.5,0.41,2016-01-09,958,N,VIIRS,n,2,274.8,1.47,N,2
34.09523,-117.52995,311.59,0.5,0.41,2016-01-09,958,N,VIIRS,n,2,275.66,1.47,N,2
34.29155,-118.80083,297.51,0.44,0.38,2016-01-09,958,N,VIIRS,n,2,275.12,0.7,N,2
34.3336,-118.51718,311.37,0.45,0.39,2016-01-09,958,N,VIIRS,n,2,274.36,0.86,N,0
36.35704,-114.91164,303.17,0.4,0.44,2016-01-09,958,N,VIIRS,n,2,269.25,1.1,N,0
33.61229,-117.82275,296.77,0.49,0.4,2016-01-09,959,N,VIIRS,n,2,277.37,0.51,N,0
33.7151,-117.70982,307.01,0.5,0.41,2016-01-09,959,N,VIIRS,n,2,277.43,1.49,N,0
33.77721,-118.22812,299.57,0.47,0.4,2016-01-09,959,N,VIIRS,n,2,279.71,0.84,N,2
33.81797,-118.24342,295.71,0.47,0.4,2016-01-09,959,N,VIIRS,n,2,280.93,0.89,N,2
33.92576,-118.43059,307.92,0.46,0.39,2016-01-09,959,N,VIIRS,n,2,279.9,1.24,N,0
36.35661,-114.91001,312.01,0.43,0.38,2016-01-11,920,N,VIIRS,n,2,275.21,1.92,N,0
34.09404,-117.53134,336.45,0.52,0.41,2016-01-11,921,N,VIIRS,n,2,281.05,3.8,N,2
32.78261,-115.50098,327.53,0.4,0.37,2016-01-11,2039,N,VIIRS,n,2,290.01,1.48,D,0
33.01965,-115.46674,330.05,0.4,0.37,2016-01-11,2039,N,VIIRS,n,2,290.08,1.82,D,0
36.28193,-119.11854,328.9,0.47,0.4,2016-01-11,2041,N,VIIRS,n,2,279.68,2.96,D,0
36.53761,-119.61256,329.84,0.49,0.4,2016-01-11,2041,N,VIIRS,n,2,280.4,4.97,D,0
36.54025,-119.61098,329.47,0.49,0.4,2016-01-11,2041,N,VIIRS,n,2,279.33,3.26,D,0
37.05767,-120.21853,332.26,0.51,0.41,2016-01-11,2041,N,VIIRS,n,2,270.96,7.48,D,0
37.67237,-118.93658,329.4,0.45,0.39,2016-01-11,2041,N,VIIRS,n,2,269.24,14.66,D,0
36.3592,-114.91142,301.67,0.47,0.48,2016-01-12,901,N,VIIRS,n,2,271.42,1.1,N,0
33.61427,-117.82334,298.45,0.32,0.55,2016-01-12,902,N,VIIRS,n,2,279.03,0.3,N,0
33.71659,-117.71117,296.36,0.63,0.54,2016-01-12,902,N,VIIRS,n,2,280.69,0.48,N,2
33.77696,-118.23887,298.53,0.34,0.56,2016-01-12,902,N,VIIRS,n,2,283.32,0.69,N,2
33.80353,-118.24339,296.94,0.34,0.56,2016-01-12,902,N,VIIRS,n,2,283.51,0.52,N,2
33.80383,-118.24523,295.49,0.34,0.56,2016-01-12,902,N,VIIRS,n,2,283.56,0.68,N,0
33.81366,-118.23859,298.25,0.34,0.56,2016-01-12,902,N,VIIRS,n,2,284.58,1.1,N,0
33.81373,-118.23668,295.29,0.34,0.56,2016-01-12,902,N,VIIRS,n,2,282.45,0.73,N,0
33.81945,-118.24358,302.18,0.34,0.56,2016-01-12,902,N,VIIRS,n,2,284.56,0.83,N,2
33.92717,-118.43014,298.25,0.35,0.57,2016-01-12,902,N,VIIRS,n,2,280.28,0.44,N,0
34.09461,-117.5287,312.05,0.62,0.54,2016-01-12,902,N,VIIRS,n,2,274.65,1.76,N,2
34.09513,-117.53558,311.99,0.62,0.54,2016-01-12,902,N,VIIRS,n,2,275.68,2.59,N,2
34.0908,-117.53059,306.43,0.64,0.72,2016-01-12,1042,N,VIIRS,n,2,271.94,1.77,N,2
34.09333,-117.52861,311.92,0.64,0.72,2016-01-12,1042,N,VIIRS,n,2,272.16,2.73,N,2
34.09501,-117.5325,337.79,0.49,0.49,2016-01-12,2021,N,VIIRS,n,2,296.0,3.18,D,2
34.26876,-119.13068,337.48,0.6,0.53,2016-01-12,2021,N,VIIRS,n,2,292.27,6.12,D,0
35.55689,-115.47247,327.49,0.54,0.42,2016-01-12,2021,N,VIIRS,n,2,283.48,2.11,D,0
35.57491,-115.48379,329.94,0.54,0.42,2016-01-12,2021,N,VIIRS,n,2,283.65,3.48,D,0
36.36106,-120.29858,340.31,0.62,0.54,2016-01-12,2022,N,VIIRS,n,2,291.62,8.97,D,0
36.36203,-120.30013,348.05,0.62,0.54,2016-01-12,2022,N,VIIRS,n,2,294.4,30.16,D,0
36.68513,-119.34985,329.83,0.54,0.51,2016-01-12,2022,N,VIIRS,n,2,287.74,2.65,D,0
38.19225,-120.90269,353.21,0.6,0.53,2016-01-12,2022,N,VIIRS,n,2,283.68,11.89,D,0
38.19449,-120.90484,347.41,0.6,0.53,2016-01-12,2022,N,VIIRS,n,2,282.64,13.8,D,0
36.15572,-119.14918,325.14,0.71,0.75,2016-01-12,2202,N,VIIRS,n,2,284.42,3.29,D,0
36.16006,-119.14899,325.37,0.71,0.75,2016-01-12,2202,N,VIIRS,n,2,283.3,3.22,D,0
36.35814,-114.91042,315.61,0.43,0.62,2016-01-13,842,N,VIIRS,n,2,273.26,2.22,N,0
34.09289,-117.53207,304.13,0.58,0.7,2016-01-13,843,N,VIIRS,n,2,262.7,0.91,N,2
34.064,-117.43011,295.65,0.36,0.57,2016-01-13,1023,N,VIIRS,n,2,260.54,3.76,N,0
34.06498,-117.43394,316.86,0.36,0.57,2016-01-13,1023,N,VIIRS,n,2,262.77,3.76,N,0
34.06595,-117.4378,355.65,0.36,0.57,2016-01-13,1023,N,VIIRS,n,2,275.57,15.05,N,0
34.06693,-117.44162,323.46,0.36,0.57,2016-01-13,1023,N,VIIRS,n,2,263.35,15.05,N,0
34.06789,-117.44543,296.73,0.36,0.57,2016-01-13,1023,N,VIIRS,n,2,262.68,1.97,N,0
34.08141,-117.4987,300.65,0.36,0.57,2016-01-13,1023,N,VIIRS,n,2,270.73,0.97,N,0
34.09519,-117.53111,308.71,0.36,0.57,2016-01-13,1023,N,VIIRS,n,2,272.73,1.64,N,2
34.09615,-117.53489,307.18,0.36,0.57,2016-01-13,1023,N,VIIRS,n,2,271.96,1.44,N,2
34.35406,-116.85191,297.89,0.38,0.59,2016-01-13,1023,N,VIIRS,n,2,273.21,0.75,N,2
36.35522,-114.91271,297.92,0.43,0.62,2016-01-13,1023,N,VIIRS,n,2,270.83,1.13,N,0
33.77477,-118.2282,306.65,0.33,0.55,2016-01-13,1024,N,VIIRS,n,2,280.85,0.94,N,2
33.77648,-118.23523,296.0,0.33,0.55,2016-01-13,1024,N,VIIRS,n,2,282.38,0.76,N,2
33.79484,-118.23376,299.64,0.33,0.55,2016-01-13,1024,N,VIIRS,n,2,282.64,0.78,N,0
33.80242,-118.24255,297.83,0.33,0.55,2016-01-13,1024,N,VIIRS,n,2,282.13,0.69,N,2
33.819,-118.24423,297.78,0.33,0.55,2016-01-13,1024,N,VIIRS,n,2,280.98,0.82,N,2
34.31467,-118.94977,325.03,0.53,0.67,2016-01-13,2003,N,VIIRS,n,2,284.58,2.89,D,0
34.37386,-118.99252,333.91,0.53,0.67,2016-01-13,2003,N,VIIRS,n,2,286.09,3.19,D,0
34.38628,-118.85406,326.21,0.52,0.67,2016-01-13,2003,N,VIIRS,n,2,285.52,2.63,D,0
36.65016,-120.09613,341.32,0.52,0.67,2016-01-13,2003,N,VIIRS,n,2,285.9,4.31,D,0
37.15102,-120.39405,350.17,0.52,0.67,2016-01-13,2003,N,VIIRS,n,2,285.92,11.45,D,0
34.2662,-119.1287,328.32,0.37,0.58,2016-01-13,2143,N,VIIRS,n,2,287.33,2.04,D,0
36.65338,-120.09542,339.48,0.34,0.56,2016-01-13,2144,N,VIIRS,n,2,287.63,4.13,D,0
36.8314,-120.10262,336.74,0.35,0.56,2016-01-13,2144,N,VIIRS,n,2,290.08,3.8,D,0
37.1499,-120.39267,367.0,0.34,0.56,2016-01-13,2144,N,VIIRS,h,2,290.68,10.64,D,0
36.35632,-114.91062,303.36,0.79,0.78,2016-01-14,823,N,VIIRS,n,2,271.42,1.65,N,0
39.48259,-121.27843,305.65,0.39,0.36,2016-01-14,1003,N,VIIRS,n,2,275.53,1.19,N,0
39.48661,-121.28196,298.07,0.39,0.36,2016-01-14,1003,N,VIIRS,n,2,274.28,1.19,N,0
39.65261,-121.42007,309.83,0.39,0.36,2016-01-14,1003,N,VIIRS,n,2,275.88,1.62,N,0
40.822,-114.25503,315.04,0.42,0.45,2016-01-14,1003,N,VIIRS,n,2,271.04,2.26,N,2
34.35467,-116.85239,295.5,0.42,0.45,2016-01-14,1004,N,VIIRS,n,2,274.31,0.94,N,2
34.62114,-117.10065,303.46,0.41,0.45,2016-01-14,1004,N,VIIRS,n,2,276.81,1.14,N,0
36.1829,-119.1475,316.26,0.46,0.39,2016-01-14,1004,N,VIIRS,n,2,276.29,2.42,N,0
36.356,-114.91335,298.67,0.48,0.48,2016-01-14,1004,N,VIIRS,n,2,271.44,1.67,N,0
36.74732,-121.60623,295.79,0.39,0.36,2016-01-14,1004,N,VIIRS,n,2,278.03,0.64,N,0
37.14663,-120.39198,317.23,0.41,0.37,2016-01-14,1004,N,VIIRS,n,2,276.02,4.08,N,0
37.15002,-120.39104,328.98,0.41,0.37,2016-01-14,1004,N,VIIRS,n,2,278.59,4.08,N,0
37.18491,-121.67769,298.44,0.39,0.36,2016-01-14,1004,N,VIIRS,n,2,277.33,0.53,N,0
37.45526,-121.9333,305.9,0.39,0.36,2016-01-14,1004,N,VIIRS,n,2,277.44,0.91,N,2
37.70043,-120.27029,295.89,0.41,0.37,2016-01-14,1004,N,VIIRS,n,2,274.43,0.52,N,0
37.88347,-121.18676,296.49,0.39,0.36,2016-01-14,1004,N,VIIRS,n,2,275.86,0.44,N,0
38.00334,-121.93319,306.06,0.39,0.36,2016-01-14,1004,N,VIIRS,n,2,277.31,0.73,N,2
38.01492,-122.11135,300.6,0.38,0.36,2016-01-14,1004,N,VIIRS,n,2,281.63,1.38,N,2
38.07051,-122.13786,302.12,0.38,0.36,2016-01-14,1004,N,VIIRS,n,2,282.59,1.15,N,0
38.21588,-121.98608,295.95,0.39,0.36,2016-01-14,1004,N,VIIRS,n,2,276.67,0.54,N,0
33.61258,-117.82323,300.52,0.39,0.44,2016-01-14,1005,N,VIIRS,n,2,280.81,0.43,N,0
33.71624,-117.71051,309.47,0.39,0.44,2016-01-14,1005,N,VIIRS,n,2,280.56,1.16,N,2
33.79453,-118.23222,298.75,0.55,0.43,2016-01-14,1005,N,VIIRS,n,2,285.1,1.31,N,0
33.80467,-118.24178,295.69,0.55,0.43,2016-01-14,1005,N,VIIRS,n,2,285.55,1.47,N,2
34.31846,-118.51142,298.15,0.53,0.42,2016-01-14,1005,N,VIIRS,n,2,279.96,0.82,N,0
34.33587,-118.51866,297.73,0.53,0.42,2016-01-14,1005,N,VIIRS,n,2,279.54,0.74,N,2
32.68288,-115.00423,355.13,0.33,0.55,2016-01-14,2123,N,VIIRS,n,2,307.97,35.28,D,0
32.6883,-115.00115,338.34,0.33,0.55,2016-01-14,2123,N,VIIRS,n,2,294.03,40.12,D,0
32.76742,-114.40936,332.17,0.36,0.57,2016-01-14,2123,N,VIIRS,n,2,297.95,2.45,D,0
34.13234,-119.07249,327.67,0.4,0.44,2016-01-14,2124,N,VIIRS,n,2,269.37,2.52,D,0
35.79356,-119.1864,328.32,0.42,0.45,2016-01-14,2124,N,VIIRS,n,2,278.44,1.58,D,0
37.73004,-118.9989,339.46,0.45,0.47,2016-01-14,2125,N,VIIRS,n,2,275.46,8.05,D,0
32.59917,-117.01235,296.14,0.42,0.37,2016-01-15,946,N,VIIRS,n,2,279.63,0.64,N,2
32.85898,-117.14863,295.93,0.41,0.37,2016-01-15,946,N,VIIRS,n,2,280.73,0.29,N,0
33.61431,-117.82328,298.17,0.39,0.36,2016-01-15,946,N,VIIRS,n,2,280.12,0.49,N,0
33.71424,-117.70935,315.92,0.39,0.36,2016-01-15,946,N,VIIRS,n,2,281.1,1.23,N,0
33.77773,-118.23714,300.99,0.39,0.36,2016-01-15,946,N,VIIRS,n,2,286.18,0.76,N,2
33.79275,-118.35001,302.32,0.39,0.36,2016-01-15,946,N,VIIRS,n,2,279.67,0.56,N,0
33.7944,-117.47607,300.61,0.4,0.37,2016-01-15,946,N,VIIRS,n,2,279.2,0.65,N,2
33.85147,-118.33192,295.95,0.39,0.36,2016-01-15,946,N,VIIRS,n,2,284.52,0.55,N,2
33.90813,-118.41066,298.24,0.39,0.36,2016-01-15,946,N,VIIRS,n,2,285.43,1.09,N,0
34.09241,-117.53216,297.12,0.4,0.37,2016-01-15,946,N,VIIRS,n,2,279.89,0.91,N,2
34.24289,-118.38014,297.02,0.39,0.36,2016-01-15,946,N,VIIRS,n,2,277.62,0.57,N,0
34.31894,-118.51329,297.95,0.38,0.36,2016-01-15,946,N,VIIRS,n,2,278.88,0.55,N,0
34.35553,-116.85212,297.05,0.41,0.37,2016-01-15,946,N,VIIRS,n,2,279.98,0.66,N,2
34.62321,-117.09981,307.64,0.4,0.37,2016-01-15,946,N,VIIRS,n,2,278.03,1.12,N,2
35.53516,-115.4504,325.5,0.55,0.43,2016-01-15,2105,N,VIIRS,n,2,284.76,1.66,D,0
35.55606,-115.46744,325.43,0.55,0.43,2016-01-15,2105,N,VIIRS,n,2,284.71,1.81,D,0
35.79682,-119.18719,335.26,0.4,0.37,2016-01-15,2105,N,VIIRS,n,2,290.19,3.8,D,0
35.94894,-119.29826,329.96,0.4,0.37,2016-01-15,2106,N,VIIRS,n,2,290.34,2.59,D,0
35.94954,-119.29382,329.64,0.4,0.37,2016-01-15,2106,N,VIIRS,n,2,288.96,2.59,D,0
36.13139,-119.05691,331.95,0.41,0.37,2016-01-15,2106,N,VIIRS,n,2,291.87,7.06,D,0
36.13479,-119.0576,333.51,0.41,0.37,2016-01-15,2106,N,VIIRS,n,2,290.66,7.98,D,0
36.50076,-119.59317,330.36,0.4,0.37,2016-01-15,2106,N,VIIRS,n,2,287.74,2.5,D,0
36.5347,-119.31929,339.58,0.4,0.37,2016-01-15,2106,N,VIIRS,n,2,289.2,4.25,D,0
36.59486,-120.02443,352.42,0.39,0.36,2016-01-15,2106,N,VIIRS,n,2,292.85,12.35,D,0
36.63459,-119.78813,325.26,0.4,0.37,2016-01-15,2106,N,VIIRS,n,2,289.59,1.79,D,0
36.65654,-119.82925,333.1,0.4,0.37,2016-01-15,2106,N,VIIRS,n,2,289.68,2.25,D,0
36.90353,-119.70572,338.82,0.4,0.37,2016-01-15,2106,N,VIIRS,n,2,287.62,4.05,D,0
36.97438,-119.94819,331.9,0.4,0.37,2016-01-15,2106,N,VIIRS,n,2,287.1,11.85,D,0
37.38162,-120.53123,331.48,0.39,0.36,2016-01-15,2106,N,VIIRS,n,2,285.87,4.65,D,0
37.38224,-120.52683,329.33,0.39,0.36,2016-01-15,2106,N,VIIRS,n,2,284.66,4.65,D,0
37.54747,-120.55846,329.0,0.39,0.36,2016-01-15,2106,N,VIIRS,n,2,284.92,2.49,D,0
37.60527,-120.90965,325.92,0.39,0.36,2016-01-15,2106,N,VIIRS,n,2,287.09,1.24,D,0
38.20979,-121.31424,327.15,0.39,0.36,2016-01-15,2106,N,VIIRS,n,2,278.19,1.34,D,0
36.3589,-114.91283,299.2,0.39,0.36,2016-01-16,926,N,VIIRS,n,2,272.12,1.95,N,0
32.51194,-115.35202,298.25,0.39,0.36,2016-01-16,927,N,VIIRS,n,2,279.44,0.64,N,2
33.71559,-117.71271,316.1,0.45,0.39,2016-01-16,927,N,VIIRS,n,2,279.54,1.73,N,0
33.71657,-117.70958,309.83,0.45,0.39,2016-01-16,927,N,VIIRS,n,2,279.78,1.35,N,2
32.68261,-115.03056,331.37,0.38,0.36,2016-01-16,2046,N,VIIRS,n,2,296.07,1.91,D,0
33.71495,-117.71047,326.57,0.41,0.37,2016-01-16,2046,N,VIIRS,n,2,292.31,1.94,D,0
33.71546,-117.70947,325.04,0.41,0.37,2016-01-16,2046,N,VIIRS,n,2,291.93,2.04,D,0
35.45725,-119.08546,344.12,0.43,0.38,2016-01-16,2047,N,VIIRS,n,2,280.01,5.83,D,0
36.6654,-119.82397,334.19,0.44,0.38,2016-01-16,2047,N,VIIRS,n,2,287.92,3.26,D,0
36.35864,-114.91232,314.83,0.39,0.44,2016-01-17,907,N,VIIRS,n,2,275.97,2.34,N,0
39.61926,-119.26247,304.79,0.36,0.57,2016-01-17,907,N,VIIRS,n,2,273.06,0.88,N,2
39.62185,-119.2633,301.79,0.36,0.57,2016-01-17,907,N,VIIRS,n,2,273.55,1.28,N,2
33.71437,-117.71309,306.33,0.51,0.5,2016-01-17,908,N,VIIRS,n,2,281.94,0.93,N,0
33.77751,-118.23014,298.83,0.55,0.51,2016-01-17,908,N,VIIRS,n,2,284.32,0.82,N,2
33.77802,-118.23616,298.44,0.55,0.51,2016-01-17,908,N,VIIRS,n,2,286.3,1.14,N,2
33.9239,-118.42812,295.07,0.57,0.52,2016-01-17,908,N,VIIRS,n,2,283.95,0.48,N,0
35.30519,-120.31553,307.48,0.37,0.58,2016-01-17,908,N,VIIRS,n,2,278.48,0.78,N,0
32.60797,-115.65803,329.36,0.52,0.42,2016-01-17,2027,N,VIIRS,n,2,294.87,1.3,D,0
34.09497,-117.52769,300.56,0.43,0.62,2016-01-18,1030,N,VIIRS,n,2,268.9,1.09,N,2
36.35852,-119.81837,330.63,0.43,0.62,2016-01-18,2009,N,VIIRS,n,2,285.75,2.9,D,0
36.3596,-119.82036,328.14,0.43,0.62,2016-01-18,2009,N,VIIRS,n,2,286.07,2.55,D,0
36.35976,-119.81371,340.83,0.43,0.62,2016-01-18,2009,N,VIIRS,n,2,285.34,4.71,D,0
36.36088,-119.81571,333.54,0.43,0.62,2016-01-18,2009,N,VIIRS,n,2,285.89,2.55,D,0
37.034,-120.34042,337.0,0.41,0.61,2016-01-18,2150,N,VIIRS,n,2,287.83,2.8,D,0
36.35612,-114.91331,304.18,0.65,0.73,2016-01-19,829,N,VIIRS,n,2,273.99,2.01,N,0
36.3573,-114.91133,309.84,0.65,0.73,2016-01-19,829,N,VIIRS,n,2,274.22,1.58,N,0
32.68744,-114.56361,307.34,0.37,0.58,2016-01-19,1011,N,VIIRS,n,2,278.78,0.89,N,0
34.09211,-117.52706,295.64,0.48,0.48,2016-01-19,1011,N,VIIRS,n,2,280.35,0.89,N,2
34.09246,-117.53082,296.21,0.48,0.48,2016-01-19,1011,N,VIIRS,n,2,278.57,1.3,N,2
34.62113,-117.09775,296.91,0.49,0.49,2016-01-19,1011,N,VIIRS,n,2,275.48,1.05,N,0
37.4558,-121.9308,304.56,0.41,0.37,2016-01-20,951,N,VIIRS,n,2,280.67,0.72,N,2
32.68733,-114.56526,295.11,0.41,0.45,2016-01-20,952,N,VIIRS,n,2,281.31,0.44,N,0
33.71429,-117.71139,306.93,0.43,0.38,2016-01-20,952,N,VIIRS,n,2,283.79,0.9,N,0
33.71776,-117.71055,299.31,0.43,0.38,2016-01-20,952,N,VIIRS,n,2,284.04,0.9,N,2
34.24195,-118.38161,299.85,0.41,0.37,2016-01-20,952,N,VIIRS,n,2,283.21,0.76,N,2
34.35472,-116.852,300.71,0.45,0.39,2016-01-20,952,N,VIIRS,n,2,278.43,0.99,N,2
34.49378,-115.49212,296.64,0.51,0.41,2016-01-20,952,N,VIIRS,n,2,279.51,0.78,N,0
34.49487,-115.49763,297.26,0.51,0.41,2016-01-20,952,N,VIIRS,n,2,280.37,1.5,N,0
34.62318,-117.10155,310.67,0.44,0.38,2016-01-20,952,N,VIIRS,n,2,280.82,1.4,N,2
