latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.94883,-122.40106,295.88,0.44,0.38,2014-01-02,1017,N,VIIRS,n,2,283.26,0.87,N,2
38.00268,-121.93438,298.63,0.45,0.39,2014-01-02,1017,N,VIIRS,n,2,276.16,0.6,N,2
38.01542,-122.11234,303.79,0.44,0.39,2014-01-02,1017,N,VIIRS,n,2,284.73,1.96,N,2
38.07176,-122.14098,298.0,0.44,0.39,2014-01-02,1017,N,VIIRS,n,2,283.66,1.08,N,2
33.7142,-117.70956,301.65,0.58,0.52,2014-01-02,1018,N,VIIRS,n,2,281.87,1.28,N,0
33.77529,-118.22926,296.42,0.54,0.51,2014-01-02,1018,N,VIIRS,n,2,281.75,0.85,N,2
33.77719,-118.22798,296.78,0.54,0.51,2014-01-02,1018,N,VIIRS,n,2,281.98,1.33,N,0
33.79613,-118.23464,295.05,0.54,0.51,2014-01-02,1018,N,VIIRS,n,2,284.48,1.16,N,0
33.8033,-118.24461,295.45,0.54,0.51,2014-01-02,1018,N,VIIRS,n,2,284.12,1.11,N,0
33.80534,-118.24329,295.83,0.54,0.51,2014-01-02,1018,N,VIIRS,n,2,284.89,1.07,N,0
33.82031,-118.24442,298.0,0.54,0.51,2014-01-02,1018,N,VIIRS,n,2,284.29,1.51,N,2
33.85505,-118.33061,295.33,0.53,0.5,2014-01-02,1018,N,VIIRS,n,2,284.6,1.57,N,2
33.90603,-118.40432,298.7,0.52,0.5,2014-01-02,1018,N,VIIRS,n,2,284.44,1.87,N,0
34.31915,-118.50864,298.41,0.51,0.49,2014-01-02,1018,N,VIIRS,n,2,284.38,0.45,N,0
34.32321,-118.52629,296.59,0.51,0.49,2014-01-02,1018,N,VIIRS,n,2,284.79,0.7,N,2
38.77757,-119.34399,325.22,0.5,0.66,2014-01-02,1958,N,VIIRS,n,2,284.28,2.33,D,0
39.61869,-119.26413,298.82,0.39,0.36,2014-01-03,957,N,VIIRS,n,2,269.09,1.19,N,0
40.06155,-121.7448,355.09,0.39,0.37,2014-01-03,957,N,VIIRS,n,2,280.29,17.55,N,0
40.06223,-121.74949,357.19,0.39,0.37,2014-01-03,957,N,VIIRS,n,2,288.64,29.85,N,0
40.06423,-121.73952,320.57,0.39,0.37,2014-01-03,957,N,VIIRS,n,2,280.71,17.55,N,0
40.0649,-121.74413,354.78,0.39,0.37,2014-01-03,957,N,VIIRS,n,2,303.59,17.55,N,0
40.06558,-121.7488,355.62,0.39,0.37,2014-01-03,957,N,VIIRS,n,2,302.38,29.85,N,0
40.82149,-114.25452,306.59,0.53,0.42,2014-01-03,957,N,VIIRS,n,2,268.85,1.73,N,2
42.05914,-122.14662,325.99,0.41,0.37,2014-01-03,957,N,VIIRS,n,2,273.55,3.04,N,0
36.35894,-114.91041,300.34,0.4,0.44,2014-01-03,958,N,VIIRS,n,2,273.99,1.49,N,0
37.45607,-121.9322,302.86,0.39,0.36,2014-01-03,958,N,VIIRS,n,2,274.58,0.74,N,2
37.95171,-122.39916,296.45,0.39,0.37,2014-01-03,958,N,VIIRS,n,2,276.68,1.46,N,0
38.01529,-122.11489,296.21,0.39,0.36,2014-01-03,958,N,VIIRS,n,2,276.98,1.16,N,2
38.0704,-122.13862,302.24,0.39,0.36,2014-01-03,958,N,VIIRS,n,2,284.15,1.25,N,2
38.07373,-122.13786,295.16,0.39,0.36,2014-01-03,958,N,VIIRS,n,2,282.81,0.87,N,2
33.82024,-118.24421,298.77,0.47,0.4,2014-01-03,959,N,VIIRS,n,2,286.17,0.8,N,2
33.85276,-118.33288,305.43,0.46,0.39,2014-01-03,959,N,VIIRS,n,2,287.09,1.56,N,2
34.0357,-118.10548,299.05,0.47,0.4,2014-01-03,959,N,VIIRS,n,2,280.41,0.47,N,2
34.09409,-117.5278,307.81,0.5,0.41,2014-01-03,959,N,VIIRS,n,2,280.15,2.01,N,2
34.09513,-117.53313,320.06,0.5,0.41,2014-01-03,959,N,VIIRS,n,2,281.53,2.01,N,2
34.24285,-118.38155,295.93,0.46,0.39,2014-01-03,959,N,VIIRS,n,2,280.04,0.58,N,0
34.29217,-118.80226,295.99,0.44,0.38,2014-01-03,959,N,VIIRS,n,2,278.22,0.5,N,0
34.31886,-118.51006,299.88,0.45,0.39,2014-01-03,959,N,VIIRS,n,2,279.39,0.76,N,0
34.32169,-118.51251,298.08,0.45,0.39,2014-01-03,959,N,VIIRS,n,2,278.38,0.26,N,0
34.32454,-118.52748,297.68,0.45,0.39,2014-01-03,959,N,VIIRS,n,2,276.42,0.72,N,0
34.33411,-118.51944,310.79,0.45,0.39,2014-01-03,959,N,VIIRS,n,2,278.54,1.13,N,0
34.62095,-117.09914,308.75,0.51,0.41,2014-01-03,959,N,VIIRS,n,2,280.18,2.17,N,0
34.09222,-117.53432,325.08,0.4,0.44,2014-01-03,2118,N,VIIRS,n,2,288.16,1.83,D,2
37.86332,-121.37324,345.2,0.45,0.39,2014-01-03,2119,N,VIIRS,n,2,294.8,13.81,D,0
38.88069,-121.74319,340.52,0.44,0.39,2014-01-03,2120,N,VIIRS,n,2,295.59,4.44,D,0
38.9426,-121.8164,325.91,0.44,0.39,2014-01-03,2120,N,VIIRS,n,2,291.9,3.12,D,0
39.11132,-122.13124,330.5,0.43,0.38,2014-01-03,2120,N,VIIRS,n,2,294.69,3.99,D,0
39.11195,-122.12619,331.09,0.43,0.38,2014-01-03,2120,N,VIIRS,n,2,295.11,5.27,D,0
39.23828,-121.64883,328.55,0.45,0.39,2014-01-03,2120,N,VIIRS,n,2,291.73,1.1,D,0
39.24961,-122.25822,328.19,0.43,0.38,2014-01-03,2120,N,VIIRS,n,2,294.1,4.93,D,0
39.25024,-122.25533,344.03,0.43,0.38,2014-01-03,2120,N,VIIRS,n,2,295.92,8.18,D,0
39.48585,-122.09595,330.76,0.44,0.38,2014-01-03,2120,N,VIIRS,n,2,295.11,2.83,D,0
39.56739,-122.042,330.22,0.44,0.38,2014-01-03,2120,N,VIIRS,n,2,293.77,5.28,D,0
39.56804,-122.03685,346.41,0.44,0.38,2014-01-03,2120,N,VIIRS,n,2,295.45,5.28,D,0
39.63183,-121.75616,325.39,0.45,0.39,2014-01-03,2120,N,VIIRS,n,2,290.38,1.99,D,0
39.63848,-122.07501,335.47,0.44,0.38,2014-01-03,2120,N,VIIRS,n,2,291.89,3.06,D,0
39.74284,-121.95046,330.59,0.45,0.39,2014-01-03,2120,N,VIIRS,n,2,293.47,3.99,D,0
40.05943,-121.7465,338.48,0.46,0.39,2014-01-03,2120,N,VIIRS,n,2,289.4,5.48,D,0
40.0601,-121.74889,367.0,0.46,0.39,2014-01-03,2120,N,VIIRS,h,2,296.0,12.45,D,0
40.06071,-121.74363,348.11,0.46,0.39,2014-01-03,2120,N,VIIRS,n,2,292.07,12.19,D,0
40.06241,-121.75229,367.0,0.46,0.39,2014-01-03,2120,N,VIIRS,h,2,300.0,24.97,D,0
40.06305,-121.74704,367.0,0.46,0.39,2014-01-03,2120,N,VIIRS,h,2,292.52,9.84,D,0
40.06311,-121.75452,345.93,0.46,0.39,2014-01-03,2120,N,VIIRS,n,2,294.3,12.45,D,0
40.0637,-121.74163,328.01,0.46,0.39,2014-01-03,2120,N,VIIRS,n,2,288.79,9.84,D,0
40.06372,-121.74935,335.77,0.46,0.39,2014-01-03,2120,N,VIIRS,n,2,288.66,12.45,D,0
41.62505,-122.54197,351.62,0.44,0.39,2014-01-03,2120,N,VIIRS,n,2,294.71,16.6,D,0
41.90855,-114.21531,336.88,0.37,0.58,2014-01-03,2120,N,VIIRS,n,2,277.31,2.53,D,0
42.05737,-122.14564,326.47,0.46,0.39,2014-01-03,2120,N,VIIRS,n,2,284.14,3.74,D,0
42.0578,-122.14329,328.52,0.46,0.39,2014-01-03,2120,N,VIIRS,n,2,284.25,3.38,D,0
41.50383,-117.84039,326.13,0.42,0.38,2014-01-04,938,N,VIIRS,n,2,269.26,2.8,N,0
42.05592,-122.14532,308.23,0.42,0.45,2014-01-04,938,N,VIIRS,n,2,270.36,1.44,N,0
37.59799,-121.31296,295.77,0.51,0.41,2014-01-04,939,N,VIIRS,n,2,278.36,1.35,N,0
38.00487,-121.93665,297.48,0.55,0.43,2014-01-04,939,N,VIIRS,n,2,277.04,0.71,N,0
38.01564,-122.11126,297.43,0.56,0.43,2014-01-04,939,N,VIIRS,n,2,283.24,1.82,N,2
38.02271,-122.06426,296.8,0.56,0.43,2014-01-04,939,N,VIIRS,n,2,281.82,1.82,N,2
38.07268,-122.13988,301.33,0.57,0.43,2014-01-04,939,N,VIIRS,n,2,285.83,1.51,N,2
38.16134,-122.56429,295.26,0.4,0.44,2014-01-04,939,N,VIIRS,n,2,275.21,0.47,N,0
39.61848,-119.26215,300.11,0.45,0.39,2014-01-04,939,N,VIIRS,n,2,271.27,1.16,N,0
40.06148,-121.74677,301.6,0.57,0.43,2014-01-04,939,N,VIIRS,n,2,278.14,1.52,N,0
40.06221,-121.7541,298.82,0.57,0.43,2014-01-04,939,N,VIIRS,n,2,278.82,1.52,N,0
40.07139,-122.6928,307.58,0.42,0.45,2014-01-04,939,N,VIIRS,n,2,277.59,0.64,N,0
34.05528,-117.33135,302.98,0.38,0.36,2014-01-04,940,N,VIIRS,n,2,276.83,2.84,N,0
34.05857,-117.3306,327.88,0.38,0.36,2014-01-04,940,N,VIIRS,n,2,279.05,2.84,N,0
34.09308,-117.52817,326.62,0.38,0.36,2014-01-04,940,N,VIIRS,n,2,280.92,1.92,N,2
34.09372,-117.5323,335.97,0.38,0.36,2014-01-04,940,N,VIIRS,n,2,282.36,5.32,N,2
34.14185,-117.42799,296.64,0.38,0.36,2014-01-04,940,N,VIIRS,n,2,279.91,0.42,N,2
34.29263,-118.8011,297.03,0.4,0.37,2014-01-04,940,N,VIIRS,n,2,277.13,0.33,N,0
34.32048,-118.51016,301.24,0.39,0.36,2014-01-04,940,N,VIIRS,n,2,277.89,0.55,N,0
34.32295,-118.52694,301.2,0.39,0.36,2014-01-04,940,N,VIIRS,n,2,279.75,0.72,N,2
34.33566,-118.51991,310.75,0.39,0.36,2014-01-04,940,N,VIIRS,n,2,279.89,1.28,N,2
34.35544,-116.85201,299.66,0.38,0.36,2014-01-04,940,N,VIIRS,n,2,277.73,1.2,N,2
34.62309,-117.10188,299.19,0.38,0.36,2014-01-04,940,N,VIIRS,n,2,268.48,0.76,N,2
40.06461,-121.74833,301.89,0.78,0.78,2014-01-04,1119,N,VIIRS,n,2,279.75,2.3,N,0
40.06695,-121.74946,295.73,0.78,0.78,2014-01-04,1119,N,VIIRS,n,2,279.83,2.0,N,0
34.09563,-117.53204,330.6,0.4,0.37,2014-01-04,2059,N,VIIRS,n,2,298.25,1.36,D,2
40.8031,-123.79364,340.93,0.41,0.37,2014-01-04,2101,N,VIIRS,n,2,289.44,98.24,D,0
42.05651,-122.14534,312.42,0.36,0.58,2014-01-05,919,N,VIIRS,n,2,271.33,1.18,N,0
42.05841,-122.14449,304.33,0.36,0.58,2014-01-05,919,N,VIIRS,n,2,271.44,1.08,N,0
37.31526,-122.09026,299.26,0.33,0.55,2014-01-05,920,N,VIIRS,n,2,282.18,0.59,N,2
37.31828,-122.09053,302.66,0.33,0.55,2014-01-05,920,N,VIIRS,n,2,283.57,0.53,N,2
37.45614,-121.93274,297.89,0.32,0.55,2014-01-05,920,N,VIIRS,n,2,273.85,0.27,N,2
37.94976,-122.39622,295.43,0.34,0.56,2014-01-05,920,N,VIIRS,n,2,281.89,0.64,N,0
37.95002,-122.4001,303.45,0.35,0.56,2014-01-05,920,N,VIIRS,n,2,285.16,0.64,N,0
38.00375,-121.93436,298.34,0.33,0.55,2014-01-05,920,N,VIIRS,n,2,279.51,0.41,N,0
38.01566,-122.11246,298.82,0.33,0.56,2014-01-05,920,N,VIIRS,n,2,283.46,1.52,N,2
38.02291,-122.06512,297.2,0.33,0.55,2014-01-05,920,N,VIIRS,n,2,283.15,1.46,N,2
38.04599,-122.25499,295.11,0.34,0.56,2014-01-05,920,N,VIIRS,n,2,284.22,0.45,N,2
38.07024,-122.13969,303.07,0.34,0.56,2014-01-05,920,N,VIIRS,n,2,285.31,1.5,N,2
38.93873,-120.4705,300.64,0.56,0.51,2014-01-05,920,N,VIIRS,n,2,276.61,0.99,N,0
40.80146,-123.7983,295.88,0.43,0.62,2014-01-05,920,N,VIIRS,n,2,281.05,0.53,N,0
40.80689,-123.7888,315.52,0.43,0.62,2014-01-05,920,N,VIIRS,n,2,283.46,8.65,N,0
40.80708,-123.79362,355.17,0.43,0.62,2014-01-05,920,N,VIIRS,n,2,284.8,8.65,N,0
40.8073,-123.799,367.0,0.43,0.62,2014-01-05,920,N,VIIRS,h,2,291.07,14.28,N,0
40.80753,-123.80461,347.71,0.43,0.62,2014-01-05,920,N,VIIRS,n,2,285.77,14.28,N,0
40.80775,-123.81016,315.06,0.43,0.62,2014-01-05,920,N,VIIRS,n,2,284.09,7.03,N,0
40.80799,-123.81617,295.68,0.44,0.62,2014-01-05,920,N,VIIRS,n,2,283.25,7.03,N,0
40.81314,-123.79955,302.41,0.43,0.62,2014-01-05,920,N,VIIRS,n,2,284.48,14.28,N,0
40.81355,-123.80981,367.0,0.43,0.62,2014-01-05,920,N,VIIRS,h,2,287.78,7.03,N,0
40.81378,-123.81548,367.0,0.44,0.62,2014-01-05,920,N,VIIRS,h,2,287.79,7.03,N,0
40.81402,-123.82132,307.96,0.44,0.62,2014-01-05,920,N,VIIRS,n,2,281.41,7.62,N,0
33.71556,-117.71001,305.24,0.52,0.42,2014-01-05,921,N,VIIRS,n,2,279.84,1.4,N,0
33.71719,-117.70856,298.57,0.52,0.42,2014-01-05,921,N,VIIRS,n,2,279.3,0.27,N,2
34.29164,-118.80263,295.19,0.4,0.44,2014-01-05,921,N,VIIRS,n,2,278.24,0.54,N,0
34.31848,-118.51087,302.15,0.39,0.44,2014-01-05,921,N,VIIRS,n,2,283.78,0.45,N,2
34.32426,-118.52624,303.5,0.39,0.44,2014-01-05,921,N,VIIRS,n,2,284.15,0.45,N,0
34.33595,-118.52045,311.95,0.39,0.44,2014-01-05,921,N,VIIRS,n,2,283.45,0.87,N,2
32.5128,-115.09898,302.55,0.41,0.37,2014-01-05,922,N,VIIRS,n,2,279.84,0.6,N,0
32.5162,-115.09832,317.05,0.41,0.37,2014-01-05,922,N,VIIRS,n,2,281.94,1.04,N,0
40.06187,-121.75476,309.71,0.47,0.64,2014-01-05,1100,N,VIIRS,n,2,279.86,1.75,N,0
40.06582,-121.74641,341.45,0.47,0.64,2014-01-05,1100,N,VIIRS,n,2,281.18,14.03,N,0
40.06701,-121.75046,367.0,0.47,0.64,2014-01-05,1100,N,VIIRS,h,2,289.51,26.64,N,0
40.80478,-123.7944,298.21,0.35,0.57,2014-01-05,1100,N,VIIRS,n,2,278.94,1.51,N,0
40.80579,-123.79811,332.75,0.35,0.57,2014-01-05,1100,N,VIIRS,n,2,279.97,3.22,N,0
40.80678,-123.8017,327.18,0.35,0.57,2014-01-05,1100,N,VIIRS,n,2,281.79,3.22,N,0
40.80781,-123.80548,298.51,0.35,0.57,2014-01-05,1100,N,VIIRS,n,2,281.7,3.18,N,0
40.80888,-123.80938,322.68,0.35,0.57,2014-01-05,1100,N,VIIRS,n,2,281.84,3.18,N,0
40.8093,-123.79025,306.21,0.35,0.57,2014-01-05,1100,N,VIIRS,n,2,281.32,3.63,N,0
40.80992,-123.8132,352.82,0.35,0.57,2014-01-05,1100,N,VIIRS,n,2,283.77,15.9,N,0
40.81043,-123.7944,367.0,0.35,0.57,2014-01-05,1100,N,VIIRS,h,2,288.55,9.77,N,0
40.81092,-123.81688,367.0,0.35,0.57,2014-01-05,1100,N,VIIRS,h,2,286.44,15.9,N,0
40.81158,-123.79864,341.31,0.35,0.57,2014-01-05,1100,N,VIIRS,n,2,284.68,9.77,N,0
40.81387,-123.80701,319.64,0.35,0.57,2014-01-05,1100,N,VIIRS,n,2,282.75,4.27,N,0
40.81494,-123.81095,350.66,0.35,0.57,2014-01-05,1100,N,VIIRS,n,2,285.34,13.2,N,0
40.81596,-123.81467,367.0,0.35,0.57,2014-01-05,1100,N,VIIRS,h,2,290.67,13.2,N,0
41.68528,-122.92293,311.65,0.37,0.58,2014-01-05,1100,N,VIIRS,n,2,273.57,1.22,N,0
41.68779,-122.92094,300.22,0.37,0.58,2014-01-05,1100,N,VIIRS,n,2,272.39,1.01,N,0
38.01561,-122.11407,297.1,0.51,0.66,2014-01-05,1101,N,VIIRS,n,2,281.53,2.02,N,2
32.52258,-115.19442,343.87,0.39,0.36,2014-01-05,2040,N,VIIRS,n,2,297.68,8.19,D,0
32.53195,-114.9256,335.83,0.39,0.36,2014-01-05,2040,N,VIIRS,n,2,299.29,2.98,D,0
32.55526,-114.82399,332.23,0.39,0.36,2014-01-05,2040,N,VIIRS,n,2,295.82,8.08,D,0
32.55791,-114.82885,331.25,0.39,0.36,2014-01-05,2040,N,VIIRS,n,2,294.74,8.08,D,0
32.55857,-114.82475,334.09,0.39,0.36,2014-01-05,2040,N,VIIRS,n,2,294.84,8.08,D,0
32.65128,-115.66747,350.58,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,296.68,3.4,D,0
32.65342,-115.65472,347.11,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,298.58,27.35,D,0
32.65484,-115.64623,335.26,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,299.51,11.11,D,0
32.65535,-115.66399,340.93,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,302.55,56.99,D,0
32.65729,-115.67329,335.56,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,299.6,44.17,D,0
32.65871,-115.66479,345.0,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,300.25,56.99,D,0
32.66064,-115.67407,331.13,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,299.49,28.19,D,0
32.66207,-115.66558,341.93,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,301.5,27.19,D,0
32.66278,-115.66133,341.47,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,300.84,27.19,D,0
32.66401,-115.67486,331.88,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,298.45,28.19,D,0
32.66492,-115.6486,349.25,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,301.6,13.77,D,0
32.66543,-115.66636,349.33,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,296.25,27.19,D,0
32.67357,-115.65945,346.87,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,301.5,25.23,D,0
32.73337,-115.72135,342.67,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,298.51,3.99,D,0
32.73409,-115.71709,355.2,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,300.81,41.6,D,0
32.73673,-115.72213,347.13,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,299.89,3.99,D,0
32.73959,-115.70512,338.97,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,298.11,1.55,D,0
32.74009,-115.72294,351.46,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,298.99,6.1,D,0
32.74081,-115.71867,349.22,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,297.34,4.05,D,0
32.74223,-115.71017,334.07,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,301.52,13.7,D,0
32.74417,-115.71947,347.72,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,297.55,4.05,D,0
32.74438,-115.69741,344.02,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,301.31,25.2,D,0
32.74488,-115.71522,333.95,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,299.83,4.05,D,0
32.7451,-115.69316,339.04,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,303.75,66.53,D,0
32.74631,-115.70671,333.49,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,300.0,13.7,D,0
32.74824,-115.716,348.15,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,299.63,25.57,D,0
32.74945,-115.72956,349.72,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,300.26,10.64,D,0
32.7511,-115.69899,349.48,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,301.16,12.82,D,0
32.7516,-115.71679,333.45,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,303.61,25.57,D,0
32.7521,-115.73462,335.05,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,299.36,2.38,D,0
32.75253,-115.69048,341.14,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,302.12,34.83,D,0
32.75446,-115.69977,339.19,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,300.98,12.82,D,0
32.75496,-115.71758,342.54,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,303.0,40.22,D,0
32.75589,-115.69128,344.3,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,300.89,34.83,D,0
32.75761,-115.72264,343.67,0.4,0.37,2014-01-05,2040,N,VIIRS,n,2,301.0,40.22,D,0
39.15651,-121.9819,334.01,0.56,0.43,2014-01-05,2042,N,VIIRS,n,2,294.41,8.64,D,0
39.15783,-121.97556,345.43,0.56,0.43,2014-01-05,2042,N,VIIRS,n,2,294.56,8.64,D,0
39.15905,-121.98956,355.46,0.56,0.43,2014-01-05,2042,N,VIIRS,n,2,298.55,13.17,D,0
39.16037,-121.98322,345.59,0.56,0.43,2014-01-05,2042,N,VIIRS,n,2,295.0,10.71,D,0
39.2898,-122.18146,340.43,0.57,0.43,2014-01-05,2042,N,VIIRS,n,2,295.21,10.42,D,0
40.05263,-121.78075,355.24,0.53,0.42,2014-01-05,2042,N,VIIRS,n,2,301.41,15.58,D,0
40.05395,-121.77434,367.0,0.53,0.42,2014-01-05,2042,N,VIIRS,h,2,300.92,15.58,D,0
40.05523,-121.7681,349.37,0.53,0.42,2014-01-05,2042,N,VIIRS,n,2,300.4,9.69,D,0
40.05651,-121.76188,333.2,0.53,0.42,2014-01-05,2042,N,VIIRS,n,2,295.11,9.69,D,0
40.06149,-121.75719,327.86,0.52,0.42,2014-01-05,2042,N,VIIRS,n,2,291.69,3.74,D,0
40.0638,-121.76549,335.5,0.53,0.42,2014-01-05,2042,N,VIIRS,n,2,292.52,5.0,D,0
40.80809,-123.79616,331.83,0.42,0.45,2014-01-05,2043,N,VIIRS,n,2,293.48,11.37,D,0
40.80908,-123.79176,337.34,0.42,0.45,2014-01-05,2043,N,VIIRS,n,2,290.08,11.49,D,0
40.81204,-123.79813,339.47,0.42,0.45,2014-01-05,2043,N,VIIRS,n,2,288.41,4.45,D,0
40.81285,-123.81408,334.51,0.42,0.45,2014-01-05,2043,N,VIIRS,n,2,292.53,4.69,D,0
40.0698,-121.75388,295.93,0.6,0.7,2014-01-06,901,N,VIIRS,n,2,273.25,1.15,N,0
33.7179,-117.71301,298.22,0.63,0.54,2014-01-06,902,N,VIIRS,n,2,286.74,0.7,N,2
33.77753,-118.22816,302.16,0.34,0.56,2014-01-06,902,N,VIIRS,n,2,282.68,0.51,N,0
33.77808,-118.23563,296.12,0.34,0.56,2014-01-06,902,N,VIIRS,n,2,285.08,1.07,N,0
33.77835,-118.23939,297.59,0.34,0.56,2014-01-06,902,N,VIIRS,n,2,285.29,0.73,N,0
33.79371,-118.23386,297.15,0.34,0.56,2014-01-06,902,N,VIIRS,n,2,285.12,0.83,N,0
33.80497,-118.2439,298.31,0.34,0.56,2014-01-06,902,N,VIIRS,n,2,286.05,0.69,N,0
33.81044,-118.24062,295.35,0.34,0.56,2014-01-06,902,N,VIIRS,n,2,285.04,0.73,N,0
33.81512,-118.23906,295.7,0.34,0.56,2014-01-06,902,N,VIIRS,n,2,285.26,1.24,N,0
33.8154,-118.2363,296.62,0.34,0.56,2014-01-06,902,N,VIIRS,n,2,284.38,0.73,N,2
33.82063,-118.24226,298.92,0.34,0.56,2014-01-06,902,N,VIIRS,n,2,285.85,0.97,N,2
33.82114,-118.24323,301.76,0.34,0.56,2014-01-06,902,N,VIIRS,n,2,286.99,1.01,N,2
33.85366,-118.33091,303.83,0.34,0.56,2014-01-06,902,N,VIIRS,n,2,287.75,0.97,N,2
33.85393,-118.33469,300.05,0.35,0.56,2014-01-06,902,N,VIIRS,n,2,286.22,0.97,N,0
33.90701,-118.40974,298.18,0.35,0.57,2014-01-06,902,N,VIIRS,n,2,285.8,1.52,N,0
34.07915,-117.50267,295.84,0.62,0.54,2014-01-06,902,N,VIIRS,n,2,285.38,0.85,N,0
34.09139,-117.52875,311.1,0.62,0.54,2014-01-06,902,N,VIIRS,n,2,283.01,1.72,N,2
34.09554,-117.52927,302.79,0.62,0.54,2014-01-06,902,N,VIIRS,n,2,282.3,0.99,N,2
34.15046,-117.92284,367.0,0.33,0.55,2014-01-06,902,N,VIIRS,h,2,283.33,3.78,N,0
34.15072,-117.9264,299.94,0.33,0.55,2014-01-06,902,N,VIIRS,n,2,282.13,3.78,N,0
34.15556,-117.92175,367.0,0.33,0.55,2014-01-06,902,N,VIIRS,h,2,287.21,3.67,N,0
34.15581,-117.92521,301.41,0.33,0.55,2014-01-06,902,N,VIIRS,n,2,282.32,3.67,N,0
