lon,32.45,32.55,32.65,32.75,32.85,32.95,33.05,33.15,33.25,33.35,33.45,33.55,33.65,33.75,33.85,33.95,34.05,34.15,34.25,34.35,34.45,34.55,34.65,34.75,34.85,34.95,35.05,35.15,35.25,35.35,35.45,35.55,35.65,35.75,35.85,35.95,36.05,36.15,36.25,36.35,36.45,36.55,36.65,36.75,36.85,36.95,37.05,37.15,37.25,37.35,37.45,37.55,37.65,37.75,37.85,37.95,38.05,38.15,38.25,38.35,38.45,38.55,38.65,38.75,38.85,38.95,39.05,39.15,39.25,39.35,39.45,39.55,39.65,39.75,39.85,39.95,40.05,40.15,40.25,40.35,40.45,40.55,40.65,40.75,40.85,40.95,41.05,41.15,41.25,41.35,41.45,41.55,41.65,41.75,41.85,41.95,42.05
-124.45,22.351307,21.683565,10.64196,12.399279,17.706484,20.249907,30.646086,28.735315,25.838667,27.596344,23.210518,22.655478,25.35853,21.7149,26.421541,26.005949,23.76414,26.903664,32.963146,29.025444,30.459234,31.201706,30.622807,34.98916,39.170216,36.94786,35.269997,35.4598,36.40515,37.686314,40.299267,43.11357,46.095222,45.1493,46.59164,47.91588,50.338634,59.09894,61.24148,65.09965,66.81014,65.57529,64.77544,64.86284,73.030174,75.30991,76.19223,71.95244,61.149834,69.703354,68.888565,59.949657,58.7009,55.8528,63.1788,67.96211,72.58483,80.94813,81.43289,89.00978,93.00868,96.70092,96.42949,103.38274,104.41677,102.81487,105.9019,111.26497,129.01035,121.51843,139.86044,150.40088,168.73099,176.87756,177.17123,209.6344,197.66075,203.78293,192.14105,191.22134,177.11687,186.23622,182.3295,198.21764,191.68977,197.04085,209.93253,218.8171,250.81375,243.78415,269.7878,289.486,301.46442,327.9922,357.95837,325.89526,312.32108
-124.35,19.610626,19.200766,15.428837,10.770604,12.025853,15.845409,22.875662,26.172352,25.712078,29.633595,23.753023,19.267284,19.93562,25.453978,26.607937,22.031446,25.002129,23.911066,29.036583,31.590912,30.85006,31.51721,31.267452,36.245426,39.260468,35.18309,34.37766,35.395996,36.842632,40.618633,40.312782,39.713135,42.14727,44.43777,46.160343,47.72489,48.93703,59.576336,60.823723,65.10348,72.50795,63.285618,57.087185,66.141235,69.03678,77.403275,81.47867,66.99697,64.88654,70.02571,68.08317,59.275406,55.987297,58.98172,65.00094,68.93768,78.247955,87.69082,88.24826,90.36594,94.39821,95.90512,96.54632,104.64892,107.766136,110.799995,106.8282,112.13121,126.139534,122.95783,132.99805,156.25067,168.72658,181.48715,186.21222,199.88971,182.92374,189.3213,146.93915,146.28154,142.63681,158.7758,167.8985,216.45897,229.57596,217.8276,248.32684,264.6566,278.88477,271.25885,274.94968,282.16275,292.9032,334.31497,314.89603,319.40775,298.1764
-124.25,13.840638,16.713547,19.581125,15.300943,16.758186,15.710346,22.35429,22.824253,28.46772,24.246164,25.74803,21.38932,20.09135,20.325417,24.643826,24.656313,33.471756,28.110294,30.169504,36.515144,33.840553,32.925343,30.12155,32.493694,41.9744,38.534813,37.23775,36.252197,37.385143,39.580105,41.65974,41.214752,41.880653,39.803905,45.688637,50.700367,55.83692,62.942017,65.762665,63.584904,61.942623,54.723873,55.85466,60.936943,67.60177,67.43085,74.42755,76.018875,75.55351,71.14155,65.4315,65.03566,64.82072,63.74468,67.5948,78.139336,84.18832,92.560326,106.66744,101.504814,99.76794,104.52432,103.80135,105.3804,106.614914,109.80988,122.248436,127.31804,129.96133,129.60043,131.7251,156.54129,165.64139,166.77782,196.13948,197.30519,191.26749,159.49507,150.65855,151.80006,121.2353,126.58753,156.70348,208.46031,227.8949,227.83849,237.09102,258.37656,249.817,248.01817,244.96767,254.90326,278.0092,298.20474,268.0513,273.29797,281.43112
-124.15,9.354753,12.857658,16.396181,20.963316,18.828695,18.18229,20.4021,21.34235,23.113285,24.399282,24.761238,27.542572,26.059889,22.012594,29.677841,28.772558,26.465006,28.136787,29.89879,34.512714,34.653465,31.819027,34.403835,31.998425,38.938644,37.80043,37.327694,39.85973,39.55791,40.090294,44.705845,44.39469,44.50303,44.36424,47.537018,51.89324,54.193874,53.234116,55.269596,61.777973,59.48373,60.28678,55.51475,61.168976,66.228325,63.66137,75.65241,74.60146,78.09174,74.524475,68.785484,68.20908,72.64837,71.40166,75.06405,83.41134,88.72808,92.75328,104.06278,106.72793,102.23447,103.76236,96.2851,103.40749,114.40302,120.34004,115.384315,112.759224,117.9155,125.10955,126.859375,151.26845,164.56647,173.24323,180.38084,197.87846,148.52327,160.34303,157.29657,145.57745,104.920395,102.36058,105.785934,123.52882,169.91533,176.80751,173.68512,211.61166,193.91411,181.02997,182.46672,194.78072,205.30496,219.32225,242.35376,227.72331,224.2362
-124.05,10.721963,10.058868,14.246351,19.160686,19.264866,20.642601,14.704516,24.13501,20.113682,17.683723,20.258911,17.88258,27.43422,23.154964,34.42614,32.673306,27.546223,30.56617,34.885548,38.921032,30.67182,32.800713,35.155098,35.85736,47.473633,42.17847,41.27291,42.8487,46.401505,43.48124,46.623287,40.070103,45.146122,41.592922,44.65111,53.131645,53.630695,56.58521,58.530224,57.567215,60.16486,58.54326,55.273228,56.620396,67.52496,70.12401,72.73741,74.55224,79.54405,74.12915,77.983955,70.35679,83.6371,82.46428,85.21642,87.81049,91.20345,94.394936,103.053825,112.83256,100.131874,105.74697,102.728516,112.13315,115.91691,117.528824,121.025955,123.52875,132.83922,140.43393,147.2303,155.8143,174.248,176.41876,170.08743,165.01436,138.4611,145.19849,154.89899,123.55616,101.96986,87.4436,92.00696,107.27948,127.80824,155.34557,163.68321,184.2698,189.25935,184.19263,182.52681,178.9336,182.6786,204.87338,213.69601,232.01596,195.5195
-123.95,13.057632,12.217352,11.434936,14.04075,17.076975,19.768839,22.165459,28.46934,23.238508,17.630562,12.834142,13.499131,19.21556,30.444307,32.906944,36.063038,32.932987,25.200006,32.030624,35.78752,34.000416,30.827738,36.244743,43.402313,47.49555,45.515594,51.466915,48.301186,51.0787,43.269493,42.473785,40.4975,40.46382,39.048595,37.321068,48.48963,49.962944,54.596237,54.88218,59.750317,63.694805,64.003136,61.83659,60.098507,64.29671,65.522194,72.377914,77.18402,78.57537,72.3409,77.65415,75.27979,80.76774,88.00309,94.677925,93.88153,104.42173,105.34533,103.52679,102.93788,103.65971,112.15036,110.4969,113.120804,107.18141,116.14969,114.67898,128.60658,146.40855,139.3164,140.20749,143.08185,147.87822,159.63756,128.9397,120.14414,128.52525,107.0111,116.355286,102.96854,111.38025,117.848976,99.291855,102.78496,119.02486,137.54294,162.20384,164.6013,192.80804,188.31448,184.40898,181.52734,190.21288,233.84035,277.27002,262.84174,227.94809
-123.85,13.774265,10.669033,11.809874,12.465137,19.228525,20.771185,25.319056,29.170647,21.867897,17.360586,13.172793,14.483399,17.946066,28.435528,32.881813,34.36087,36.033386,25.249321,25.823051,27.959364,36.84323,29.419085,36.47387,44.584404,41.342007,43.39817,49.42559,49.748344,43.614613,39.012047,41.424908,37.034058,43.600426,43.431408,42.691334,44.5623,45.978394,49.15035,57.245365,63.910194,67.193344,63.790436,61.267773,63.185463,60.16894,63.472904,73.42342,77.29575,82.27159,85.94837,78.34195,83.559,84.880226,93.42912,85.37782,93.22065,91.85693,106.88524,97.95784,105.352295,101.41271,108.56031,119.43823,120.16798,118.12017,100.65804,97.92097,105.72157,129.99126,138.46457,131.12915,129.82545,117.03554,119.48265,104.27648,117.68827,95.28199,78.829124,75.89863,103.73941,106.01266,97.47295,97.994514,93.36667,109.407234,116.00475,129.51967,133.35083,160.29669,162.66258,165.24135,155.73944,176.39468,181.75992,217.88666,221.42206,180.18507
-123.75,12.844519,13.108713,10.612324,11.857295,16.483442,20.804419,29.30906,26.216026,18.669367,12.921746,9.067009,10.168625,15.422099,20.189875,27.916185,30.033478,29.10902,21.839163,21.871342,27.069677,31.690119,27.997238,32.510696,33.538086,37.745834,38.05363,44.142353,46.482388,40.194527,40.607033,41.406185,38.309082,44.10061,42.92436,44.13976,46.10557,45.324345,48.9321,58.435055,63.44162,69.03263,72.310135,65.4732,63.028366,59.826168,65.590546,71.54,77.397575,82.31805,83.139534,82.277725,84.10662,89.23987,93.64794,97.50617,97.09326,95.23979,109.179214,104.75541,102.944244,99.496506,107.06711,114.14977,114.972885,114.37851,105.308586,115.8291,106.15484,114.82786,118.79038,130.26991,131.83672,130.34068,113.84051,106.444435,97.725266,81.027794,70.866745,99.11836,111.64127,104.82483,100.165794,102.39089,95.2342,105.40765,110.22399,118.76685,114.40118,126.051186,144.1323,150.49382,151.97987,135.79718,165.76413,178.05367,159.07086,178.88344
-123.65,16.36296,13.575305,12.125639,14.15929,16.813597,21.402336,33.112694,25.50992,31.524235,22.431555,9.664715,7.3953114,12.95033,12.474858,23.114109,25.051813,28.099842,22.486515,22.103561,23.678028,29.856209,30.928307,29.484106,30.18015,36.98585,38.42862,36.596394,38.248184,39.59753,44.979107,44.19725,38.423557,41.773396,41.094322,45.488644,43.60811,41.217842,46.509537,51.70086,63.27771,68.28719,70.1175,61.448654,61.934814,63.60474,63.932034,68.59822,76.25854,74.24143,80.69316,84.98971,86.81914,87.77472,96.34508,91.89059,95.36389,94.988815,103.91102,98.93843,104.1,101.33391,102.966675,107.32346,109.2447,91.41992,87.559456,88.66636,93.12899,91.754395,85.142525,109.84738,106.19701,126.12255,124.95397,125.29519,106.10502,75.79003,74.632904,90.4827,88.34243,86.576065,91.70143,100.46901,93.26536,94.53094,112.17496,114.98464,115.63081,106.27417,129.98775,137.66292,146.04207,202.90108,179.99724,176.09576,162.28413,161.01653
