Year,Alarm Date,Containment Date,Cause #,GIS Calculated Acres,Cause
2017,5/20/2017,5/20/2017,14,449.7781,Unknown / Unidentified
2017,5/12/2017,5/12/2017,14,30.58594,Unknown / Unidentified
2017,5/28/2017,5/28/2017,14,6.240428,Unknown / Unidentified
2017,7/7/2017,7/7/2017,2,2940.496,Equipment Use
2017,10/26/2017,10/26/2017,14,46.81921,Unknown / Unidentified
2017,8/24/2017,8/24/2017,14,10.06964,Unknown / Unidentified
2017,9/29/2017,9/29/2017,14,39.75837,Unknown / Unidentified
2017,8/13/2017,8/13/2017,14,0.7808903,Unknown / Unidentified
2017,8/11/2017,8/12/2017,14,9.249963,Unknown / Unidentified
2017,8/5/2017,8/7/2017,14,50.46431,Unknown / Unidentified
2017,6/17/2017,6/17/2017,14,11.45716,Unknown / Unidentified
2017,6/25/2017,6/25/2017,14,4.548275,Unknown / Unidentified
2017,6/15/2017,6/15/2017,14,9.85579,Unknown / Unidentified
2017,4/29/2017,4/29/2017,14,20.80275,Unknown / Unidentified
2017,8/15/2017,8/15/2017,14,0.07041682,Unknown / Unidentified
2017,5/8/2017,5/8/2017,14,9.457086,Unknown / Unidentified
2017,4/25/2017,4/25/2017,14,4.67176,Unknown / Unidentified
2017,5/14/2017,5/14/2017,14,34.28937,Unknown / Unidentified
2017,6/6/2017,6/6/2017,14,32.65188,Unknown / Unidentified
2017,6/9/2017,6/9/2017,14,2.056431,Unknown / Unidentified
2017,7/2/2017,7/2/2017,14,8.055015,Unknown / Unidentified
2017,9/27/2017,9/27/2017,14,2.374051,Unknown / Unidentified
2017,6/2/2017,6/2/2017,14,14.04068,Unknown / Unidentified
2017,6/3/2017,6/3/2017,14,13.25268,Unknown / Unidentified
2017,5/16/2017,5/16/2017,14,8.173799,Unknown / Unidentified
2017,11/16/2017,11/16/2017,14,3.979895,Unknown / Unidentified
2017,5/14/2017,5/14/2017,14,13.82444,Unknown / Unidentified
2017,6/20/2017,6/20/2017,14,12.45355,Unknown / Unidentified
2017,8/1/2017,8/1/2017,14,1.690201,Unknown / Unidentified
2017,12/1/2017,12/1/2017,14,22.35438,Unknown / Unidentified
2017,10/28/2017,10/28/2017,14,28.04709,Unknown / Unidentified
2017,5/26/2017,5/26/2017,14,3.358492,Unknown / Unidentified
2017,8/30/2017,9/15/2017,1,18601.98,Lightning
2017,8/22/2017,8/23/2017,1,10.32943,Lightning
2017,4/1/2017,4/3/2017,5,401.2877,Debris
2017,6/15/2017,6/16/2017,10,20.33025,Vehicle
2017,6/4/2017,6/5/2017,14,71.22992,Unknown / Unidentified
2017,6/19/2017,6/23/2017,1,59.03882,Lightning
2017,7/11/2017,7/27/2017,10,83581.41,Vehicle
2017,7/24/2017,7/27/2017,1,83.8342,Lightning
2017,7/24/2017,7/30/2017,1,26.49388,Lightning
2017,7/24/2017,7/27/2017,1,278.1283,Lightning
2017,8/9/2017,8/12/2017,1,120.2505,Lightning
2017,8/22/2017,8/26/2017,1,99.57364,Lightning
2017,8/22/2017,8/27/2017,1,203.9681,Lightning
2017,8/23/2017,8/25/2017,1,22.03393,Lightning
2017,8/26/2017,8/27/2017,9,148.6008,Miscellaneous
2017,8/29/2017,8/30/2017,1,24.91195,Lightning
2017,8/29/2017,9/11/2017,1,6036.065,Lightning
2017,8/29/2017,8/31/2017,1,166.8586,Lightning
2017,9/6/2017,9/11/2017,1,17.38799,Lightning
2017,5/5/2017,5/5/2017,2,9.054397,Equipment Use
2017,6/17/2017,6/17/2017,9,44.23541,Miscellaneous
2017,5/14/2017,5/14/2017,10,15.1246,Vehicle
2017,7/7/2017,7/7/2017,14,33.55245,Unknown / Unidentified
2017,3/26/2017,4/1/2017,14,66.99863,Unknown / Unidentified
2017,7/13/2017,7/13/2017,14,10.41082,Unknown / Unidentified
2017,5/29/2017,5/30/2017,14,14.05736,Unknown / Unidentified
2017,9/11/2017,9/14/2017,1,26.99338,Lightning
2017,6/27/2017,6/27/2017,14,12.69855,Unknown / Unidentified
2017,6/9/2017,6/10/2017,2,17.19416,Equipment Use
2017,4/10/2017,4/10/2017,14,23.86314,Unknown / Unidentified
2017,8/22/2017,8/24/2017,14,13.82891,Unknown / Unidentified
2017,9/6/2017,9/6/2017,2,9.913222,Equipment Use
2017,10/9/2017,10/12/2017,4,31.66678,Campfire
2017,5/28/2017,5/28/2017,9,17.98286,Miscellaneous
2017,6/1/2017,6/1/2017,14,25.6586,Unknown / Unidentified
2017,8/14/2017,8/17/2017,9,15.55472,Miscellaneous
2017,8/29/2017,9/21/2017,1,8923.495,Lightning
2017,7/26/2017,7/26/2017,14,78.09461,Unknown / Unidentified
2017,9/13/2017,9/14/2017,1,51.23803,Lightning
2017,7/12/2017,7/12/2017,2,28.70305,Equipment Use
2017,6/27/2017,6/27/2017,11,30.57775,Powerline
2017,7/18/2017,7/18/2017,9,58.33463,Miscellaneous
2017,9/18/2017,9/18/2017,11,482.3408,Powerline
2017,6/26/2017,6/30/2017,10,6303.659,Vehicle
2017,9/11/2017,9/14/2017,4,8.590142,Campfire
2017,5/6/2017,5/7/2017,2,25.18853,Equipment Use
2017,9/3/2017,9/5/2017,2,70.22348,Equipment Use
2017,9/19/2017,9/20/2017,2,236.9534,Equipment Use
2017,8/23/2017,8/23/2017,10,30.71256,Vehicle
2017,10/11/2017,10/13/2017,14,57.05462,Unknown / Unidentified
2017,4/29/2017,4/30/2017,9,160.164,Miscellaneous
2017,7/10/2017,7/10/2017,9,0.1290102,Miscellaneous
2017,7/9/2017,7/25/2017,10,48886.66,Vehicle
2017,4/20/2017,4/21/2017,2,4533.284,Equipment Use
2017,8/27/2017,8/27/2017,10,60.17172,Vehicle
2017,7/17/2017,7/19/2017,2,1648.704,Equipment Use
2017,7/4/2017,7/4/2017,2,56.85116,Equipment Use
2017,6/11/2017,6/11/2017,1,76.29654,Lightning
2017,5/18/2017,5/23/2017,2,11146.75,Equipment Use
2017,7/2/2017,7/5/2017,14,1561.663,Unknown / Unidentified
2017,6/23/2017,6/27/2017,5,356.9353,Debris
2017,8/30/2017,8/30/2017,2,102.2866,Equipment Use
2017,5/18/2017,5/18/2017,10,23.45427,Vehicle
2017,8/29/2017,8/29/2017,10,19.41336,Vehicle
2017,7/5/2017,7/6/2017,9,91.29421,Miscellaneous
2017,8/26/2017,8/30/2017,2,110.8288,Equipment Use
2017,8/10/2017,8/11/2017,1,10.70095,Lightning
2017,8/7/2017,11/15/2017,1,3372.92,Lightning
2017,8/30/2017,11/14/2017,9,18493.71,Miscellaneous
2017,8/6/2017,8/7/2017,1,1019.992,Lightning
2017,7/29/2017,7/31/2017,1,139.4669,Lightning
2017,9/6/2017,9/7/2017,1,83.51285,Lightning
2017,8/18/2017,11/16/2017,1,4423.208,Lightning
2017,9/3/2017,9/12/2017,1,1747.87,Lightning
2017,7/3/2017,11/16/2017,1,310.7712,Lightning
2017,9/11/2017,11/20/2017,1,510.1094,Lightning
2017,6/27/2017,6/27/2017,1,78.2062,Lightning
2017,8/18/2017,11/16/2017,1,134.3042,Lightning
2017,8/24/2017,8/26/2017,2,9.045541,Equipment Use
2017,8/29/2017,9/2/2017,1,8.603203,Lightning
2017,6/27/2017,7/2/2017,9,17.05766,Miscellaneous
2017,9/18/2017,11/21/2017,1,14.96456,Lightning
2017,7/26/2017,10/16/2017,1,1643.643,Lightning
2017,8/7/2017,8/12/2017,1,1522.747,Lightning
2017,7/25/2017,10/1/2017,1,242.4736,Lightning
2017,7/26/2017,10/16/2017,1,27.20529,Lightning
2017,8/10/2017,10/16/2017,1,21317.93,Lightning
2017,7/19/2017,7/29/2017,9,318.873,Miscellaneous
2017,10/14/2017,10/14/2017,5,147.5612,Debris
2017,8/7/2017,8/11/2017,1,50.05243,Lightning
2017,8/1/2017,8/17/2017,2,16.94284,Equipment Use
2017,7/25/2017,10/15/2017,1,4240.974,Lightning
2017,8/7/2017,8/22/2017,1,3140.1,Lightning
2017,8/20/2017,1/15/2018,1,48.382,Lightning
2017,6/24/2017,11/15/2017,1,15833.21,Lightning
2017,8/29/2017,8/30/2017,7,36619.43,Arson
2017,9/1/2017,10/23/2017,1,1321.26,Lightning
2017,9/25/2017,11/2/2017,1,18913.58,Lightning
2017,6/18/2017,9/26/2017,9,1522.259,Miscellaneous
2017,7/30/2017,11/4/2017,2,1282.467,Equipment Use
2017,6/27/2017,7/1/2017,9,107.2538,Miscellaneous
2017,7/8/2017,7/8/2017,9,20.86836,Miscellaneous
2017,9/12/2017,9/13/2017,1,30.59812,Lightning
2017,8/12/2017,1/15/2018,1,31.87081,Lightning
2017,9/7/2017,11/17/2017,1,145.1785,Lightning
2017,8/7/2017,10/8/2017,1,79.84794,Lightning
2017,8/7/2017,11/4/2017,1,611.2015,Lightning
2017,8/29/2017,11/18/2017,9,12371.15,Miscellaneous
2017,9/7/2017,11/17/2017,1,25.92339,Lightning
2017,9/1/2017,9/5/2017,9,10.40595,Miscellaneous
2017,8/29/2017,9/8/2017,9,54.04401,Miscellaneous
2017,10/31/2017,11/3/2017,2,35.51982,Equipment Use
2017,9/12/2017,10/30/2017,1,13357.28,Lightning
2017,8/7/2017,8/20/2017,1,19.08158,Lightning
2017,7/2/2017,7/2/2017,10,32.43858,Vehicle
2017,8/2/2017,8/16/2017,9,32.26079,Miscellaneous
2017,7/2/2017,7/2/2017,9,3.476502,Miscellaneous
2017,6/21/2017,6/25/2017,9,21.58683,Miscellaneous
2017,8/6/2017,8/12/2017,1,855.2444,Lightning
2017,9/12/2017,9/16/2017,9,8.64817,Miscellaneous
2017,6/30/2017,7/7/2017,7,53.14948,Arson
2017,9/27/2017,8/29/2017,7,113.0544,Arson
2017,8/20/2017,8/25/2017,7,57.91714,Arson
2017,6/30/2017,7/2/2017,7,6.275238,Arson
2017,7/29/2017,8/16/2017,7,4339.355,Arson
2017,9/3/2017,9/4/2017,9,75.34856,Miscellaneous
2017,9/5/2017,11/15/2017,1,446.1815,Lightning
2017,9/12/2017,9/20/2017,1,58.13599,Lightning
2017,9/12/2017,9/18/2017,1,87.87638,Lightning
2017,8/2/2017,8/3/2017,1,450.84,Lightning
2017,7/8/2017,12/21/2017,9,18412.4,Miscellaneous
2017,5/13/2017,5/17/2017,4,24.40058,Campfire
2017,10/9/2017,10/9/2017,2,64.36557,Equipment Use
2017,12/4/2017,1/12/2018,9,281790.9,Miscellaneous
2017,7/6/2017,7/11/2017,9,17.97842,Miscellaneous
2017,8/8/2017,9/29/2017,1,9129.377,Lightning
2017,9/7/2017,9/13/2017,1,12.89506,Lightning
2017,9/7/2017,9/7/2017,1,101.367,Lightning
