Year,Alarm Date,Containment Date,Cause #,GIS Calculated Acres,Cause
2022,5/18/2022,5/18/2022,14,17.2802,Unknown / Unidentified
2022,9/10/2022,9/10/2022,14,33.07443,Unknown / Unidentified
2022,10/23/2022,10/24/2022,10,49.56956,Vehicle
2022,6/6/2022,6/6/2022,14,28.99773,Unknown / Unidentified
2022,5/31/2022,5/31/2022,2,26.74845,Equipment Use
2022,7/14/2022,7/14/2022,7,73.11472,Arson
2022,7/4/2022,7/28/2022,14,4466.222,Unknown / Unidentified
2022,8/7/2022,8/7/2022,7,16.74895,Arson
2022,10/19/2022,10/19/2022,14,7.118451,Unknown / Unidentified
2022,10/20/2022,10/20/2022,14,21.17796,Unknown / Unidentified
2022,10/8/2022,10/8/2022,2,27.99138,Equipment Use
2022,10/5/2022,10/5/2022,2,60.11403,Equipment Use
2022,7/5/2022,7/5/2022,9,16.68011,Miscellaneous
2022,5/20/2022,5/20/2022,9,34.01559,Miscellaneous
2022,7/17/2022,7/19/2022,2,42.91696,Equipment Use
2022,9/1/2022,9/16/2022,10,123.3361,Vehicle
2022,8/2/2022,8/8/2022,14,126.6029,Unknown / Unidentified
2022,5/11/2022,5/15/2022,2,159.2148,Equipment Use
2022,5/15/2022,5/16/2022,14,36.92672,Unknown / Unidentified
2022,9/6/2022,9/6/2022,10,133.7536,Vehicle
2022,4/26/2022,4/26/2022,2,20.61224,Equipment Use
2022,7/31/2022,8/3/2022,15,54.41259,Structure
2022,6/7/2022,6/9/2022,2,13.11081,Equipment Use
2022,7/1/2022,7/4/2022,14,51.97977,Unknown / Unidentified
2022,11/7/2022,11/7/2022,2,13.76263,Equipment Use
2022,6/10/2022,6/12/2022,14,5.558662,Unknown / Unidentified
2022,7/30/2022,7/31/2022,1,30.94669,Lightning
2022,9/27/2022,9/29/2022,14,30.08391,Unknown / Unidentified
2022,7/21/2022,7/21/2022,14,24.96124,Unknown / Unidentified
2022,9/2/2022,10/2/2022,14,13440.71,Unknown / Unidentified
2022,9/2/2022,9/11/2022,14,3939.382,Unknown / Unidentified
2022,3/7/2022,3/7/2022,5,1.894144,Debris
2022,3/25/2022,3/26/2022,14,9.162147,Unknown / Unidentified
2022,7/31/2022,8/1/2022,1,62.63028,Lightning
2022,3/12/2022,3/12/2022,14,12.58272,Unknown / Unidentified
2022,8/1/2022,8/2/2022,1,3.141882,Lightning
2022,6/25/2022,7/8/2022,14,10.26019,Unknown / Unidentified
2022,9/7/2022,9/8/2022,1,296.9517,Lightning
2022,3/12/2022,3/14/2022,14,113.4316,Unknown / Unidentified
2022,7/21/2022,7/21/2022,6,63.70885,Railroad
2022,9/1/2022,9/3/2022,14,22.1701,Unknown / Unidentified
2022,3/12/2022,3/17/2022,7,123.7686,Arson
2022,3/2/2022,3/2/2022,18,39.55224,Escaped Prescribed Burn
2022,6/11/2022,6/19/2022,2,71.87849,Equipment Use
2022,6/18/2022,6/21/2022,2,17.06631,Equipment Use
2022,6/24/2022,6/25/2022,10,55.71469,Vehicle
2022,6/27/2022,6/28/2022,15,18.67016,Structure
2022,6/28/2022,7/13/2022,15,920.9178,Structure
2022,7/7/2022,7/13/2022,14,12.36755,Unknown / Unidentified
2022,7/8/2022,7/18/2022,7,30.11021,Arson
2022,7/9/2022,7/12/2022,2,166.603,Equipment Use
2022,7/17/2022,7/17/2022,3,37.56129,Smoking
2022,7/27/2022,8/2/2022,11,41.09785,Powerline
2022,7/27/2022,7/31/2022,9,21.81922,Miscellaneous
2022,7/28/2022,7/30/2022,2,9.674923,Equipment Use
2022,8/15/2022,9/15/2022,10,24.02003,Vehicle
2022,8/20/2022,8/31/2022,10,49.95041,Vehicle
2022,8/27/2022,9/3/2022,2,43.21048,Equipment Use
2022,7/30/2022,7/30/2022,14,38.26443,Unknown / Unidentified
2022,7/18/2022,7/29/2022,11,81.7844,Powerline
2022,9/6/2022,9/15/2022,5,13.28599,Debris
2022,9/13/2022,9/19/2022,14,26.78517,Unknown / Unidentified
2022,9/17/2022,9/19/2022,10,16.17019,Vehicle
2022,9/17/2022,9/19/2022,7,28.27837,Arson
2022,10/29/2022,11/2/2022,2,11.89783,Equipment Use
2022,11/13/2022,11/16/2022,5,7.863962,Debris
2022,1/21/2022,2/2/2022,5,687.4208,Debris
2022,10/2/2022,10/3/2022,11,5.257333,Powerline
2022,7/21/2022,7/27/2022,11,101.0951,Powerline
2022,6/14/2022,6/14/2022,10,47.00494,Vehicle
2022,5/5/2022,5/17/2022,11,202.0908,Powerline
2022,2/10/2022,2/19/2022,14,154.6207,Unknown / Unidentified
2022,6/17/2022,6/17/2022,14,8.022064,Unknown / Unidentified
2022,5/25/2022,5/26/2022,7,79.60818,Arson
2022,5/12/2022,5/13/2022,14,30.102,Unknown / Unidentified
2022,6/16/2022,6/18/2022,7,11.36639,Arson
2022,7/9/2022,7/9/2022,14,2.653836,Unknown / Unidentified
2022,7/12/2022,7/12/2022,14,22.02058,Unknown / Unidentified
2022,7/31/2022,8/1/2022,1,67.82058,Lightning
2022,7/30/2022,7/31/2022,14,222.0774,Unknown / Unidentified
2022,7/22/2022,7/22/2022,14,10.53279,Unknown / Unidentified
2022,9/14/2022,9/14/2022,1,2.810175,Lightning
2022,10/9/2022,10/10/2022,14,3.574984,Unknown / Unidentified
2022,5/26/2022,5/26/2022,14,4.557865,Unknown / Unidentified
2022,6/12/2022,6/12/2022,14,1.217743,Unknown / Unidentified
2022,5/28/2022,5/28/2022,14,5.989886,Unknown / Unidentified
2022,6/24/2022,6/24/2022,14,1.566871,Unknown / Unidentified
2022,6/11/2022,6/14/2022,14,484.856,Unknown / Unidentified
2022,6/10/2022,6/11/2022,14,19.35185,Unknown / Unidentified
2022,7/5/2022,7/5/2022,2,2.507146,Equipment Use
2022,6/22/2022,7/3/2022,1,2465.185,Lightning
2022,9/4/2022,9/5/2022,14,62.03226,Unknown / Unidentified
2022,6/23/2022,6/25/2022,1,21.38803,Lightning
2022,5/31/2022,5/31/2022,10,1.092994,Vehicle
2022,9/15/2022,9/15/2022,14,6.637007,Unknown / Unidentified
2022,6/25/2022,6/26/2022,14,1.991478,Unknown / Unidentified
2022,9/21/2022,9/21/2022,14,1.312247,Unknown / Unidentified
2022,9/25/2022,9/25/2022,14,13.66138,Unknown / Unidentified
2022,7/6/2022,7/6/2022,14,21.6859,Unknown / Unidentified
2022,6/1/2022,6/2/2022,10,15.95058,Vehicle
2022,4/26/2022,4/26/2022,14,13.84711,Unknown / Unidentified
2022,6/29/2022,6/29/2022,14,5.585199,Unknown / Unidentified
2022,4/27/2022,4/27/2022,14,50.66179,Unknown / Unidentified
2022,6/30/2022,7/1/2022,14,7.937709,Unknown / Unidentified
2022,6/3/2022,6/3/2022,14,93.07888,Unknown / Unidentified
2022,7/15/2022,7/15/2022,14,1.986299,Unknown / Unidentified
2022,8/14/2022,8/17/2022,14,216.2137,Unknown / Unidentified
2022,6/6/2022,6/6/2022,14,1.288484,Unknown / Unidentified
2022,4/17/2022,4/18/2022,10,2.163002,Vehicle
2022,8/17/2022,8/17/2022,14,1.569355,Unknown / Unidentified
2022,7/5/2022,7/5/2022,14,7.051614,Unknown / Unidentified
2022,7/16/2022,7/16/2022,10,1.504349,Vehicle
2022,7/22/2022,7/22/2022,14,25.54512,Unknown / Unidentified
2022,4/12/2022,4/12/2022,14,1.882066,Unknown / Unidentified
2022,7/28/2022,7/28/2022,14,5.047825,Unknown / Unidentified
2022,6/8/2022,6/9/2022,14,2.995723,Unknown / Unidentified
2022,5/19/2022,5/19/2022,14,3.372502,Unknown / Unidentified
2022,8/3/2022,8/3/2022,14,7.132461,Unknown / Unidentified
2022,6/10/2022,6/11/2022,14,31.69387,Unknown / Unidentified
2022,5/19/2022,5/24/2022,14,682.0379,Unknown / Unidentified
2022,9/1/2022,9/1/2022,10,13.90262,Vehicle
2022,6/10/2022,6/10/2022,2,38.15456,Equipment Use
2022,7/3/2022,7/5/2022,11,147.4871,Powerline
2022,8/25/2022,8/25/2022,14,11.93287,Unknown / Unidentified
2022,6/27/2022,6/27/2022,10,106.1611,Vehicle
2022,9/4/2022,9/5/2022,10,29.23103,Vehicle
2022,9/17/2022,9/18/2022,14,25.70823,Unknown / Unidentified
2022,5/15/2022,5/15/2022,4,4.806643,Campfire
2022,4/23/2022,4/23/2022,5,1.16234,Debris
2022,6/13/2022,6/17/2022,7,568.2128,Arson
2022,6/12/2022,6/16/2022,7,49.2244,Arson
2022,6/21/2022,6/22/2022,7,25.22921,Arson
2022,6/20/2022,6/21/2022,14,28.94558,Unknown / Unidentified
2022,6/24/2022,6/24/2022,14,2.849159,Unknown / Unidentified
2022,5/7/2022,5/7/2022,9,4.030843,Miscellaneous
2022,6/24/2022,6/26/2022,7,16.96958,Arson
2022,5/14/2022,5/15/2022,2,29.14392,Equipment Use
2022,7/8/2022,7/8/2022,7,7.280743,Arson
2022,7/17/2022,7/18/2022,14,98.14726,Unknown / Unidentified
2022,7/17/2022,7/17/2022,7,4.541373,Arson
2022,7/3/2022,7/3/2022,14,8.020247,Unknown / Unidentified
2022,9/27/2022,9/29/2022,2,178.2691,Equipment Use
2022,8/19/2022,8/20/2022,14,14.64988,Unknown / Unidentified
2022,8/31/2022,9/5/2022,14,4456.34,Unknown / Unidentified
2022,9/5/2022,9/5/2022,10,47.70462,Vehicle
2022,3/1/2022,3/1/2022,7,18.43938,Arson
2022,3/2/2022,3/27/2022,14,552.538,Unknown / Unidentified
2022,3/11/2022,4/14/2022,9,31.46449,Miscellaneous
2022,5/20/2022,5/31/2022,9,19.4423,Miscellaneous
2022,5/30/2022,6/5/2022,14,48.40139,Unknown / Unidentified
2022,6/10/2022,6/17/2022,14,177.4989,Unknown / Unidentified
2022,6/12/2022,6/19/2022,14,865.1371,Unknown / Unidentified
2022,5/22/2022,5/26/2022,9,10.86248,Miscellaneous
2022,6/15/2022,6/16/2022,14,10.23126,Unknown / Unidentified
2022,7/3/2022,7/4/2022,14,29.26842,Unknown / Unidentified
2022,7/29/2022,11/11/2022,14,60102.26,Unknown / Unidentified
2022,7/30/2022,9/3/2022,14,7886.011,Unknown / Unidentified
2022,7/31/2022,8/24/2022,14,84.64411,Unknown / Unidentified
2022,8/4/2022,8/7/2022,1,48.1479,Lightning
2022,8/15/2022,8/29/2022,14,317.8171,Unknown / Unidentified
2022,8/17/2022,8/22/2022,9,89.57446,Miscellaneous
2022,8/25/2022,9/11/2022,14,147.6624,Unknown / Unidentified
2022,8/29/2022,9/11/2022,14,113.4179,Unknown / Unidentified
2022,8/22/2022,9/10/2022,14,188.4808,Unknown / Unidentified
2022,8/11/2022,8/22/2022,9,12.28059,Miscellaneous
2022,9/5/2022,11/9/2022,9,1079.279,Miscellaneous
2022,9/7/2022,10/22/2022,9,76771.45,Miscellaneous
2022,9/7/2022,11/1/2022,1,5840.575,Lightning
2022,10/12/2022,10/23/2022,14,11.87628,Unknown / Unidentified
2022,5/8/2022,5/18/2022,9,31.54411,Miscellaneous
2022,3/8/2022,3/11/2022,9,15.13918,Miscellaneous
2022,8/11/2022,8/24/2022,14,13.57013,Unknown / Unidentified
2022,8/4/2022,8/7/2022,1,35.42039,Lightning
2022,4/30/2022,5/8/2022,9,26.48567,Miscellaneous
2022,6/13/2022,6/14/2022,14,14.31055,Unknown / Unidentified
2022,9/23/2022,9/30/2022,9,26.86633,Miscellaneous
2022,8/4/2022,8/9/2022,14,33.67451,Unknown / Unidentified
2022,9/9/2022,9/16/2022,14,19.21475,Unknown / Unidentified
2022,5/10/2022,5/11/2022,9,9.858478,Miscellaneous
2022,10/23/2022,10/26/2022,11,21.0131,Powerline
2022,8/31/2022,8/31/2022,4,33.77932,Campfire
2022,7/14/2022,7/20/2022,15,303.67,Structure
2022,10/6/2022,10/6/2022,14,12.32455,Unknown / Unidentified
2022,3/4/2022,3/4/2022,5,88.68606,Debris
2022,6/19/2022,6/19/2022,7,56.78185,Arson
2022,6/28/2022,7/4/2022,9,386.9821,Miscellaneous
2022,7/15/2022,7/17/2022,10,25.53244,Vehicle
2022,1/1/2022,1/1/2022,4,0.06728618,Campfire
2022,7/19/2022,7/19/2022,2,16.55005,Equipment Use
2022,3/23/2022,3/23/2022,11,1.968684,Powerline
2022,4/28/2022,4/28/2022,5,1.261111,Debris
2022,9/14/2022,9/15/2022,14,89.9549,Unknown / Unidentified
2022,6/6/2022,6/6/2022,14,49.81456,Unknown / Unidentified
2022,6/6/2022,6/10/2022,9,16.42301,Miscellaneous
2022,8/14/2022,8/14/2022,14,1.424808,Unknown / Unidentified
2022,6/10/2022,6/10/2022,9,3.162654,Miscellaneous
2022,6/21/2022,6/21/2022,9,1.397867,Miscellaneous
2022,4/6/2022,4/6/2022,9,2.593182,Miscellaneous
2022,6/29/2022,6/30/2022,9,7.608925,Miscellaneous
2022,7/10/2022,7/10/2022,14,2.501228,Unknown / Unidentified
2022,8/6/2022,8/6/2022,10,7.944128,Vehicle
2022,2/10/2022,2/11/2022,14,3.735543,Unknown / Unidentified
2022,8/10/2022,8/11/2022,14,125.3294,Unknown / Unidentified
2022,8/17/2022,8/18/2022,14,60.45229,Unknown / Unidentified
2022,8/18/2022,8/19/2022,14,4.834825,Unknown / Unidentified
2022,8/17/2022,8/17/2022,14,2.101613,Unknown / Unidentified
2022,8/31/2022,9/7/2022,14,5227.923,Unknown / Unidentified
2022,9/13/2022,9/14/2022,14,1.847821,Unknown / Unidentified
2022,9/7/2022,9/8/2022,14,1.093091,Unknown / Unidentified
2022,9/24/2022,9/25/2022,14,10.79503,Unknown / Unidentified
2022,10/1/2022,10/2/2022,10,2.106468,Vehicle
2022,10/21/2022,10/22/2022,10,6.758175,Vehicle
2022,6/17/2022,6/17/2022,7,17.27645,Arson
2022,7/29/2022,7/29/2022,10,6.372824,Vehicle
2022,9/6/2022,9/6/2022,9,16.23023,Miscellaneous
2022,5/24/2022,5/25/2022,2,50.92991,Equipment Use
2022,5/22/2022,5/24/2022,2,15.09703,Equipment Use
2022,7/8/2022,7/10/2022,11,11.73994,Powerline
2022,7/12/2022,7/13/2022,2,26.85744,Equipment Use
2022,10/15/2022,10/21/2022,11,42.42685,Powerline
2022,5/31/2022,6/3/2022,14,375.9125,Unknown / Unidentified
2022,6/27/2022,6/27/2022,2,63.26585,Equipment Use
2022,9/6/2022,9/30/2022,14,28097.87,Unknown / Unidentified
2022,7/17/2022,7/17/2022,16,0.7762036,Aircraft
2022,6/17/2022,7/2/2022,4,24.0517,Campfire
2022,5/26/2022,5/31/2022,7,414.1108,Arson
2022,7/7/2022,9/30/2022,7,4886.124,Arson
2022,8/4/2022,11/6/2022,1,8432.419,Lightning
2022,8/8/2022,11/6/2022,1,2839.684,Lightning
2022,7/18/2022,11/10/2022,1,28.92503,Lightning
2022,8/3/2022,10/19/2022,1,1394.44,Lightning
2022,9/4/2022,9/30/2022,7,25.89259,Arson
2022,7/5/2022,7/9/2022,14,25.00471,Unknown / Unidentified
2022,7/13/2022,7/13/2022,14,18.62858,Unknown / Unidentified
2022,6/27/2022,7/2/2022,14,274.1842,Unknown / Unidentified
2022,4/10/2022,4/10/2022,4,182.0349,Campfire
2022,7/30/2022,7/30/2022,18,21.09291,Escaped Prescribed Burn
2022,11/16/2022,11/17/2022,15,8.228877,Structure
2022,10/20/2022,10/20/2022,14,1.318015,Unknown / Unidentified
2022,9/8/2022,9/8/2022,14,1.715104,Unknown / Unidentified
2022,7/8/2022,7/8/2022,10,25.11741,Vehicle
2022,7/27/2022,7/27/2022,10,58.67502,Vehicle
2022,9/9/2022,9/9/2022,10,27.54214,Vehicle
2022,3/23/2022,3/23/2022,14,0.6094487,Unknown / Unidentified
2022,10/8/2022,10/10/2022,9,74.61489,Miscellaneous
2022,11/17/2022,11/17/2022,14,5.761822,Unknown / Unidentified
2022,8/25/2022,8/25/2022,14,1.841502,Unknown / Unidentified
2022,3/16/2022,3/17/2022,14,1.547286,Unknown / Unidentified
2022,9/9/2022,9/10/2022,14,12.91249,Unknown / Unidentified
2022,7/31/2022,8/3/2022,14,150.4035,Unknown / Unidentified
2022,7/25/2022,7/25/2022,10,134.4698,Vehicle
2022,10/25/2022,10/25/2022,4,98.25912,Campfire
2022,5/26/2022,6/5/2022,14,5856.573,Unknown / Unidentified
2022,8/4/2022,8/4/2022,14,4.185538,Unknown / Unidentified
2022,2/16/2022,2/26/2022,14,4140.06,Unknown / Unidentified
