Year,Alarm Date,Containment Date,Cause #,GIS Calculated Acres,Cause
2015,4/18/2015,4/24/2015,4,1048.689,Campfire
2015,7/1/2015,7/4/2015,14,181.437,Unknown / Unidentified
2015,6/10/2015,6/10/2015,1,7.996591,Lightning
2015,6/5/2015,6/5/2015,2,24.79573,Equipment Use
2015,8/10/2015,8/15/2015,10,543.5366,Vehicle
2015,7/12/2015,7/13/2015,14,35.20248,Unknown / Unidentified
2015,9/7/2015,9/7/2015,9,12.93636,Miscellaneous
2015,7/13/2015,7/13/2015,14,5.434127,Unknown / Unidentified
2015,8/19/2015,9/1/2015,14,2989.925,Unknown / Unidentified
2015,9/9/2015,9/13/2015,10,217.7269,Vehicle
2015,6/20/2015,6/24/2015,10,1812.315,Vehicle
2015,8/25/2015,8/25/2015,14,123.6968,Unknown / Unidentified
2015,9/8/2015,9/8/2015,2,28.56581,Equipment Use
2015,7/29/2015,7/29/2015,2,175.0157,Equipment Use
2015,9/7/2015,9/7/2015,14,12.76216,Unknown / Unidentified
2015,8/2/2015,8/2/2015,1,88.53635,Lightning
2015,7/29/2015,7/29/2015,15,65.95107,Structure
2015,7/21/2015,7/21/2015,1,28.19277,Lightning
2015,7/31/2015,8/1/2015,1,14.0008,Lightning
2015,7/4/2015,7/4/2015,1,398.4229,Lightning
2015,7/4/2015,7/5/2015,1,31.49438,Lightning
2015,6/19/2015,6/19/2015,11,9.07207,Powerline
2015,6/29/2015,6/30/2015,8,210.8346,Playing with fire
2015,7/26/2015,7/26/2015,10,9.073173,Vehicle
2015,8/1/2015,8/1/2015,11,53.55653,Powerline
2015,8/16/2015,8/16/2015,10,19.67408,Vehicle
2015,7/21/2015,7/21/2015,1,427.9607,Lightning
2015,5/24/2015,5/24/2015,5,0.7465882,Debris
2015,6/17/2015,6/17/2015,9,54.29841,Miscellaneous
2015,7/4/2015,7/4/2015,14,163.283,Unknown / Unidentified
2015,7/18/2015,7/18/2015,10,3.731267,Vehicle
2015,7/21/2015,7/21/2015,14,10.16859,Unknown / Unidentified
2015,8/8/2015,8/10/2015,11,97.43904,Powerline
2015,8/16/2015,8/16/2015,14,6.698099,Unknown / Unidentified
2015,9/6/2015,9/6/2015,2,1.487334,Equipment Use
2015,11/17/2015,11/17/2015,14,2.908308,Unknown / Unidentified
2015,8/3/2015,8/17/2015,2,10517.52,Equipment Use
2015,9/12/2015,9/24/2015,10,26.89483,Vehicle
2015,10/15/2015,10/22/2015,1,69.16941,Lightning
2015,7/7/2015,7/10/2015,1,29.95277,Lightning
2015,6/30/2015,7/6/2015,1,110.8015,Lightning
2015,8/3/2015,8/18/2015,1,30.08999,Lightning
2015,8/14/2015,8/14/2015,1,13.79393,Lightning
2015,2/6/2015,2/13/2015,14,512.4335,Unknown / Unidentified
2015,5/30/2015,5/30/2015,2,19.42308,Equipment Use
2015,9/11/2015,9/21/2015,7,1045.756,Arson
2015,7/25/2015,8/16/2015,7,390.0219,Arson
2015,9/2/2015,9/3/2015,2,47.75825,Equipment Use
2015,10/13/2015,10/13/2015,2,901.9863,Equipment Use
2015,7/1/2015,7/9/2015,9,71.12778,Miscellaneous
2015,7/26/2015,8/1/2015,2,12.72052,Equipment Use
2015,5/6/2015,5/6/2015,14,1.729694,Unknown / Unidentified
2015,12/3/2015,3/13/2015,14,22.35466,Unknown / Unidentified
2015,4/18/2015,4/19/2015,7,4.680684,Arson
2015,6/22/2015,6/24/2015,1,164.7058,Lightning
2015,6/19/2015,6/19/2015,14,6.377415,Unknown / Unidentified
2015,8/14/2015,8/16/2015,14,186.1511,Unknown / Unidentified
2015,8/14/2015,8/14/2015,10,2.931382,Vehicle
2015,10/13/2015,10/13/2015,10,0.5548272,Vehicle
2015,3/11/2015,3/11/2015,14,0.006257951,Unknown / Unidentified
2015,6/11/2015,6/11/2015,14,0.7851713,Unknown / Unidentified
2015,7/11/2015,8/11/2015,14,44.26712,Unknown / Unidentified
2015,11/11/2015,12/11/2015,14,25.0148,Unknown / Unidentified
2015,6/11/2015,6/11/2015,2,0.8197879,Equipment Use
2015,7/11/2015,8/11/2015,14,29.24935,Unknown / Unidentified
2015,2/9/2015,2/9/2015,10,0.05534946,Vehicle
2015,9/27/2015,9/27/2015,14,0.2441867,Unknown / Unidentified
2015,11/8/2015,8/13/2015,14,9.354076,Unknown / Unidentified
2015,11/6/2015,11/7/2015,14,6.991804,Unknown / Unidentified
2015,7/2/2015,7/5/2015,1,14.3103,Lightning
2015,6/19/2015,7/9/2015,1,17779.54,Lightning
2015,7/23/2015,11/2/2015,14,84.01945,Unknown / Unidentified
2015,7/30/2015,10/30/2015,1,662.1591,Lightning
2015,7/29/2015,9/9/2015,5,204.3927,Debris
2015,6/17/2015,11/2/2015,1,264.5698,Lightning
2015,10/20/2015,11/13/2015,1,160.7299,Lightning
2015,7/9/2015,9/16/2015,1,37.99809,Lightning
2015,7/9/2015,9/15/2015,1,408.9148,Lightning
2015,7/27/2015,11/8/2015,1,324.7684,Lightning
2015,8/2/2015,10/18/2015,1,40.12074,Lightning
2015,10/5/2015,10/13/2015,1,38.40899,Lightning
2015,7/3/2015,11/9/2015,1,50.73343,Lightning
2015,7/17/2015,7/20/2015,9,174.9406,Miscellaneous
2015,8/14/2015,9/2/2015,9,1461.844,Miscellaneous
2015,8/16/2015,8/18/2015,7,270.0217,Arson
2015,9/2/2015,9/3/2015,9,9.719397,Miscellaneous
2015,8/11/2015,8/12/2015,4,11.24281,Campfire
2015,10/9/2015,10/9/2015,2,10.50375,Equipment Use
2015,8/6/2015,8/6/2015,2,24.54405,Equipment Use
2015,6/4/2015,6/8/2015,9,3.370712,Miscellaneous
2015,5/5/2015,5/6/2015,9,9.836316,Miscellaneous
2015,6/25/2015,6/28/2015,9,118.0251,Miscellaneous
2015,8/23/2015,9/20/2015,9,55.595,Miscellaneous
2015,6/17/2015,12/31/2015,9,31284.44,Miscellaneous
2015,7/17/2015,7/17/2015,9,4249.093,Miscellaneous
2015,6/18/2015,6/21/2015,2,498.9207,Equipment Use
2015,8/8/2015,8/12/2015,9,32.64508,Miscellaneous
2015,7/21/2015,8/16/2015,1,25.06381,Lightning
2015,3/28/2015,3/31/2015,9,6.594722,Miscellaneous
2015,4/21/2015,4/27/2015,5,7.511982,Debris
2015,7/16/2015,8/1/2015,1,150.418,Lightning
2015,7/31/2015,11/6/2015,1,151546.8,Lightning
2015,8/1/2015,8/10/2015,1,97.55208,Lightning
2015,8/1/2015,8/9/2015,1,94.74877,Lightning
2015,7/30/2015,8/8/2015,1,32.09719,Lightning
2015,6/19/2015,6/20/2015,5,22.48489,Debris
2015,1/24/2015,3/1/2015,5,44.545,Debris
2015,1/24/2015,3/1/2015,5,35.28005,Debris
2015,2/22/2015,7/15/2015,5,22.062,Debris
2015,7/9/2015,7/10/2015,1,43.27318,Lightning
2015,7/23/2015,7/23/2015,1,14.21169,Lightning
2015,8/5/2015,8/6/2015,1,67.93945,Lightning
2015,7/2/2015,7/3/2015,1,11.14368,Lightning
2015,7/21/2015,7/23/2015,1,15.37785,Lightning
2015,9/3/2015,9/4/2015,2,18.23938,Equipment Use
2015,8/2/2015,8/11/2015,2,273.8199,Equipment Use
2015,8/1/2015,8/5/2015,2,45.73383,Equipment Use
2015,8/1/2015,11/2/2015,1,7576.045,Lightning
2015,7/31/2015,10/31/2015,1,11616.88,Lightning
2015,8/1/2015,10/31/2015,1,5682.627,Lightning
2015,7/30/2015,8/9/2015,1,128.691,Lightning
2015,8/2/2015,9/5/2015,1,897.9925,Lightning
2015,8/2/2015,9/5/2015,1,639.9178,Lightning
2015,8/1/2015,10/31/2015,1,11524.46,Lightning
2015,7/30/2015,10/30/2015,1,6803.031,Lightning
2015,7/30/2015,10/30/2015,1,1530.955,Lightning
2015,7/30/2015,9/1/2015,1,11012.8,Lightning
2015,7/30/2015,9/1/2015,1,8305.019,Lightning
2015,7/30/2015,9/6/2015,1,18192.03,Lightning
2015,7/30/2015,8/12/2015,1,247.8912,Lightning
2015,7/30/2015,10/30/2015,1,160.0666,Lightning
2015,7/30/2015,8/12/2015,1,1420.48,Lightning
2015,7/19/2015,11/23/2015,1,6996.186,Lightning
2015,7/3/2015,7/3/2015,1,19.44877,Lightning
2015,5/20/2015,5/27/2015,4,20.86502,Campfire
2015,7/1/2015,7/1/2015,9,31.73204,Miscellaneous
2015,6/9/2015,6/15/2015,1,20.12851,Lightning
2015,7/31/2015,8/4/2015,1,10.24,Lightning
2015,2/6/2015,2/6/2015,5,15.84018,Debris
2015,7/30/2015,8/22/2015,1,24.27882,Lightning
2015,7/30/2015,8/18/2015,1,39.76297,Lightning
2015,7/30/2015,10/5/2015,1,3276.482,Lightning
2015,9/5/2015,9/5/2015,14,4.730207,Unknown / Unidentified
2015,7/30/2015,10/5/2015,1,25.13739,Lightning
2015,7/30/2015,8/18/2015,1,8.535203,Lightning
2015,7/30/2015,10/5/2015,1,54.82918,Lightning
2015,7/30/2015,10/30/2015,1,2828.028,Lightning
2015,7/30/2015,10/30/2015,1,8669.771,Lightning
2015,7/30/2015,7/30/2015,1,0.03171027,Lightning
2015,7/30/2015,10/30/2015,1,6273.949,Lightning
2015,7/30/2015,10/30/2015,1,15390.65,Lightning
2015,7/30/2015,8/2/2015,1,16.6561,Lightning
2015,7/30/2015,8/6/2015,1,757.9618,Lightning
2015,7/30/2015,8/8/2015,1,68095.24,Lightning
2015,7/30/2015,8/7/2015,1,378.9736,Lightning
2015,7/30/2015,7/31/2015,1,0.9284683,Lightning
2015,7/30/2015,8/5/2015,1,7.228922,Lightning
2015,7/30/2015,10/30/2015,1,17821.11,Lightning
2015,7/30/2015,10/10/2015,1,500.9492,Lightning
2015,7/30/2015,10/9/2015,1,4109.539,Lightning
2015,7/30/2015,8/18/2015,1,12916.57,Lightning
2015,6/23/2015,6/23/2015,4,14253.95,Campfire
2015,7/30/2015,8/5/2015,1,0.489983,Lightning
2015,7/30/2015,8/2/2015,1,11.04564,Lightning
2015,7/30/2015,8/30/2015,1,72.60194,Lightning
2015,7/30/2015,8/30/2015,1,243.6706,Lightning
2015,7/30/2015,8/13/2015,1,400.2011,Lightning
2015,7/30/2015,8/5/2015,1,675.5582,Lightning
2015,7/30/2015,8/18/2015,1,173.9841,Lightning
2015,10/10/2015,10/12/2015,4,52.84043,Campfire
2015,6/9/2015,10/30/2015,1,1542.967,Lightning
2015,2/24/2015,3/3/2015,5,209.6283,Debris
2015,8/1/2015,8/7/2015,1,35.91605,Lightning
2015,10/29/2015,11/4/2015,9,21.0506,Miscellaneous
2015,7/3/2015,7/3/2015,11,14.13005,Powerline
2015,7/13/2015,7/14/2015,2,213.5105,Equipment Use
2015,9/17/2015,9/17/2015,14,15.64318,Unknown / Unidentified
2015,6/9/2015,6/14/2015,1,26.9475,Lightning
2015,7/30/2015,9/8/2015,1,1773.247,Lightning
2015,7/30/2015,9/8/2015,1,202.7018,Lightning
2015,7/30/2015,9/8/2015,1,283.831,Lightning
2015,7/30/2015,9/8/2015,1,787.353,Lightning
2015,7/30/2015,9/8/2015,1,1403.444,Lightning
2015,7/30/2015,9/8/2015,1,147.2519,Lightning
2015,7/30/2015,9/8/2015,1,283.2199,Lightning
2015,8/18/2015,10/1/2015,14,145.9043,Unknown / Unidentified
2015,7/28/2015,7/30/2015,2,15.85715,Equipment Use
2015,7/25/2015,8/1/2015,7,159.3774,Arson
2015,8/1/2015,8/13/2015,1,29.58024,Lightning
2015,8/20/2015,8/22/2015,9,67.95409,Miscellaneous
2015,9/20/2015,9/20/2015,2,14.40403,Equipment Use
2015,7/30/2015,8/11/2015,1,62.04475,Lightning
2015,8/1/2015,8/12/2015,1,86.16431,Lightning
2015,7/30/2015,8/7/2015,1,4862.165,Lightning
2015,8/14/2015,10/31/2015,9,3815.886,Miscellaneous
2015,5/11/2015,5/11/2015,14,0.5681428,Unknown / Unidentified
2015,8/13/2015,8/13/2015,14,2.16064,Unknown / Unidentified
2015,6/24/2015,6/24/2015,14,0.9901724,Unknown / Unidentified
2015,7/5/2015,7/5/2015,14,3.032003,Unknown / Unidentified
2015,8/7/2015,8/7/2015,14,2.079408,Unknown / Unidentified
2015,7/4/2015,7/4/2015,14,0.2600781,Unknown / Unidentified
2015,7/2/2015,7/2/2015,14,0.1357576,Unknown / Unidentified
2015,7/17/2015,7/17/2015,14,2.921998,Unknown / Unidentified
2015,9/28/2015,9/28/2015,14,0.00261181,Unknown / Unidentified
2015,12/6/2015,12/6/2015,14,2.423997,Unknown / Unidentified
2015,12/25/2015,12/25/2015,14,0.09117375,Unknown / Unidentified
2015,10/27/2015,10/27/2015,4,0.1008077,Campfire
2015,10/31/2015,11/30/2015,1,0.1008094,Lightning
2015,7/3/2015,8/18/2015,1,4.131937,Lightning
2015,5/10/2015,5/10/2015,14,3.554777,Unknown / Unidentified
2015,7/2/2015,7/3/2015,1,0.1007949,Lightning
2015,5/23/2015,5/23/2015,9,0.4854355,Miscellaneous
2015,4/17/2015,4/17/2015,10,1.479508,Vehicle
2015,10/24/2015,10/24/2015,9,0.09397306,Miscellaneous
2015,11/7/2015,11/7/2015,5,0.09396015,Debris
2015,4/27/2015,4/27/2015,10,0.09397247,Vehicle
2015,7/4/2015,7/4/2015,8,0.09396258,Playing with fire
2015,4/6/2015,4/6/2015,10,0.1522151,Vehicle
2015,11/7/2015,11/8/2015,14,43.49679,Unknown / Unidentified
2015,7/25/2015,8/20/2015,8,5701.341,Playing with fire
2015,6/21/2015,6/21/2015,14,5.392848,Unknown / Unidentified
2015,7/3/2015,7/3/2015,14,0.0939775,Unknown / Unidentified
2015,9/19/2015,9/19/2015,14,0.4853519,Unknown / Unidentified
2015,10/3/2015,10/3/2015,1,0.4854267,Lightning
2015,4/6/2015,4/6/2015,14,0.1522149,Unknown / Unidentified
2015,3/13/2015,3/13/2015,14,1.184078,Unknown / Unidentified
2015,4/30/2015,4/30/2015,9,2.744287,Miscellaneous
2015,6/24/2015,6/24/2015,14,0.008776683,Unknown / Unidentified
2015,7/3/2015,7/3/2015,14,0.09397753,Unknown / Unidentified
2015,6/4/2015,6/4/2015,14,4.027377,Unknown / Unidentified
2015,11/8/2015,11/8/2015,14,1.193676,Unknown / Unidentified
2015,12/11/2015,12/11/2015,14,2.801698,Unknown / Unidentified
2015,10/7/2015,10/7/2015,18,2.154247,Escaped Prescribed Burn
2015,7/5/2015,7/6/2015,1,7.481536,Lightning
