station,2022-02-22
US1CAAL0003,0.0
US1CAAL0004,1.8
US1CAAL0012,0.5
US1CAAL0030,0.0
US1CAAL0034,0.0
US1CAAL0039,0.3
US1CAAL0052,0.0
US1CAAM0009,7.1
US1CAAM0011,0.0
US1CAAM0013,0.0
US1CAAM0016,0.0
US1CAAM0017,3.3
US1CABT0005,0.0
US1CABT0008,0.0
US1CABT0026,0.0
US1CABT0032,0.0
US1CABT0033,0.0
US1CACC0001,0.0
US1CACC0004,0.0
US1CACC0006,0.3
US1CACC0010,0.0
US1CACC0011,0.0
US1CACC0018,0.8
US1CACC0025,0.0
US1CACC0028,0.0
US1CACC0031,0.5
US1CACC0037,0.0
US1CACC0040,0.0
US1CACC0045,1.0
US1CACC0046,0.0
US1CACV0011,0.5
US1CACV0012,9.9
US1CADN0001,5.6
US1CADN0006,11.2
US1CADN0008,9.1
US1CADN0011,10.2
US1CADN0015,13.5
US1CADN0016,5.3
US1CAED0003,5.3
US1CAED0010,6.4
US1CAED0020,14.7
US1CAED0023,0.3
US1CAED0027,6.4
US1CAED0029,0.0
US1CAED0032,9.1
US1CAED0036,15.7
US1CAFR0008,0.5
US1CAFR0014,0.0
US1CAFR0026,0.0
US1CAFR0031,0.0
US1CAFR0034,0.0
US1CAHM0001,11.2
US1CAHM0004,12.4
US1CAHM0005,11.2
US1CAHM0006,11.7
US1CAHM0007,7.6
US1CAHM0009,10.2
US1CAHM0012,11.2
US1CAHM0014,7.4
US1CAHM0022,7.6
US1CAHM0026,9.9
US1CAHM0029,11.4
US1CAHM0030,5.1
US1CAHM0031,4.3
US1CAHM0034,12.7
US1CAHM0035,13.0
US1CAHM0038,14.0
US1CAHM0039,11.7
US1CAHM0041,9.4
US1CAHM0044,6.6
US1CAHM0046,11.4
US1CAHM0060,11.9
US1CAHM0063,11.7
US1CAHM0065,3.8
US1CAHM0066,3.8
US1CAHM0070,7.9
US1CAHM0073,6.4
US1CAHM0074,12.4
US1CAHM0078,6.9
US1CAHM0079,11.2
US1CAHM0084,12.2
US1CAHM0086,9.7
US1CAHM0087,11.9
US1CAHM0088,9.1
US1CAHM0089,7.6
US1CAHM0091,8.4
US1CAHM0092,12.2
US1CAHM0093,5.8
US1CAHM0094,7.4
US1CAHM0095,5.8
US1CAHM0097,9.4
US1CAHM0099,9.7
US1CAHM0102,12.2
US1CAHM0103,11.9
US1CAHM0104,11.4
US1CAHM0111,9.1
US1CAHM0113,13.0
US1CAHM0114,11.4
US1CAHM0115,11.4
US1CAHM0116,10.4
US1CAIM0002,0.0
US1CAIN0004,0.0
US1CAIN0012,0.0
US1CAIN0013,0.0
US1CAKG0003,1.3
US1CAKG0004,1.5
US1CAKN0001,0.0
US1CAKN0013,0.0
US1CAKN0017,0.0
US1CAKN0022,0.0
US1CAKN0026,0.0
US1CAKN0031,0.0
US1CALA0001,0.8
US1CALA0003,0.0
US1CALA0010,0.0
US1CALA0014,0.0
US1CALA0021,0.8
US1CALA0023,0.0
US1CALA0043,0.8
US1CALA0048,0.0
US1CALA0064,0.0
US1CALA0068,0.0
US1CALA0081,4.8
US1CALA0083,1.3
US1CALA0085,0.5
US1CALA0089,1.0
US1CALA0090,0.5
US1CALA0091,0.5
US1CALA0092,0.0
US1CALA0096,5.1
US1CALA0104,0.0
US1CALA0106,5.1
US1CALA0108,0.0
US1CALA0109,0.8
US1CALA0113,0.0
US1CALK0006,2.0
US1CALK0009,0.0
US1CALK0017,1.0
US1CALK0018,0.0
US1CALK0019,0.0
US1CALK0020,0.8
US1CALS0001,2.3
US1CALS0002,2.0
US1CAMA0002,1.5
US1CAMA0003,0.0
US1CAMA0004,0.8
US1CAMA0007,2.5
US1CAMA0008,0.8
US1CAMA0009,0.0
US1CAMA0012,1.5
US1CAMA0016,1.0
US1CAMA0017,2.5
US1CAMD0001,4.3
US1CAMD0003,3.8
US1CAMD0007,2.8
US1CAMD0014,0.0
US1CAMD0017,0.5
US1CAMD0021,4.8
US1CAMD0022,5.3
US1CAMD0026,3.0
US1CAMD0029,0.0
US1CAMD0030,4.3
US1CAMD0033,3.3
US1CAMD0038,2.3
US1CAMD0039,5.8
US1CAMD0042,3.0
US1CAMD0045,4.3
US1CAMD0046,1.3
US1CAME0004,0.3
US1CAMN0006,0.0
US1CAMP0001,2.3
US1CAMP0002,1.8
US1CAMR0004,6.1
US1CAMR0009,1.5
US1CAMR0013,0.8
US1CAMR0016,0.0
US1CAMR0025,2.8
US1CAMR0026,1.0
US1CAMR0030,0.3
US1CAMR0031,2.5
US1CAMR0035,2.0
US1CAMR0040,0.0
US1CAMR0049,2.3
US1CAMR0054,1.8
US1CAMR0055,0.0
US1CAMT0003,0.0
US1CAMT0006,2.3
US1CAMT0019,4.8
US1CAMT0020,2.3
US1CAMT0023,1.0
US1CAMT0033,4.3
US1CAMT0038,0.0
US1CAMT0041,0.0
US1CAMT0042,5.1
US1CAMT0043,2.3
US1CAMT0046,1.3
US1CAMT0048,3.8
US1CANP0003,0.0
US1CANP0007,1.3
US1CANV0001,1.3
US1CANV0010,0.8
US1CANV0014,0.5
US1CANV0022,0.8
US1CANV0035,3.3
US1CANV0036,1.5
US1CANV0041,1.5
US1CANV0047,8.4
US1CANV0050,0.0
US1CANV0051,10.4
US1CANV0052,2.5
US1CANV0053,1.3
US1CANV0055,2.5
US1CAOR0001,0.0
US1CAOR0006,0.5
US1CAOR0016,0.0
