station,2020-12-31
US1CAAL0001,5.8
US1CAAL0003,4.6
US1CAAL0004,1.8
US1CAAL0006,4.8
US1CAAL0012,1.3
US1CAAL0024,4.6
US1CAAL0025,6.4
US1CAAL0030,4.1
US1CAAL0034,4.1
US1CAAL0039,3.8
US1CAAL0050,6.9
US1CAAL0052,2.8
US1CAAL0053,3.6
US1CAAM0007,7.1
US1CAAM0009,6.9
US1CAAM0011,6.4
US1CAAM0013,0.0
US1CAAM0015,7.4
US1CAAM0016,3.3
US1CABT0005,3.0
US1CABT0008,2.8
US1CABT0009,0.0
US1CABT0015,3.0
US1CABT0019,2.5
US1CABT0026,0.8
US1CABT0032,3.3
US1CABT0033,1.3
US1CACC0001,0.5
US1CACC0004,3.3
US1CACC0006,4.6
US1CACC0010,4.8
US1CACC0011,1.8
US1CACC0012,0.8
US1CACC0018,3.3
US1CACC0025,3.3
US1CACC0028,3.6
US1CACC0031,3.6
US1CACC0036,0.3
US1CACC0037,1.5
US1CACC0040,3.0
US1CACC0043,3.6
US1CACC0045,3.0
US1CACC0046,0.8
US1CACC0047,0.5
US1CACV0011,7.4
US1CADN0001,24.1
US1CADN0005,29.5
US1CADN0006,30.5
US1CADN0007,31.0
US1CADN0011,23.1
US1CADN0015,22.9
US1CADN0017,23.1
US1CAED0003,6.4
US1CAED0010,7.1
US1CAED0017,8.9
US1CAED0020,4.3
US1CAED0023,4.1
US1CAED0027,7.6
US1CAED0029,6.1
US1CAED0032,7.4
US1CAFR0002,0.5
US1CAFR0008,0.0
US1CAFR0014,0.3
US1CAFR0021,0.0
US1CAFR0025,0.5
US1CAFR0026,0.5
US1CAFR0031,0.5
US1CAFR0033,0.0
US1CAFR0034,0.5
US1CAHM0001,13.0
US1CAHM0004,9.7
US1CAHM0005,21.1
US1CAHM0006,12.2
US1CAHM0007,13.2
US1CAHM0009,12.7
US1CAHM0012,13.5
US1CAHM0013,13.2
US1CAHM0014,16.3
US1CAHM0022,20.1
US1CAHM0026,22.6
US1CAHM0029,18.3
US1CAHM0030,13.2
US1CAHM0031,13.5
US1CAHM0034,12.7
US1CAHM0035,11.4
US1CAHM0037,17.8
US1CAHM0038,25.7
US1CAHM0039,18.8
US1CAHM0041,7.9
US1CAHM0044,17.0
US1CAHM0046,19.1
US1CAHM0048,19.1
US1CAHM0051,12.7
US1CAHM0054,14.5
US1CAHM0060,17.3
US1CAHM0063,12.4
US1CAHM0065,21.6
US1CAHM0066,21.3
US1CAHM0070,19.8
US1CAHM0073,12.7
US1CAHM0074,17.3
US1CAHM0075,17.3
US1CAHM0077,16.5
US1CAHM0078,12.4
US1CAHM0079,22.6
US1CAHM0084,10.7
US1CAHM0086,15.0
US1CAHM0087,10.4
US1CAHM0088,8.6
US1CAHM0089,11.7
US1CAHM0091,22.1
US1CAHM0092,9.7
US1CAHM0093,11.9
US1CAHM0094,14.0
US1CAHM0095,14.0
US1CAHM0097,13.2
US1CAHM0098,10.9
US1CAHM0102,14.0
US1CAHM0103,0.0
US1CAHM0104,13.7
US1CAIN0004,0.0
US1CAIN0008,0.0
US1CAIN0012,0.0
US1CAIN0013,0.0
US1CAKG0003,0.8
US1CAKG0004,0.8
US1CAKG0005,1.3
US1CAKN0001,0.0
US1CAKN0003,3.3
US1CAKN0013,0.0
US1CAKN0017,2.5
US1CAKN0022,1.0
US1CAKN0026,1.3
US1CAKN0031,4.3
US1CAKN0034,0.0
US1CALA0001,0.0
US1CALA0010,0.0
US1CALA0014,0.0
US1CALA0021,0.0
US1CALA0023,0.0
US1CALA0036,0.0
US1CALA0043,0.0
US1CALA0048,0.0
US1CALA0064,0.0
US1CALA0068,0.0
US1CALA0077,0.0
US1CALA0081,0.0
US1CALA0089,0.0
US1CALA0090,0.0
US1CALA0091,0.0
US1CALA0092,0.0
US1CALA0096,0.0
US1CALA0104,0.0
US1CALA0108,0.0
US1CALK0004,4.6
US1CALK0006,1.8
US1CALK0009,6.6
US1CALK0014,2.5
US1CALK0017,0.5
US1CALS0001,3.3
US1CALS0002,1.8
US1CAMA0002,0.0
US1CAMA0003,1.8
US1CAMA0004,1.0
US1CAMA0007,0.5
US1CAMA0008,1.5
US1CAMA0009,0.8
US1CAMA0011,1.0
US1CAMA0012,1.3
US1CAMA0016,1.0
US1CAMA0017,1.0
US1CAMD0001,8.4
US1CAMD0003,6.1
US1CAMD0007,7.1
US1CAMD0014,9.9
US1CAMD0017,12.7
US1CAMD0021,8.6
US1CAMD0022,17.0
US1CAMD0026,10.7
US1CAMD0029,6.9
US1CAMD0030,11.4
US1CAMD0033,11.4
US1CAMD0034,9.7
US1CAMD0038,10.4
US1CAMD0039,10.2
US1CAMD0040,12.2
US1CAMD0042,8.1
US1CAMD0044,8.4
US1CAMD0045,8.6
US1CAME0004,2.0
US1CAMN0004,0.0
US1CAMP0001,0.0
US1CAMP0002,0.8
US1CAMR0002,2.0
US1CAMR0005,1.0
US1CAMR0009,3.8
US1CAMR0013,9.9
US1CAMR0016,10.2
US1CAMR0025,0.5
US1CAMR0026,0.8
US1CAMR0029,0.5
US1CAMR0030,0.0
US1CAMR0031,2.0
US1CAMR0032,0.0
US1CAMR0035,1.0
US1CAMR0045,10.4
US1CAMR0049,1.0
US1CAMR0053,4.1
US1CAMR0054,3.3
US1CAMR0055,0.3
US1CAMT0003,0.0
US1CAMT0006,1.8
US1CAMT0009,3.3
US1CAMT0019,1.8
US1CAMT0020,2.5
US1CAMT0027,4.8
US1CAMT0033,2.3
US1CAMT0038,3.0
US1CAMT0042,4.8
US1CAMT0043,3.8
US1CAMT0046,1.3
US1CAMT0048,1.0
US1CAMT0049,1.5
US1CANP0003,2.3
US1CANP0007,3.0
US1CANV0001,9.1
US1CANV0014,9.7
US1CANV0016,12.4
US1CANV0022,7.9
US1CANV0035,12.2
US1CANV0036,13.0
US1CANV0041,9.4
US1CANV0047,3.0
US1CANV0050,4.3
US1CANV0051,5.6
US1CANV0052,11.2
US1CANV0053,11.4
US1CAOR0005,0.0
US1CAOR0006,0.0
US1CAOR0016,0.0
US1CAOR0019,0.0
US1CAOR0021,0.0
US1CAOR0026,0.0
US1CAOR0027,0.0
US1CAOR0031,0.0
US1CAOR0039,0.0
US1CAOR0042,0.0
US1CAOR0043,0.0
US1CAOR0061,0.0
US1CAOR0067,0.0
US1CAOR0070,0.0
US1CAOR0072,0.0
US1CAOR0077,0.0
US1CAPC0001,12.2
US1CAPC0007,0.5
US1CAPC0011,14.0
US1CAPC0013,4.3
US1CAPC0021,2.0
US1CAPC0024,12.4
US1CAPC0032,5.3
US1CAPC0034,3.6
US1CAPC0035,1.5
US1CAPC0037,6.6
US1CAPC0045,1.3
US1CAPC0047,1.5
US1CAPC0049,3.6
US1CAPM0002,5.1
US1CAPM0009,0.8
US1CARV0005,0.0
US1CARV0008,0.0
US1CARV0015,0.0
US1CARV0018,0.0
US1CARV0020,0.0
US1CARV0034,0.0
US1CARV0036,0.0
US1CARV0038,0.0
US1CARV0043,0.0
US1CARV0050,0.0
US1CARV0058,0.0
US1CARV0060,0.0
US1CARV0061,0.0
US1CARV0063,0.0
US1CARV0065,0.0
US1CARV0072,0.0
US1CARV0077,0.0
US1CARV0078,0.0
US1CARV0079,0.0
US1CARV0080,0.0
US1CASA0001,1.5
US1CASA0002,1.3
US1CASA0005,1.3
US1CASA0006,1.5
