acq_date,frp,bright_ti5,bright_ti4,latitude,longitude
2023-01-18,0.89,283.93,300.44,33.77776,-118.23804
2023-01-18,0.65,276.04,301.05,33.79545,-117.47469
2023-01-18,0.87,280.9,295.66,33.85095,-118.33369
2023-01-18,0.87,285.2,302.84,33.85424,-118.3329
2023-01-18,0.48,277.18,298.05,34.03435,-118.1041
2023-01-18,0.73,275.95,309.22,34.15433,-118.19443
2023-01-18,0.7,274.51,303.45,34.33632,-118.51899
2023-01-18,0.48,274.07,296.07,34.43071,-118.64506
2023-01-18,0.46,272.93,295.9,34.62034,-117.09911
2023-01-18,1.84,275.25,317.83,35.55605,-119.34087
2023-01-18,0.65,275.19,295.15,37.18537,-121.67974
2023-01-18,1.0,274.33,304.94,37.45452,-121.93394
2023-01-18,1.33,274.65,304.5,32.51429,-115.35851
2023-01-18,0.8,278.06,302.13,32.60022,-117.01257
2023-01-18,0.72,276.88,296.73,32.85625,-117.14819
2023-01-18,2.88,284.06,330.22,36.86216,-120.28209
2023-01-18,1.99,285.04,325.33,36.91924,-120.46921
2023-01-19,1.01,273.37,302.49,38.55729,-122.54999
2023-01-19,1.23,269.96,301.4,39.87695,-123.22531
2023-01-19,1.0,274.27,298.99,34.33407,-118.52257
2023-01-19,1.05,282.47,298.24,38.07073,-122.13895
2023-01-19,1.78,282.83,297.97,38.07099,-122.13871
2023-01-19,0.5,276.81,296.79,32.59782,-117.01456
2023-01-19,0.75,275.75,301.36,32.85642,-117.14788
2023-01-19,0.56,277.34,299.17,33.61361,-117.82397
2023-01-19,0.79,282.59,296.47,33.77701,-118.23835
2023-01-19,0.66,276.78,307.76,33.79435,-117.47346
2023-01-19,0.85,282.83,295.76,33.8142,-118.23687
2023-01-19,1.22,281.88,295.49,33.85129,-118.33274
2023-01-19,1.16,284.41,298.23,33.85497,-118.3321
2023-01-19,0.49,276.18,295.0,34.11609,-117.9255
2023-01-19,1.41,277.24,307.66,34.15271,-118.19342
2023-01-19,0.57,275.32,298.11,34.24321,-118.38014
2023-01-19,0.65,274.82,296.07,34.29038,-118.80103
2023-01-19,11.66,302.63,338.41,32.62848,-114.56036
2023-01-19,11.66,299.22,343.37,32.63179,-114.56104
2023-01-19,11.66,301.6,346.58,32.6324,-114.55692
2023-01-19,17.42,308.56,349.12,32.77808,-115.42092
2023-01-19,47.43,337.4,367.0,32.77871,-115.41684
2023-01-19,17.42,298.09,346.75,32.78138,-115.42162
2023-01-19,47.43,298.91,345.66,32.78201,-115.41755
2023-01-19,47.43,295.42,332.69,32.78263,-115.41348
2023-01-19,2.82,296.45,340.84,33.22598,-114.68182
2023-01-19,2.04,298.11,335.07,33.62448,-116.10839
2023-01-19,2.81,283.18,326.96,40.5496,-122.49832
2023-01-19,2.46,283.1,330.9,40.5722,-122.44166
2023-01-20,1.1,272.49,298.76,39.21811,-122.95129
2023-01-20,0.96,282.38,296.68,37.95025,-122.4018
2023-01-20,1.17,282.41,296.75,33.85553,-118.33457
2023-01-20,0.91,273.7,297.82,34.33368,-118.5218
2023-01-20,0.83,274.71,295.79,34.3366,-118.52106
2023-01-20,1.0,272.4,298.36,36.26226,-120.08125
2023-01-20,0.41,273.84,295.45,37.45527,-121.93239
2023-01-20,1.28,278.28,298.54,38.01365,-122.11432
2023-01-20,0.86,282.82,297.47,38.07103,-122.14171
2023-01-20,1.59,280.7,296.45,33.85134,-118.33139
2023-01-20,6.8,295.53,328.11,33.22366,-115.49314
2023-01-20,6.8,300.26,346.96,33.22737,-115.49414
2023-01-20,3.35,298.96,333.54,33.56327,-116.02129
2023-01-20,3.1,283.78,329.85,40.57028,-122.43855
2023-01-20,3.93,284.68,327.53,39.41996,-121.3516
2023-01-21,1.13,272.43,306.21,36.35536,-114.91273
2023-01-21,1.61,282.5,298.18,33.85288,-118.33613
2023-01-21,0.65,277.25,297.12,34.1522,-118.19604
2023-01-21,0.56,274.18,298.59,37.45565,-121.93332
2023-01-21,0.97,283.74,299.47,37.94942,-122.39952
2023-01-21,0.52,274.07,298.22,38.00286,-121.93417
2023-01-21,1.29,279.61,296.74,38.01578,-122.11341
2023-01-21,1.27,284.73,301.3,38.07193,-122.13892
2023-01-21,1.6,271.93,303.01,39.42102,-121.34982
2023-01-21,0.52,281.77,295.85,33.77594,-118.23795
2023-01-21,1.16,282.85,295.36,33.81783,-118.2438
2023-01-21,1.21,285.49,304.59,33.85271,-118.33229
2023-01-21,0.63,279.18,296.81,34.07829,-117.50212
2023-01-21,0.79,276.64,304.04,34.15113,-118.19441
2023-01-21,0.59,275.25,300.97,34.33543,-118.52106
2023-01-21,2.38,273.42,318.08,36.26149,-120.08359
2023-01-21,2.28,273.1,314.19,36.26214,-120.08313
2023-01-21,0.69,273.76,298.79,37.45415,-121.93206
2023-01-21,5.1,282.2,335.95,35.57475,-115.48302
2023-01-21,3.53,283.62,336.59,38.53963,-122.58676
2023-01-21,4.23,284.59,337.88,39.42136,-121.35075
2023-01-21,3.91,285.03,344.4,39.4215,-121.34989
2023-01-22,2.03,272.38,309.78,36.35704,-114.9144
2023-01-22,2.47,272.25,310.79,36.3571,-114.91405
2023-01-22,1.51,273.44,303.89,32.64244,-115.29911
2023-01-22,0.92,273.45,298.81,32.64274,-115.29821
2023-01-22,0.95,275.43,298.1,33.79422,-117.47437
2023-01-22,1.02,282.34,297.02,33.81861,-118.24474
2023-01-22,0.87,281.99,296.44,33.85147,-118.33372
2023-01-22,0.87,282.66,295.53,33.85561,-118.33241
2023-01-22,1.39,277.47,297.45,34.15126,-118.191
2023-01-22,1.32,277.02,301.48,34.33726,-118.5205
2023-01-22,1.22,272.42,297.7,34.35366,-116.85473
2023-01-22,1.76,272.69,307.73,36.35801,-114.91342
2023-01-22,1.94,272.28,306.94,36.35926,-114.91251
2023-01-22,5.03,281.4,346.66,35.53319,-115.45308
2023-01-22,3.44,281.3,343.17,35.53616,-115.45512
2023-01-22,4.66,280.34,334.62,35.57229,-115.48476
2023-01-22,5.28,285.77,344.06,39.60368,-121.83942
2023-01-23,1.45,272.28,305.17,34.60793,-117.33472
2023-01-23,1.0,274.71,306.56,36.69434,-120.58248
2023-01-23,0.28,275.93,295.96,37.21281,-121.90333
2023-01-23,1.23,275.05,305.91,37.33367,-120.55402
2023-01-23,0.81,277.28,307.59,37.45411,-121.93349
2023-01-23,0.82,275.48,305.72,37.88299,-121.18702
2023-01-23,1.04,280.34,297.36,37.94463,-122.39692
2023-01-23,0.5,276.8,307.64,38.00276,-121.93365
2023-01-23,0.93,276.42,304.1,38.00467,-121.93535
2023-01-23,1.13,281.89,296.47,38.01485,-122.11579
2023-01-23,0.83,280.44,295.29,38.04514,-122.25685
2023-01-23,1.76,281.36,307.88,38.04818,-122.25816
2023-01-23,0.83,280.17,300.58,38.04862,-122.25613
2023-01-23,0.77,284.39,298.49,38.07285,-122.14111
2023-01-23,0.43,277.58,297.63,38.21664,-121.98483
2023-01-23,0.5,276.64,295.59,38.31498,-121.83351
2023-01-23,0.92,277.12,302.14,32.59743,-117.01245
2023-01-23,0.65,279.37,302.53,33.61464,-117.82391
2023-01-23,0.96,281.87,295.68,33.77686,-118.23847
2023-01-23,0.84,276.81,302.3,33.79502,-117.47371
2023-01-23,1.98,285.03,299.62,33.85392,-118.33408
2023-01-23,0.64,276.06,304.54,34.03585,-118.10702
2023-01-23,0.32,276.74,298.38,34.1146,-117.92332
2023-01-23,0.71,278.99,316.94,34.15247,-118.19149
2023-01-23,0.64,277.0,302.05,34.24223,-118.38168
2023-01-23,0.66,275.21,298.8,34.29078,-118.80267
2023-01-23,0.54,275.5,299.44,34.32111,-118.51241
2023-01-23,0.65,273.45,299.06,34.33332,-118.52068
2023-01-23,0.81,275.75,303.72,34.33668,-118.51984
2023-01-23,1.19,276.16,306.77,34.43165,-118.64433
2023-01-23,8.17,290.14,346.46,34.8272,-119.45798
2023-01-23,3.96,282.57,331.34,37.82002,-120.11083
2023-01-23,2.85,281.99,327.42,37.82352,-120.11153
2023-01-23,1.87,291.69,330.59,38.48925,-122.51384
2023-01-23,1.32,292.28,327.1,38.53805,-122.46085
2023-01-23,2.56,286.86,333.54,38.55763,-122.5516
2023-01-23,5.78,292.04,344.83,38.59621,-122.96115
2023-01-23,3.42,290.42,343.62,38.64024,-122.6835
2023-01-23,5.44,291.05,333.82,39.60246,-121.83865
2023-01-23,5.44,287.22,333.88,39.60583,-121.83942
2023-01-23,1.4,286.93,328.21,39.60579,-121.84163
2023-01-23,2.24,287.09,326.11,39.8041,-121.60832
2023-01-23,2.16,286.55,325.6,39.81763,-121.92496
2023-01-23,1.43,285.72,327.33,39.88569,-123.22766
2023-01-23,2.96,288.62,333.74,40.14664,-123.45571
2023-01-23,3.61,276.64,332.27,41.55332,-122.97579
2023-01-23,1.83,283.52,326.15,41.72695,-123.86824
2023-01-23,2.91,281.23,335.07,41.78941,-122.6805
2023-01-24,0.75,275.34,295.61,39.41701,-121.35021
2023-01-24,1.53,276.81,320.08,39.41748,-121.35533
2023-01-24,2.46,269.01,304.6,41.5543,-122.97428
2023-01-24,1.13,271.07,308.9,41.55535,-122.9789
2023-01-24,2.24,275.88,323.31,36.35653,-114.91135
2023-01-24,0.49,274.05,300.52,37.45365,-121.93363
2023-01-24,0.65,274.79,300.0,37.88385,-121.18455
2023-01-24,0.97,282.35,297.24,38.01492,-122.11519
2023-01-24,1.48,283.61,299.61,38.06988,-122.1387
2023-01-24,1.44,276.25,316.19,39.41841,-121.35094
2023-01-24,1.44,275.37,299.64,39.4189,-121.35602
2023-01-24,2.75,277.0,325.92,32.51642,-115.10159
2023-01-24,0.88,276.39,302.57,32.59873,-117.01257
2023-01-24,0.7,275.74,300.32,32.85635,-117.14874
2023-01-24,0.57,277.54,297.87,33.61437,-117.82484
2023-01-24,0.5,278.69,299.72,33.71664,-117.7123
2023-01-24,0.8,281.15,299.73,33.7738,-118.21791
2023-01-24,0.98,275.77,307.27,33.79441,-117.47584
2023-01-24,1.01,282.63,297.92,33.81838,-118.24368
2023-01-24,1.72,284.28,301.58,33.8519,-118.33427
2023-01-24,0.38,275.79,300.35,34.03668,-118.10721
2023-01-24,0.97,278.79,315.38,34.15248,-118.19215
2023-01-24,0.53,273.98,297.27,34.24195,-118.3807
2023-01-24,0.72,279.08,302.0,34.29145,-118.80207
2023-01-24,0.82,276.9,296.83,34.3158,-118.95908
2023-01-24,0.86,275.1,305.62,34.33331,-118.52072
2023-01-24,0.84,274.87,304.49,34.42877,-118.64525
2023-01-24,1.11,274.01,310.08,34.60868,-117.33804
2023-01-24,2.4,298.7,332.31,32.51111,-115.45576
2023-01-24,2.99,299.16,330.97,33.5644,-116.01673
2023-01-24,3.05,281.09,329.73,34.38942,-117.7098
2023-01-24,5.45,281.99,330.06,34.39207,-117.71469
2023-01-24,8.95,294.67,343.79,34.81688,-119.44819
2023-01-24,6.96,294.78,337.38,34.82022,-119.44903
2023-01-24,4.42,290.49,333.41,35.29527,-120.86926
2023-01-24,1.73,289.65,338.43,36.24001,-119.47639
2023-01-24,1.37,288.89,326.41,38.4645,-122.61215
2023-01-24,3.96,291.33,332.01,38.55549,-122.55466
2023-01-24,4.51,289.44,330.88,38.55642,-122.54974
2023-01-24,2.43,286.42,329.1,38.88387,-121.81574
2023-01-24,1.72,287.68,327.92,38.90697,-120.76918
2023-01-24,8.6,289.31,342.89,39.00928,-122.1147
2023-01-24,8.6,290.27,339.51,39.01273,-122.11575
2023-01-24,6.19,290.67,337.68,39.08607,-122.17603
2023-01-24,16.4,292.37,335.34,39.1959,-121.50326
2023-01-24,2.1,291.37,326.0,39.44583,-121.94271
2023-01-24,14.46,294.04,346.9,39.60256,-121.84
2023-01-24,1.84,288.76,328.25,39.67715,-122.1553
2023-01-24,1.85,289.65,328.79,39.82068,-121.92517
2023-01-25,0.45,271.16,299.9,41.55167,-122.97738
2023-01-25,0.75,274.15,299.04,36.2625,-120.08482
2023-01-25,2.67,274.49,317.33,36.3569,-114.90982
2023-01-25,0.75,274.95,308.3,36.69522,-120.58298
2023-01-25,0.45,275.65,297.4,37.45387,-121.9333
2023-01-25,1.18,283.78,295.89,37.95028,-122.39952
2023-01-25,0.34,276.64,295.04,38.00331,-121.93673
2023-01-25,1.42,283.13,300.16,38.07046,-122.14251
2023-01-25,0.46,277.15,296.12,39.00925,-122.11794
2023-01-25,0.71,276.8,297.23,32.59878,-117.01385
2023-01-25,0.58,275.72,297.41,32.8569,-117.14677
2023-01-25,0.43,275.74,300.4,33.79229,-117.47472
2023-01-25,1.15,283.4,295.21,33.81303,-118.23806
2023-01-25,1.73,287.15,307.91,33.85302,-118.33302
2023-01-25,0.45,274.72,295.89,33.8774,-117.00108
2023-01-25,0.45,277.96,295.06,34.03537,-118.10692
2023-01-25,0.68,278.16,309.68,34.15509,-118.19518
2023-01-25,1.0,272.85,301.2,34.6063,-117.33847
2023-01-25,0.75,272.86,295.16,34.61044,-117.33772
2023-01-25,0.66,278.93,296.37,38.01288,-122.1142
2023-01-25,0.87,282.57,299.14,38.07014,-122.13696
2023-01-25,1.76,297.07,332.32,33.61657,-114.65746
2023-01-25,1.52,291.44,327.34,34.64346,-119.94457
2023-01-25,1.89,294.47,325.44,34.78573,-120.3027
2023-01-25,9.94,295.16,350.81,34.81727,-119.45502
2023-01-25,14.38,296.46,343.74,34.81821,-119.45047
2023-01-25,2.69,291.13,329.35,34.86042,-120.29164
2023-01-25,3.78,286.89,340.54,37.83291,-120.12218
2023-01-25,2.66,290.11,326.12,38.25496,-122.46896
2023-01-25,1.79,291.31,328.02,38.32775,-122.27723
2023-01-25,4.25,292.39,339.63,38.5527,-122.55098
2023-01-25,10.55,293.14,345.98,38.55412,-122.55414
2023-01-25,5.3,289.04,332.32,38.55689,-122.55328
2023-01-25,2.14,288.06,326.94,38.8923,-122.71668
2023-01-25,2.63,289.46,332.51,39.19442,-121.50305
2023-01-25,4.22,290.27,330.03,39.41396,-122.96609
2023-01-25,2.81,291.55,329.67,39.41941,-121.34869
2023-01-25,7.6,294.28,350.52,39.60347,-121.84146
2023-01-25,11.29,290.54,348.72,39.80507,-121.47482
2023-01-25,11.29,286.99,352.68,39.806,-121.47057
2023-01-25,28.05,289.51,325.75,39.80605,-121.47702
2023-01-25,28.05,296.55,356.51,39.80697,-121.47272
2023-01-25,16.93,288.1,355.02,39.80902,-121.4765
2023-01-25,16.93,283.94,348.58,39.80993,-121.47237
2023-01-25,14.63,288.44,355.66,39.81209,-121.48222
2023-01-25,16.93,285.1,337.79,39.81303,-121.47792
2023-01-25,4.01,291.36,327.1,39.88793,-123.21501
2023-01-25,3.3,289.31,327.12,40.146,-123.4543
2023-01-25,3.23,290.57,333.81,40.59166,-122.4444
2023-01-25,5.12,290.89,326.81,38.5507,-122.55191
2023-01-25,4.29,291.23,335.18,38.55509,-122.5493
2023-01-26,2.81,272.95,322.63,39.99699,-121.00698
2023-01-26,2.64,274.24,315.87,36.35687,-114.91383
2023-01-26,1.03,283.76,295.6,38.06926,-122.14191
2023-01-26,0.63,278.79,298.94,32.59933,-117.01357
2023-01-26,0.24,281.2,295.1,32.85613,-117.1499
2023-01-26,0.99,284.97,299.26,33.77746,-118.23816
2023-01-26,1.01,284.43,296.68,33.8121,-118.23959
2023-01-26,1.24,283.74,295.26,33.81812,-118.24376
2023-01-26,1.0,283.5,297.7,33.81957,-118.2467
2023-01-26,1.72,285.4,303.8,33.85269,-118.33533
2023-01-26,1.41,287.44,309.86,33.85332,-118.33359
2023-01-26,0.61,280.37,305.53,34.15264,-118.19556
2023-01-26,0.3,279.94,301.98,34.15316,-118.19487
2023-01-26,0.54,279.85,296.88,34.33438,-118.52303
2023-01-26,1.09,276.83,306.16,34.60955,-117.33873
