station,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12
US1CASR0029,102.9,16.1,42.9,0.5,0.3,0.3,7.8,1.0,0.0,21.2,0.0,278.7
US1CAIN0008,5.1,8.1,0.0,0.0,0.5,1.3,5.1,0.0,0.0,8.2,3.0,76.7
US1CAMD0014,143.7,88.5,67.2,9.7,0.0,2.3,0.0,0.0,8.9,234.5,57.3,198.1
US1CASB0007,224.6,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,30.5,4.3,175.3
USC00047681,230.6,5.6,27.4,0.5,0.0,0.0,0.5,0.0,0.0,38.4,3.3,158.9
US1CASB0007,224.6,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,30.5,4.3,175.3
US1CAMD0034,136.0,96.9,99.6,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CALK0017,83.0,47.5,25.9,13.9,0.3,0.0,0.0,0.0,2.8,207.5,5.9,144.0
US1CASN0098,185.6,131.5,131.4,17.8,0.0,3.7,0.0,0.0,32.6,545.0,136.0,405.8
USC00045360,112.2,23.9,48.8,6.6,0.0,0.0,0.0,0.0,1.3,180.9,21.6,186.3
US1CASN0114,103.4,38.1,61.5,0.5,0.0,0.0,0.0,0.0,1.8,253.6,68.0,140.7
USC00049742,105.8,16.8,31.2,3.8,0.0,0.0,0.0,0.0,1.3,174.5,33.7,212.4
US1CASO0006,10.5,18.4,15.7,0.5,0.0,0.0,0.0,0.0,0.0,155.7,23.9,165.3
USC00049742,105.8,16.8,31.2,3.8,0.0,0.0,0.0,0.0,1.3,174.5,33.7,212.4
US1CASN0121,110.3,37.9,75.4,2.6,0.0,0.0,0.3,1.8,10.1,14.5,63.4,233.2
US1CASN0136,51.2,51.0,53.8,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00044712,107.5,18.1,28.8,3.6,0.0,0.0,0.0,0.0,0.8,201.4,10.7,211.5
USC00048351,70.2,34.7,43.9,2.5,0.0,0.0,0.0,0.0,0.8,90.4,32.7,136.2
US1CASN0123,104.4,54.6,60.2,6.6,0.0,0.0,0.0,0.0,13.0,324.0,55.4,217.1
US1CASO0014,125.8,32.6,41.6,1.3,0.0,0.0,0.0,0.0,2.5,293.2,45.2,320.2
USC00045360,112.2,23.9,48.8,6.6,0.0,0.0,0.0,0.0,1.3,180.9,21.6,186.3
US1CALK0004,95.0,42.5,44.7,4.3,3.8,0.0,0.0,0.0,4.4,219.2,47.1,162.9
USW00093227,71.1,27.7,27.7,0.0,0.8,0.5,0.0,0.0,0.0,171.0,30.5,183.3
US1CALK0018,0.0,0.0,13.3,8.6,0.8,0.0,0.0,0.0,2.3,249.2,11.1,149.7
US1CALK0017,83.0,47.5,25.9,13.9,0.3,0.0,0.0,0.0,2.8,207.5,5.9,144.0
US1CALK0009,171.9,79.2,92.9,9.9,12.7,0.3,0.0,0.0,6.6,264.6,70.3,232.3
US1CASN0089,135.8,47.6,68.1,8.6,0.0,0.3,0.0,0.0,6.3,235.1,58.1,204.7
USC00047643,111.5,0.0,63.1,2.3,0.0,0.0,0.0,0.0,0.0,278.1,9.4,0.0
US1CALK0017,83.0,47.5,25.9,13.9,0.3,0.0,0.0,0.0,2.8,207.5,5.9,144.0
USC00041806,2.4,0.8,0.0,10.2,0.0,0.0,0.0,0.0,0.0,123.7,2.5,0.0
USC00041806,2.4,0.8,0.0,10.2,0.0,0.0,0.0,0.0,0.0,123.7,2.5,0.0
USC00045598,186.3,109.5,85.2,8.9,0.5,0.0,0.0,0.0,4.1,367.1,59.7,295.0
US1CALK0018,0.0,0.0,13.3,8.6,0.8,0.0,0.0,0.0,2.3,249.2,11.1,149.7
USC00041948,50.9,14.1,24.4,1.8,0.0,0.0,0.0,0.0,0.0,110.3,29.0,99.6
USC00047643,111.5,0.0,63.1,2.3,0.0,0.0,0.0,0.0,0.0,278.1,9.4,0.0
US1CASN0125,104.4,60.3,62.8,3.8,0.8,4.4,3.0,1.7,21.1,235.3,72.3,148.3
US1CASN0159,125.7,50.4,68.0,8.9,0.0,0.0,0.3,0.0,4.7,261.1,60.5,208.6
US1CASN0039,51.0,9.4,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CASO0007,86.2,40.6,44.8,0.0,0.0,0.0,0.0,0.0,0.0,244.0,45.0,244.1
US1CASN0078,121.1,56.8,75.6,8.4,0.0,0.0,0.0,0.0,0.0,206.0,60.7,223.5
US1CASR0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,5.6
US1CASN0074,140.6,52.4,86.1,8.9,0.0,0.0,0.0,0.0,3.6,307.1,89.2,229.9
US1CASN0074,140.6,52.4,86.1,8.9,0.0,0.0,0.0,0.0,3.6,307.1,89.2,229.9
USC00046074,83.0,45.9,41.6,6.1,0.0,0.0,0.0,0.0,0.0,217.4,41.5,184.0
USC00041428,119.6,51.5,54.1,2.3,0.8,0.0,0.0,0.0,0.6,214.0,12.9,150.6
US1CASS0007,99.5,35.5,33.2,3.8,0.0,0.0,0.0,0.0,0.5,113.1,11.2,187.5
USC00043669,33.3,59.0,64.6,12.4,0.0,0.0,0.0,0.0,0.0,168.3,17.3,293.6
USC00046174,188.7,46.5,62.5,3.3,0.0,0.0,0.5,0.0,0.5,61.7,20.9,228.0
USC00048353,165.7,50.5,72.6,4.3,0.0,0.0,0.0,0.0,0.0,116.6,13.8,191.3
US1CASH0056,150.1,57.4,104.2,12.3,0.0,0.0,0.3,0.0,9.4,236.5,86.8,211.0
US1CASH0067,142.3,91.4,62.2,25.4,0.0,2.5,0.0,0.0,17.8,243.8,88.7,209.6
US1CASR0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,5.6
USC00049063,105.2,50.9,72.2,13.5,0.0,59.1,51.9,1.3,5.4,0.0,0.0,0.0
USC00049855,30.1,44.6,49.3,15.0,6.1,0.3,6.6,24.1,0.0,183.8,27.5,208.0
USC00049855,30.1,44.6,49.3,15.0,6.1,0.3,6.6,24.1,0.0,183.8,27.5,208.0
USC00049855,30.1,44.6,49.3,15.0,6.1,0.3,6.6,24.1,0.0,183.8,27.5,208.0
USC00045026,134.9,25.2,89.2,11.7,11.3,0.0,7.7,0.0,0.0,0.0,0.0,0.0
USC00049855,30.1,44.6,49.3,15.0,6.1,0.3,6.6,24.1,0.0,183.8,27.5,208.0
USC00043551,0.0,27.6,79.1,12.7,0.8,0.0,4.3,0.0,0.0,77.5,17.5,424.2
USC00049855,30.1,44.6,49.3,15.0,6.1,0.3,6.6,24.1,0.0,183.8,27.5,208.0
US1CATH0051,82.9,21.2,51.7,14.0,0.0,1.6,1.5,0.0,6.9,100.8,31.6,109.0
USC00049390,75.8,74.1,76.0,32.5,3.5,17.0,1.0,0.0,36.3,175.6,51.5,188.7
US1CASR0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,5.6
USC00049855,30.1,44.6,49.3,15.0,6.1,0.3,6.6,24.1,0.0,183.8,27.5,208.0
USC00043939,161.5,55.7,71.6,35.3,11.7,0.0,19.6,0.0,2.0,163.4,22.3,266.9
USW00023161,9.5,0.5,1.0,0.0,0.0,0.5,5.6,0.0,0.0,6.6,0.0,19.2
USC00040343,81.1,25.4,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00045968,67.9,6.6,86.1,7.1,0.0,0.3,2.4,10.4,15.0,22.8,0.0,173.2
USC00042239,95.6,12.9,175.3,14.0,0.8,0.0,56.9,21.3,2.3,52.0,0.0,258.9
US1CASD0018,50.7,9.6,60.7,1.5,0.3,0.0,3.0,0.0,16.8,24.4,0.0,100.3
USC00041424,82.8,4.8,92.8,3.4,0.5,0.0,0.0,8.5,3.0,18.1,0.0,135.1
USW00003178,53.2,6.1,50.8,3.4,1.3,0.0,0.0,0.0,1.5,23.6,0.0,88.1
US1CASD0199,60.0,4.7,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00053120,76.7,4.1,54.2,4.9,0.5,0.0,2.5,23.1,0.8,24.9,0.0,117.3
US1CASD0123,55.9,3.3,48.0,1.3,1.5,2.8,13.5,1.3,5.9,36.8,0.0,124.1
US1CASD0018,50.7,9.6,60.7,1.5,0.3,0.0,3.0,0.0,16.8,24.4,0.0,100.3
USC00044412,97.8,12.2,154.0,13.1,2.1,0.0,14.5,17.8,0.0,38.7,0.0,263.4
USC00041424,82.8,4.8,92.8,3.4,0.5,0.0,0.0,8.5,3.0,18.1,0.0,135.1
USC00044412,97.8,12.2,154.0,13.1,2.1,0.0,14.5,17.8,0.0,38.7,0.0,263.4
US1CASD0054,105.7,7.4,95.3,12.8,1.1,0.0,16.1,10.2,29.0,20.0,0.0,168.5
US1CASD0018,50.7,9.6,60.7,1.5,0.3,0.0,3.0,0.0,16.8,24.4,0.0,100.3
US1CASD0123,55.9,3.3,48.0,1.3,1.5,2.8,13.5,1.3,5.9,36.8,0.0,124.1
USC00045968,67.9,6.6,86.1,7.1,0.0,0.3,2.4,10.4,15.0,22.8,0.0,173.2
US1CASZ0057,203.4,28.2,55.6,6.9,0.3,1.0,2.8,1.5,0.3,150.0,37.0,205.7
US1CAIN0008,5.1,8.1,0.0,0.0,0.5,1.3,5.1,0.0,0.0,8.2,3.0,76.7
US1CAFR0021,71.8,18.8,74.4,4.8,0.0,0.0,0.0,0.0,0.0,74.7,7.6,167.9
US1CAFR0022,79.0,24.1,84.5,6.1,0.0,0.0,0.0,0.0,0.0,87.0,9.6,144.7
US1CAFR0025,76.4,15.8,54.6,5.3,0.0,0.0,0.8,0.0,0.5,79.0,12.2,171.4
USC00043261,111.3,2.8,41.9,3.0,0.0,0.0,0.0,0.0,0.0,43.9,12.2,107.4
US1CAFR0021,71.8,18.8,74.4,4.8,0.0,0.0,0.0,0.0,0.0,74.7,7.6,167.9
USC00043261,111.3,2.8,41.9,3.0,0.0,0.0,0.0,0.0,0.0,43.9,12.2,107.4
US1CAFR0021,71.8,18.8,74.4,4.8,0.0,0.0,0.0,0.0,0.0,74.7,7.6,167.9
US1CAFR0025,76.4,15.8,54.6,5.3,0.0,0.0,0.8,0.0,0.5,79.0,12.2,171.4
US1CAFR0025,76.4,15.8,54.6,5.3,0.0,0.0,0.8,0.0,0.5,79.0,12.2,171.4
US1CAFR0009,61.6,23.9,78.8,7.6,0.0,0.0,0.0,0.0,2.0,4.6,0.0,0.0
US1CASH0068,109.1,93.0,98.7,12.2,1.6,0.5,1.0,0.0,13.0,179.6,70.8,152.9
US1CALA0067,56.2,0.0,11.7,0.5,0.0,0.0,0.0,0.0,0.0,17.0,0.0,289.1
US1CALA0023,52.8,2.8,37.5,1.6,0.0,0.0,6.6,0.5,2.5,15.6,0.0,199.3
US1CALA0108,32.0,0.0,20.6,0.0,0.0,0.5,0.0,0.0,0.0,20.8,0.0,103.8
US1CALA0014,51.3,0.0,11.9,2.1,0.0,0.0,0.0,0.3,0.0,16.5,0.0,181.1
US1CALA0112,0.0,0.0,19.8,2.5,0.0,0.0,0.0,1.5,0.0,12.5,0.0,47.7
US1CALA0108,32.0,0.0,20.6,0.0,0.0,0.5,0.0,0.0,0.0,20.8,0.0,103.8
US1CALA0010,60.0,1.3,45.4,0.0,0.8,0.0,4.3,0.0,0.0,17.1,0.0,170.6
US1CALA0112,0.0,0.0,19.8,2.5,0.0,0.0,0.0,1.5,0.0,12.5,0.0,47.7
US1CALA0108,32.0,0.0,20.6,0.0,0.0,0.5,0.0,0.0,0.0,20.8,0.0,103.8
US1CASR0027,23.6,0.5,0.5,0.0,1.0,0.3,2.5,0.0,3.0,3.3,0.0,40.1
USC00049785,60.7,0.0,33.4,0.0,0.0,0.0,0.0,0.3,0.0,19.3,0.3,249.0
USC00042941,52.7,1.3,13.0,2.5,0.0,0.0,0.6,0.0,0.0,24.7,0.0,222.8
US1CALA0014,51.3,0.0,11.9,2.1,0.0,0.0,0.0,0.3,0.0,16.5,0.0,181.1
USC00044863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0
US1CALA0048,42.3,0.0,28.1,0.0,0.0,0.0,3.6,1.0,0.0,11.3,0.0,193.4
USW00023187,35.6,1.1,15.1,2.5,0.3,0.0,0.3,0.3,0.3,25.9,0.0,133.4
US1CALA0014,51.3,0.0,11.9,2.1,0.0,0.0,0.0,0.3,0.0,16.5,0.0,181.1
US1CALA0060,0.0,0.0,0.5,1.3,0.8,0.0,0.0,0.0,0.0,24.3,0.0,194.8
US1CALA0081,78.2,5.9,48.1,7.0,2.6,0.0,5.6,0.5,1.5,24.4,0.0,224.3
US1CALA0023,52.8,2.8,37.5,1.6,0.0,0.0,6.6,0.5,2.5,15.6,0.0,199.3
US1CALA0048,42.3,0.0,28.1,0.0,0.0,0.0,3.6,1.0,0.0,11.3,0.0,193.4
USW00023191,34.1,1.5,41.5,0.8,4.4,0.0,0.0,0.0,0.0,12.1,0.0,109.1
USW00023233,88.0,8.5,24.7,1.0,0.3,0.0,1.0,0.0,0.0,41.2,14.5,99.5
US1CAMT0020,114.0,13.0,36.1,0.8,2.6,0.6,1.4,1.7,0.0,63.2,34.4,199.6
USC00046926,129.1,6.9,40.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CAMT0003,202.6,0.8,30.5,0.0,0.0,0.0,1.5,0.0,0.0,34.0,9.2,138.2
USC00041864,64.2,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,58.9
USC00044555,121.7,1.1,34.6,1.1,0.0,0.0,0.3,0.0,0.3,25.0,1.5,111.3
USC00046675,162.8,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,3.3,87.9
US1CASL0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6,3.8,241.2
USW00093206,160.0,3.6,20.9,0.3,0.0,0.0,0.3,0.0,0.0,43.3,4.1,157.3
USC00047672,212.6,2.5,55.8,0.0,0.0,0.0,0.0,0.0,0.0,69.1,4.9,236.8
USC00047672,212.6,2.5,55.8,0.0,0.0,0.0,0.0,0.0,0.0,69.1,4.9,236.8
USC00044534,58.2,0.0,5.6,2.5,0.0,0.0,0.0,0.0,0.0,9.4,2.5,68.5
USC00047672,212.6,2.5,55.8,0.0,0.0,0.0,0.0,0.0,0.0,69.1,4.9,236.8
US1CASL0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6,3.8,241.2
USC00049111,118.0,3.8,34.9,0.3,0.3,0.0,0.5,0.5,0.0,47.1,4.6,151.7
USW00093209,125.5,0.8,19.6,0.3,0.0,0.0,0.0,0.0,0.0,40.0,0.3,140.9
USC00047851,201.2,0.0,35.1,0.0,0.0,0.0,2.1,1.0,0.0,58.5,10.2,298.6
USW00093209,125.5,0.8,19.6,0.3,0.0,0.0,0.0,0.0,0.0,40.0,0.3,140.9
USW00093209,125.5,0.8,19.6,0.3,0.0,0.0,0.0,0.0,0.0,40.0,0.3,140.9
USW00093209,125.5,0.8,19.6,0.3,0.0,0.0,0.0,0.0,0.0,40.0,0.3,140.9
USW00093206,160.0,3.6,20.9,0.3,0.0,0.0,0.3,0.0,0.0,43.3,4.1,157.3
USC00046730,154.1,0.3,22.8,0.0,0.0,0.0,0.0,0.0,0.0,51.3,1.3,195.8
US1CATL0017,71.2,19.3,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CAFR0022,79.0,24.1,84.5,6.1,0.0,0.0,0.0,0.0,0.0,87.0,9.6,144.7
USC00042239,95.6,12.9,175.3,14.0,0.8,0.0,56.9,21.3,2.3,52.0,0.0,258.9
USW00023155,24.9,2.3,19.6,4.8,0.0,0.0,0.0,0.0,0.0,23.9,0.3,66.1
USC00044863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0
USC00044863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0
USC00048839,30.0,8.6,45.4,11.7,0.0,0.0,0.3,0.0,0.0,39.2,0.0,106.0
USC00040332,0.0,1.3,22.6,8.6,0.0,0.0,0.0,0.0,0.0,3.3,0.0,57.0
USC00044863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0
US1CAKN0031,27.7,17.6,17.5,4.6,0.0,0.8,0.8,0.0,0.3,32.8,0.8,99.5
USC00044863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0
USC00040444,38.5,2.6,32.5,7.6,0.0,0.0,0.0,0.0,0.0,24.7,0.0,80.6
US1CAKN0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00044863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0
USC00048407,27.7,2.8,6.1,0.0,0.0,0.0,1.5,0.0,10.4,2.3,0.0,79.3
USC00044863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0
USC00040444,38.5,2.6,32.5,7.6,0.0,0.0,0.0,0.0,0.0,24.7,0.0,80.6
US1CAKN0013,10.2,8.4,8.3,0.0,0.3,0.0,1.3,0.0,0.3,13.2,0.0,115.1
USC00040332,0.0,1.3,22.6,8.6,0.0,0.0,0.0,0.0,0.0,3.3,0.0,57.0
USC00044863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0
USC00048839,30.0,8.6,45.4,11.7,0.0,0.0,0.3,0.0,0.0,39.2,0.0,106.0
USC00044863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0
USC00040444,38.5,2.6,32.5,7.6,0.0,0.0,0.0,0.0,0.0,24.7,0.0,80.6
USC00046154,33.9,0.0,21.5,5.0,0.0,0.0,0.0,0.0,0.0,13.7,0.3,59.9
USC00048829,26.4,2.0,18.6,2.8,0.0,2.4,1.0,0.0,0.0,47.3,0.5,88.0
US1CAKN0003,22.1,16.3,19.1,2.3,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0
US1CANV0052,187.2,97.6,117.6,3.0,0.0,0.0,0.0,0.0,11.1,367.1,67.8,420.5
US1CAYB0003,73.6,32.5,66.1,1.8,0.0,2.3,0.0,0.0,0.9,199.9,22.7,185.1
US1CAYB0003,73.6,32.5,66.1,1.8,0.0,2.3,0.0,0.0,0.9,199.9,22.7,185.1
USW00093205,53.2,27.3,43.7,0.8,0.0,0.0,0.0,0.0,0.9,2.3,16.3,143.8
USW00093205,53.2,27.3,43.7,0.8,0.0,0.0,0.0,0.0,0.9,2.3,16.3,143.8
USW00093205,53.2,27.3,43.7,0.8,0.0,0.0,0.0,0.0,0.9,2.3,16.3,143.8
USC00043800,113.7,55.5,87.9,8.9,7.5,0.0,0.3,0.0,8.3,113.3,40.4,271.6
US1CAPC0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.6
USW00093205,53.2,27.3,43.7,0.8,0.0,0.0,0.0,0.0,0.9,2.3,16.3,143.8
US1CAYB0004,77.7,46.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0,207.9,28.7,200.4
US1CAVT0028,37.3,1.1,18.9,0.3,0.0,0.0,0.0,0.0,0.0,21.4,0.0,224.6
USC00046940,34.6,0.0,24.2,0.0,0.0,0.0,0.0,0.8,0.0,14.3,0.0,257.9
US1CAVT0027,75.6,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,36.3,0.0,332.7
US1CAVT0026,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CAVT0026,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CAVT0006,70.8,0.3,23.1,0.6,0.0,0.0,0.0,0.0,0.0,37.8,0.0,305.3
US1CAVT0027,75.6,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,36.3,0.0,332.7
US1CAVT0018,32.2,0.3,22.1,0.5,0.8,0.0,1.1,0.6,0.0,19.8,0.3,224.8
US1CAVT0026,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00044863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0
USW00093110,30.8,1.0,12.7,0.0,0.0,0.3,0.0,0.0,0.0,21.0,0.3,233.6
USC00046657,0.0,4.3,105.3,3.8,0.0,0.8,24.4,52.9,22.9,52.0,0.0,261.8
USC00046657,0.0,4.3,105.3,3.8,0.0,0.8,24.4,52.9,22.9,52.0,0.0,261.8
US1CARV0063,63.5,10.5,32.9,4.1,0.5,1.0,8.2,0.0,1.0,20.8,0.0,75.0
