station,2022-04-21
US1CAAL0001,9.1
US1CAAL0003,20.8
US1CAAL0004,12.2
US1CAAL0006,7.9
US1CAAL0012,11.7
US1CAAL0024,12.2
US1CAAL0030,14.5
US1CAAL0034,8.1
US1CAAL0039,8.9
US1CAAL0050,8.4
US1CAAL0052,6.1
US1CAAL0060,17.0
US1CAAM0007,36.6
US1CAAM0009,31.0
US1CAAM0011,17.0
US1CAAM0013,11.9
US1CAAM0016,14.0
US1CABT0005,18.3
US1CABT0008,7.1
US1CABT0009,7.9
US1CABT0013,17.0
US1CABT0019,6.9
US1CABT0026,7.1
US1CABT0033,15.0
US1CABT0042,3.8
US1CACC0001,13.2
US1CACC0004,24.1
US1CACC0006,29.2
US1CACC0010,18.5
US1CACC0011,12.7
US1CACC0012,7.4
US1CACC0018,22.1
US1CACC0025,20.8
US1CACC0028,3.8
US1CACC0031,12.2
US1CACC0036,1.5
US1CACC0037,15.7
US1CACC0040,3.8
US1CACC0045,25.7
US1CACC0046,11.4
US1CACC0050,14.0
US1CACV0011,10.7
US1CACV0012,17.8
US1CADN0005,16.5
US1CADN0006,57.9
US1CADN0007,18.0
US1CADN0008,26.4
US1CADN0011,19.8
US1CADN0015,22.4
US1CADN0016,56.6
US1CADN0017,18.5
US1CAED0003,22.6
US1CAED0010,26.4
US1CAED0020,13.7
US1CAED0023,37.1
US1CAED0027,17.3
US1CAED0029,36.1
US1CAED0036,25.7
US1CAFR0002,0.0
US1CAFR0008,0.0
US1CAFR0014,0.0
US1CAFR0026,0.0
US1CAFR0031,0.0
US1CAFR0034,0.5
US1CAHM0001,9.9
US1CAHM0004,9.9
US1CAHM0005,10.9
US1CAHM0006,16.8
US1CAHM0007,48.8
US1CAHM0009,10.4
US1CAHM0012,11.4
US1CAHM0014,55.4
US1CAHM0022,16.0
US1CAHM0026,42.7
US1CAHM0029,14.0
US1CAHM0030,43.2
US1CAHM0031,46.0
US1CAHM0034,12.7
US1CAHM0035,8.1
US1CAHM0037,17.3
US1CAHM0038,14.7
US1CAHM0039,10.9
US1CAHM0041,6.6
US1CAHM0044,47.5
US1CAHM0046,11.9
US1CAHM0051,10.9
US1CAHM0060,13.5
US1CAHM0063,8.9
US1CAHM0064,17.8
US1CAHM0065,55.9
US1CAHM0066,56.9
US1CAHM0070,89.9
US1CAHM0073,31.8
US1CAHM0074,8.4
US1CAHM0078,39.9
US1CAHM0079,42.9
US1CAHM0084,6.6
US1CAHM0087,8.9
US1CAHM0088,7.6
US1CAHM0089,7.6
US1CAHM0091,55.4
US1CAHM0092,9.7
US1CAHM0093,46.0
US1CAHM0094,14.2
US1CAHM0095,24.9
US1CAHM0097,10.2
US1CAHM0099,8.4
US1CAHM0104,11.2
US1CAHM0111,28.4
US1CAHM0114,7.6
US1CAHM0115,6.4
US1CAIN0008,0.0
US1CAIN0013,0.0
US1CAKG0003,0.0
US1CAKG0004,0.0
US1CAKN0001,0.0
US1CAKN0013,0.0
US1CAKN0017,0.0
US1CAKN0022,0.0
US1CAKN0026,0.0
US1CAKN0031,0.0
US1CALA0001,0.0
US1CALA0010,0.0
US1CALA0014,0.0
US1CALA0021,0.0
US1CALA0023,0.0
US1CALA0036,0.0
US1CALA0043,0.0
US1CALA0048,0.0
US1CALA0064,0.0
US1CALA0068,0.0
US1CALA0081,0.0
US1CALA0085,0.0
US1CALA0089,0.0
US1CALA0090,0.0
US1CALA0091,0.0
US1CALA0092,0.0
US1CALA0096,0.0
US1CALA0108,0.0
US1CALA0113,0.0
US1CALK0004,8.4
US1CALK0009,13.5
US1CALK0017,5.6
US1CALK0018,9.1
US1CALK0019,38.1
US1CALK0020,8.1
US1CALK0021,7.6
US1CALS0001,21.8
US1CALS0002,23.6
US1CAMA0002,0.0
US1CAMA0003,0.0
US1CAMA0004,0.0
US1CAMA0007,0.0
US1CAMA0008,1.3
US1CAMA0009,0.0
US1CAMA0012,0.0
US1CAMA0016,0.0
US1CAMA0017,0.0
US1CAMD0001,31.2
US1CAMD0003,26.2
US1CAMD0007,23.1
US1CAMD0014,17.8
US1CAMD0017,39.1
US1CAMD0018,12.2
US1CAMD0021,26.2
US1CAMD0026,20.3
US1CAMD0030,17.8
US1CAMD0033,24.4
US1CAMD0034,18.5
US1CAMD0036,27.9
US1CAMD0037,18.0
US1CAMD0038,18.5
US1CAMD0039,26.4
US1CAMD0040,38.9
US1CAMD0042,21.3
US1CAMD0045,20.8
US1CAMD0046,27.4
