station,2024-02-01
US1CAAL0001,27.4
US1CAAL0003,24.9
US1CAAL0006,32.3
US1CAAL0012,14.2
US1CAAL0024,21.6
US1CAAL0025,50.0
US1CAAL0030,28.7
US1CAAL0034,52.1
US1CAAL0039,42.2
US1CAAL0050,32.0
US1CAAL0052,22.4
US1CAAL0060,41.4
US1CAAM0007,23.1
US1CAAM0009,26.2
US1CAAM0013,0.0
US1CAAM0016,22.1
US1CAAM0019,25.9
US1CABT0005,27.4
US1CABT0008,40.1
US1CABT0009,41.4
US1CABT0019,34.8
US1CABT0026,27.9
US1CABT0032,24.9
US1CABT0033,24.9
US1CABT0042,30.5
US1CABT0044,25.7
US1CACC0001,37.6
US1CACC0004,25.4
US1CACC0006,32.0
US1CACC0011,35.6
US1CACC0012,21.3
US1CACC0018,24.1
US1CACC0025,28.2
US1CACC0031,22.6
US1CACC0036,19.8
US1CACC0037,26.2
US1CACC0040,57.9
US1CACC0045,20.1
US1CACC0046,26.2
US1CACC0050,19.1
US1CACL0001,25.4
US1CACV0011,25.4
US1CACV0012,32.5
US1CADN0001,56.6
US1CADN0005,60.2
US1CADN0006,58.4
US1CADN0007,53.3
US1CADN0008,51.1
US1CADN0011,58.4
US1CADN0012,49.5
US1CADN0017,60.2
US1CADN0021,56.6
US1CAED0003,15.5
US1CAED0010,25.4
US1CAED0023,25.1
US1CAED0029,25.9
US1CAED0032,21.8
US1CAED0036,22.1
US1CAFR0002,14.0
US1CAFR0008,11.7
US1CAFR0014,14.5
US1CAFR0021,2.8
US1CAFR0022,5.1
US1CAFR0025,5.6
US1CAFR0026,10.2
US1CAFR0030,18.8
US1CAFR0031,14.2
US1CAFR0033,13.0
US1CAFR0034,12.7
US1CAFR0036,8.1
US1CAHM0001,42.4
US1CAHM0004,42.9
US1CAHM0005,37.6
US1CAHM0006,54.6
US1CAHM0007,99.8
US1CAHM0009,46.0
US1CAHM0012,42.7
US1CAHM0014,90.2
US1CAHM0026,90.4
US1CAHM0029,47.2
US1CAHM0030,78.0
US1CAHM0031,81.3
US1CAHM0034,43.2
US1CAHM0035,48.5
US1CAHM0037,45.2
US1CAHM0039,41.4
US1CAHM0041,52.6
US1CAHM0046,54.6
US1CAHM0060,49.5
US1CAHM0063,41.7
US1CAHM0065,104.6
US1CAHM0066,92.7
US1CAHM0070,95.5
US1CAHM0073,85.1
US1CAHM0078,77.2
US1CAHM0079,70.1
US1CAHM0084,40.9
US1CAHM0086,47.5
US1CAHM0087,39.9
US1CAHM0088,47.5
US1CAHM0091,82.6
US1CAHM0092,44.2
US1CAHM0094,42.9
US1CAHM0095,87.9
US1CAHM0098,47.8
US1CAHM0102,46.0
US1CAHM0111,63.2
US1CAHM0115,36.8
US1CAHM0117,50.3
US1CAHM0119,44.7
US1CAHM0123,53.1
US1CAHM0125,45.2
US1CAHM0126,34.3
US1CAHM0127,43.2
US1CAHM0128,37.8
US1CAHM0138,42.4
US1CAHM0139,45.2
US1CAHM0142,41.4
US1CAHM0145,36.1
US1CAHM0147,62.0
US1CAHM0148,37.3
US1CAHM0149,46.7
US1CAHM0150,41.9
US1CAHM0156,42.7
US1CAHM0157,46.5
US1CAHM0159,44.2
US1CAHM0161,71.1
US1CAIN0007,4.8
US1CAIN0008,3.8
US1CAIN0012,9.7
US1CAIN0013,5.6
US1CAKG0003,7.1
US1CAKN0001,4.3
US1CAKN0013,6.1
US1CAKN0017,8.4
US1CAKN0022,5.3
US1CAKN0026,8.1
US1CAKN0031,1.3
US1CALA0001,26.4
US1CALA0005,18.3
US1CALA0010,14.7
US1CALA0014,24.1
US1CALA0021,19.6
US1CALA0036,29.0
US1CALA0039,100.3
US1CALA0043,14.5
US1CALA0048,27.2
US1CALA0060,28.2
US1CALA0064,20.8
US1CALA0067,17.8
US1CALA0068,22.4
US1CALA0081,11.2
US1CALA0083,25.7
US1CALA0085,16.3
US1CALA0089,18.0
US1CALA0090,15.0
US1CALA0091,14.7
US1CALA0092,31.0
US1CALA0096,11.2
US1CALA0097,5.8
US1CALA0106,13.2
US1CALA0109,20.3
US1CALA0113,35.1
US1CALA0120,14.2
US1CALA0123,37.3
US1CALA0129,11.7
US1CALA0132,31.2
US1CALK0004,46.5
US1CALK0006,69.3
US1CALK0009,73.2
US1CALK0010,113.0
US1CALK0017,48.8
US1CALK0018,49.5
US1CALK0019,69.9
US1CALK0020,45.7
US1CALK0021,43.9
US1CALK0022,41.9
US1CALS0001,3.6
US1CALS0002,3.8
US1CAMA0002,10.2
US1CAMA0003,17.5
US1CAMA0004,15.0
US1CAMA0007,24.1
US1CAMA0008,13.0
US1CAMA0009,6.9
US1CAMA0011,16.5
US1CAMA0012,35.6
US1CAMA0017,42.7
US1CAMA0019,23.9
US1CAMD0001,73.2
US1CAMD0003,104.1
US1CAMD0007,79.0
US1CAMD0014,55.1
US1CAMD0017,79.2
US1CAMD0026,48.8
US1CAMD0030,79.2
US1CAMD0034,85.3
US1CAMD0037,57.9
US1CAMD0039,75.7
