station,2024-03-01
US1CAAL0003,8.9
US1CAAL0004,10.7
US1CAAL0006,11.7
US1CAAL0012,10.9
US1CAAL0024,10.9
US1CAAL0025,11.2
US1CAAL0030,8.4
US1CAAL0034,13.5
US1CAAL0039,7.4
US1CAAL0050,10.7
US1CAAL0052,6.1
US1CAAL0060,20.8
US1CAAM0007,50.0
US1CAAM0009,67.6
US1CAAM0011,43.7
US1CAAM0016,40.9
US1CAAM0018,88.9
US1CAAM0019,33.3
US1CABT0005,10.2
US1CABT0008,4.8
US1CABT0009,5.3
US1CABT0019,6.1
US1CABT0026,2.8
US1CABT0033,5.3
US1CABT0042,2.8
US1CABT0044,6.9
US1CACC0001,12.2
US1CACC0004,8.4
US1CACC0006,14.0
US1CACC0010,17.5
US1CACC0011,13.0
US1CACC0012,3.3
US1CACC0018,6.6
US1CACC0025,16.5
US1CACC0031,11.4
US1CACC0036,1.8
US1CACC0037,6.4
US1CACC0040,8.4
US1CACC0045,10.2
US1CACC0046,7.1
US1CACC0050,4.6
US1CACC0052,9.1
US1CACC0053,14.5
US1CACL0001,3.3
US1CACV0011,20.6
US1CACV0012,48.5
US1CADN0001,25.9
US1CADN0005,30.5
US1CADN0006,44.7
US1CADN0007,34.3
US1CADN0008,35.3
US1CADN0011,31.2
US1CADN0012,32.5
US1CADN0017,24.1
US1CADN0021,27.9
US1CAED0003,23.6
US1CAED0010,38.1
US1CAED0023,15.2
US1CAED0029,21.1
US1CAED0032,32.5
US1CAED0036,49.8
US1CAFR0002,0.0
US1CAFR0008,0.0
US1CAFR0021,0.0
US1CAFR0026,0.0
US1CAFR0030,4.1
US1CAFR0031,0.0
US1CAFR0034,0.8
US1CAFR0036,0.0
US1CAHM0001,21.3
US1CAHM0004,21.6
US1CAHM0005,29.7
US1CAHM0006,9.9
US1CAHM0007,42.4
US1CAHM0009,17.5
US1CAHM0012,17.0
US1CAHM0014,31.0
US1CAHM0026,28.2
US1CAHM0029,16.0
US1CAHM0030,46.2
US1CAHM0031,53.1
US1CAHM0032,55.4
US1CAHM0034,25.4
US1CAHM0035,20.8
US1CAHM0037,33.0
US1CAHM0038,31.2
US1CAHM0039,27.9
US1CAHM0041,33.8
US1CAHM0046,20.1
US1CAHM0060,13.7
US1CAHM0063,20.3
US1CAHM0065,50.5
US1CAHM0066,71.9
US1CAHM0070,69.3
US1CAHM0073,27.4
US1CAHM0074,34.5
US1CAHM0078,33.0
US1CAHM0079,54.1
US1CAHM0084,21.1
US1CAHM0086,30.0
US1CAHM0087,22.6
US1CAHM0088,20.1
US1CAHM0091,36.8
US1CAHM0092,18.5
US1CAHM0094,12.4
US1CAHM0095,13.7
US1CAHM0097,13.5
US1CAHM0098,21.6
US1CAHM0102,23.1
US1CAHM0104,14.5
US1CAHM0115,15.7
US1CAHM0117,26.2
US1CAHM0118,52.3
US1CAHM0119,23.9
US1CAHM0123,23.6
US1CAHM0125,18.5
US1CAHM0126,42.4
US1CAHM0127,15.5
US1CAHM0128,22.1
US1CAHM0138,24.1
US1CAHM0139,25.4
US1CAHM0142,21.6
US1CAHM0147,20.1
US1CAHM0148,18.5
US1CAHM0149,23.1
US1CAHM0150,24.9
US1CAHM0155,24.9
US1CAHM0156,22.4
US1CAHM0157,24.4
US1CAHM0159,15.5
US1CAHM0161,36.6
US1CAIN0012,0.0
US1CAIN0013,0.0
US1CAKG0003,0.0
US1CAKN0001,0.0
US1CAKN0013,0.0
US1CAKN0017,0.0
US1CAKN0022,0.0
US1CAKN0026,0.0
US1CAKN0031,0.0
US1CALA0010,0.0
US1CALA0014,0.0
US1CALA0036,0.0
US1CALA0043,0.0
US1CALA0064,0.0
US1CALA0068,0.3
US1CALA0081,0.0
US1CALA0083,0.0
US1CALA0085,0.0
US1CALA0089,0.0
US1CALA0090,0.0
US1CALA0092,0.0
US1CALA0096,3.0
US1CALA0097,1.3
US1CALA0113,4.8
US1CALA0120,0.0
US1CALA0123,0.0
US1CALA0129,0.0
US1CALA0132,0.3
US1CALK0004,12.2
US1CALK0006,39.4
US1CALK0009,21.1
US1CALK0010,55.9
US1CALK0017,8.6
US1CALK0018,9.7
US1CALK0019,44.5
US1CALK0020,16.0
US1CALK0021,13.5
US1CALK0022,8.9
US1CALS0001,27.7
US1CALS0002,22.1
US1CAMA0002,7.9
US1CAMA0003,6.1
US1CAMA0004,9.9
US1CAMA0007,11.9
US1CAMA0008,2.3
US1CAMA0009,3.3
US1CAMA0012,16.3
US1CAMA0017,16.3
US1CAMA0019,6.9
US1CAMD0001,30.7
US1CAMD0003,27.4
US1CAMD0007,17.5
US1CAMD0014,8.9
US1CAMD0017,37.6
US1CAMD0026,24.9
US1CAMD0030,23.1
US1CAMD0033,26.2
US1CAMD0036,19.1
US1CAMD0039,24.4
US1CAMD0042,15.7
US1CAMD0045,25.4
US1CAMD0046,30.7
US1CAMD0050,18.8
US1CAMD0056,29.2
US1CAMD0057,22.9
US1CAMN0006,2.3
US1CAMP0002,20.3
US1CAMP0009,13.0
US1CAMR0005,14.7
US1CAMR0009,11.7
US1CAMR0011,8.1
US1CAMR0013,14.5
US1CAMR0016,7.1
US1CAMR0024,8.9
US1CAMR0025,11.4
US1CAMR0030,5.1
US1CAMR0040,14.2
US1CAMR0045,26.9
US1CAMR0049,9.1
US1CAMR0053,10.9
US1CAMR0058,15.5
US1CAMR0060,21.1
US1CAMT0003,6.6
US1CAMT0005,6.9
US1CAMT0019,6.4
US1CAMT0027,45.5
US1CAMT0033,10.7
US1CAMT0041,26.2
US1CAMT0042,15.2
US1CAMT0043,28.4
US1CAMT0046,19.1
US1CAMT0048,20.1
US1CANP0007,12.4
US1CANV0001,31.5
US1CANV0010,27.2
US1CANV0014,27.7
US1CANV0035,37.1
US1CANV0036,30.2
US1CANV0041,33.3
US1CANV0047,18.3
US1CANV0050,15.0
US1CANV0051,28.4
US1CANV0053,41.9
US1CANV0056,16.5
US1CANV0057,34.3
US1CAOR0001,0.5
US1CAOR0006,0.0
US1CAOR0021,0.0
US1CAOR0025,0.0
US1CAOR0026,0.0
US1CAOR0027,0.0
US1CAOR0031,0.0
US1CAOR0039,0.5
US1CAOR0042,0.0
US1CAOR0043,0.0
US1CAOR0058,0.0
US1CAOR0061,0.0
US1CAOR0067,0.0
US1CAOR0070,0.0
US1CAOR0072,0.5
US1CAOR0077,0.0
US1CAOR0106,0.0
US1CAPC0007,10.4
US1CAPC0010,11.9
US1CAPC0011,36.8
US1CAPC0013,13.2
US1CAPC0032,21.6
US1CAPC0034,13.5
US1CAPC0035,9.1
US1CAPC0037,20.6
US1CAPC0045,8.1
US1CAPC0047,8.1
US1CAPC0054,18.0
US1CAPC0055,20.3
US1CAPC0057,22.4
US1CAPM0003,26.9
US1CAPM0009,16.8
US1CARV0003,0.0
US1CARV0005,0.0
US1CARV0015,0.0
US1CARV0018,1.0
US1CARV0034,0.5
US1CARV0038,0.0
US1CARV0043,0.0
US1CARV0050,0.0
US1CARV0060,0.0
US1CARV0061,0.0
US1CARV0072,0.0
US1CARV0077,0.0
US1CARV0078,0.0
US1CARV0079,0.0
US1CARV0081,0.0
US1CARV0088,0.3
US1CASA0002,6.1
US1CASA0005,4.6
US1CASA0006,6.4
US1CASA0007,12.2
US1CASA0008,5.3
US1CASA0012,5.3
US1CASA0029,10.7
US1CASA0030,4.8
US1CASA0035,6.4
US1CASA0045,4.6
US1CASA0058,6.1
US1CASA0061,11.9
US1CASA0070,7.1
US1CASA0074,5.6
US1CASA0076,6.4
US1CASA0082,4.6
US1CASB0001,2.0
US1CASB0005,0.0
US1CASB0007,0.0
US1CASB0017,9.1
