station,2024-02-15
US1CAAL0001,4.8
US1CAAL0004,3.8
US1CAAL0006,6.1
US1CAAL0012,3.3
US1CAAL0024,5.8
US1CAAL0025,8.1
US1CAAL0030,5.3
US1CAAL0034,10.2
US1CAAL0039,0.0
US1CAAL0050,7.6
US1CAAL0052,3.6
US1CAAL0060,9.1
US1CAAM0009,16.0
US1CAAM0011,13.7
US1CAAM0013,14.5
US1CAAM0016,11.4
US1CAAM0018,30.5
US1CAAM0019,15.7
US1CABT0005,18.0
US1CABT0008,13.2
US1CABT0009,11.2
US1CABT0019,12.4
US1CABT0026,17.0
US1CABT0032,38.9
US1CABT0033,15.5
US1CABT0042,8.6
US1CABT0044,16.0
US1CACC0001,5.8
US1CACC0004,7.6
US1CACC0006,7.6
US1CACC0010,8.9
US1CACC0011,6.1
US1CACC0012,2.0
US1CACC0018,4.1
US1CACC0025,7.4
US1CACC0031,5.3
US1CACC0036,2.0
US1CACC0037,2.5
US1CACC0045,7.6
US1CACC0046,3.0
US1CACC0050,2.8
US1CACC0052,8.1
US1CACC0053,15.2
US1CACL0001,3.6
US1CACV0011,20.8
US1CADN0001,83.1
US1CADN0005,100.1
US1CADN0006,79.2
US1CADN0007,63.5
US1CADN0008,67.3
US1CADN0011,63.2
US1CADN0012,70.6
US1CADN0021,72.9
US1CAED0003,18.0
US1CAED0010,19.6
US1CAED0023,9.4
US1CAED0029,20.1
US1CAED0032,16.5
US1CAED0036,21.8
US1CAFR0002,4.3
US1CAFR0008,5.1
US1CAFR0014,3.8
US1CAFR0021,4.1
US1CAFR0025,5.6
US1CAFR0026,4.6
US1CAFR0030,9.4
US1CAFR0031,4.8
US1CAFR0033,4.1
US1CAFR0034,4.6
US1CAFR0035,5.6
US1CAFR0036,6.1
US1CAHM0001,31.8
US1CAHM0004,36.8
US1CAHM0005,34.5
US1CAHM0006,37.1
US1CAHM0007,51.8
US1CAHM0009,38.4
US1CAHM0012,20.8
US1CAHM0014,53.8
US1CAHM0026,54.9
US1CAHM0029,21.8
US1CAHM0030,41.9
US1CAHM0031,42.7
US1CAHM0034,27.9
US1CAHM0035,24.9
US1CAHM0037,53.3
US1CAHM0038,37.6
US1CAHM0041,23.4
US1CAHM0046,35.3
US1CAHM0060,34.5
US1CAHM0063,27.7
US1CAHM0065,64.8
US1CAHM0066,57.4
US1CAHM0070,82.3
US1CAHM0073,36.8
US1CAHM0074,26.4
US1CAHM0078,42.2
US1CAHM0079,44.7
US1CAHM0084,24.1
US1CAHM0086,46.7
US1CAHM0087,33.5
US1CAHM0088,23.9
US1CAHM0091,51.8
US1CAHM0092,32.5
US1CAHM0094,20.8
US1CAHM0095,43.7
US1CAHM0097,38.4
US1CAHM0098,25.7
US1CAHM0102,24.4
US1CAHM0104,21.8
US1CAHM0111,29.5
US1CAHM0115,22.4
US1CAHM0117,33.0
US1CAHM0119,26.7
US1CAHM0123,25.4
US1CAHM0125,24.6
US1CAHM0126,44.2
US1CAHM0127,23.1
US1CAHM0128,21.3
US1CAHM0138,23.4
US1CAHM0139,46.7
US1CAHM0142,31.2
US1CAHM0145,26.7
US1CAHM0147,25.9
US1CAHM0148,18.8
US1CAHM0149,29.7
US1CAHM0150,33.0
US1CAHM0155,9.9
US1CAHM0156,27.9
US1CAHM0157,24.6
US1CAHM0159,37.1
US1CAHM0161,43.2
US1CAIN0013,0.0
US1CAKG0003,0.0
US1CAKN0001,0.0
US1CAKN0013,0.0
US1CAKN0017,3.0
US1CAKN0022,1.8
US1CAKN0026,1.5
US1CAKN0031,1.8
US1CALA0010,0.0
US1CALA0014,0.0
US1CALA0021,0.0
US1CALA0036,0.0
US1CALA0043,0.0
US1CALA0048,0.0
US1CALA0064,0.0
US1CALA0068,0.0
US1CALA0081,0.0
US1CALA0083,0.0
US1CALA0085,0.0
US1CALA0089,0.0
US1CALA0090,0.0
US1CALA0092,0.0
US1CALA0096,0.0
US1CALA0113,0.0
US1CALA0120,0.0
US1CALA0123,0.0
US1CALA0129,0.0
US1CALA0132,0.0
US1CALK0004,9.1
US1CALK0006,22.4
US1CALK0009,14.2
US1CALK0010,36.6
US1CALK0017,7.9
US1CALK0018,10.9
US1CALK0019,50.8
US1CALK0020,8.1
US1CALK0021,8.6
US1CALK0022,8.1
US1CALS0001,18.3
US1CALS0002,17.8
US1CAMA0002,8.9
US1CAMA0003,10.2
US1CAMA0004,14.7
US1CAMA0007,9.7
US1CAMA0008,0.0
US1CAMA0009,6.1
US1CAMA0011,5.3
US1CAMA0012,11.2
US1CAMA0017,14.2
US1CAMA0019,15.2
US1CAMD0001,23.1
US1CAMD0003,27.2
US1CAMD0007,16.3
US1CAMD0017,42.7
US1CAMD0026,25.7
US1CAMD0029,30.0
US1CAMD0030,27.2
US1CAMD0033,22.9
US1CAMD0039,26.9
US1CAMD0042,17.5
US1CAMD0045,19.8
US1CAMD0046,31.2
US1CAMD0050,19.8
US1CAMD0056,35.3
US1CAMD0057,7.9
US1CAMN0005,3.8
US1CAMN0006,8.9
US1CAMP0001,13.2
US1CAMP0002,11.7
US1CAMP0009,14.7
US1CAMR0005,15.7
US1CAMR0011,10.4
US1CAMR0013,13.7
US1CAMR0016,15.5
US1CAMR0024,19.1
US1CAMR0025,8.9
US1CAMR0026,12.4
US1CAMR0030,0.5
US1CAMR0040,9.4
US1CAMR0045,21.3
US1CAMR0049,8.6
US1CAMR0053,14.0
US1CAMR0054,15.2
US1CAMR0058,12.7
US1CAMT0003,4.6
US1CAMT0005,4.8
US1CAMT0009,5.6
US1CAMT0019,5.3
US1CAMT0020,6.4
US1CAMT0027,0.0
US1CAMT0033,5.1
US1CAMT0041,4.3
US1CAMT0042,6.6
US1CAMT0043,7.6
US1CAMT0046,13.0
US1CAMT0048,27.4
US1CANP0003,15.2
US1CANP0007,14.2
US1CANV0001,26.2
US1CANV0010,16.3
US1CANV0014,17.0
US1CANV0035,34.0
US1CANV0036,29.2
US1CANV0041,45.0
US1CANV0050,25.1
US1CANV0051,18.5
US1CANV0053,41.4
US1CANV0056,26.2
US1CANV0057,29.5
US1CAOR0006,0.0
US1CAOR0021,0.0
US1CAOR0025,0.0
US1CAOR0026,0.0
US1CAOR0027,0.0
US1CAOR0031,0.0
US1CAOR0039,0.0
US1CAOR0042,0.0
US1CAOR0043,0.0
US1CAOR0058,0.0
US1CAOR0061,0.0
US1CAOR0067,0.0
US1CAOR0070,0.0
US1CAOR0072,0.0
US1CAOR0077,0.0
US1CAOR0106,0.0
US1CAPC0007,6.9
US1CAPC0013,8.9
US1CAPC0032,16.0
US1CAPC0034,7.1
US1CAPC0035,7.6
US1CAPC0037,14.5
US1CAPC0045,5.3
US1CAPC0047,6.6
US1CAPC0055,9.4
US1CAPC0057,15.2
US1CAPM0003,23.9
US1CAPM0009,10.9
US1CARV0003,0.0
US1CARV0005,0.0
US1CARV0015,0.0
US1CARV0018,0.0
US1CARV0034,0.0
US1CARV0036,0.0
US1CARV0038,0.0
US1CARV0043,0.0
US1CARV0050,0.0
US1CARV0060,0.0
US1CARV0061,0.0
US1CARV0072,0.0
US1CARV0077,0.0
US1CARV0078,0.0
US1CARV0079,0.0
US1CARV0081,0.0
US1CARV0091,0.0
US1CASA0002,4.6
US1CASA0005,3.6
US1CASA0006,5.1
US1CASA0007,7.1
US1CASA0012,3.6
US1CASA0029,7.6
US1CASA0030,4.8
US1CASA0035,6.9
US1CASA0045,3.3
US1CASA0058,4.1
US1CASA0061,6.4
US1CASA0070,6.6
US1CASA0074,3.6
US1CASA0076,5.1
US1CASA0082,4.6
US1CASB0001,0.0
US1CASB0005,2.5
US1CASB0007,0.0
US1CASB0023,0.0
US1CASC0003,5.6
US1CASC0004,2.8
US1CASC0010,6.1
US1CASC0015,5.8
US1CASC0032,4.8
US1CASC0040,23.9
US1CASC0042,4.1
US1CASC0045,6.4
US1CASC0048,7.9
US1CASC0052,5.6
US1CASC0053,23.1
US1CASC0054,7.1
US1CASC0063,6.9
US1CASC0069,4.3
US1CASC0070,5.3
US1CASC0075,5.8
US1CASD0001,0.0
US1CASD0007,0.0
US1CASD0009,0.0
US1CASD0010,0.0
US1CASD0011,0.0
US1CASD0012,0.0
US1CASD0018,0.0
US1CASD0022,0.0
US1CASD0024,0.0
US1CASD0027,0.0
US1CASD0029,0.0
US1CASD0030,0.0
US1CASD0035,0.0
US1CASD0040,0.0
US1CASD0052,0.0
US1CASD0053,0.0
US1CASD0055,0.0
US1CASD0057,0.0
US1CASD0060,0.0
US1CASD0080,0.0
US1CASD0090,0.0
US1CASD0097,0.0
US1CASD0103,0.0
US1CASD0104,0.0
US1CASD0105,0.0
US1CASD0113,0.0
US1CASD0114,0.0
US1CASD0120,0.0
US1CASD0123,0.0
US1CASD0131,0.0
US1CASD0132,0.0
US1CASD0133,0.0
US1CASD0146,0.0
US1CASD0157,0.0
US1CASD0164,0.0
US1CASD0172,0.0
US1CASD0173,0.0
US1CASD0193,0.0
US1CASD0199,0.0
US1CASD0203,0.0
US1CASD0207,0.0
US1CASD0217,0.0
US1CASD0220,0.0
