Year,Alarm Date,Containment Date,Cause #,GIS Calculated Acres,Cause
2023,6/5/2023,6/6/2023,14,83.47556,Unknown / Unidentified
2023,6/8/2023,6/8/2023,5,59.26785,Debris
2023,6/13/2023,6/13/2023,11,5.666053,Powerline
2023,6/20/2023,6/21/2023,14,5.777378,Unknown / Unidentified
2023,6/23/2023,6/23/2023,14,6.419109,Unknown / Unidentified
2023,6/24/2023,6/24/2023,14,3.334712,Unknown / Unidentified
2023,6/27/2023,6/27/2023,14,5.966745,Unknown / Unidentified
2023,6/27/2023,6/27/2023,14,7.961721,Unknown / Unidentified
2023,6/30/2023,6/30/2023,11,107.8487,Powerline
2023,6/30/2023,7/1/2023,14,17.15697,Unknown / Unidentified
2023,7/3/2023,7/3/2023,14,536.0197,Unknown / Unidentified
2023,7/2/2023,7/3/2023,14,9.05986,Unknown / Unidentified
2023,7/3/2023,7/3/2023,14,9.613276,Unknown / Unidentified
2023,7/4/2023,7/4/2023,14,6.170191,Unknown / Unidentified
2023,7/11/2023,7/11/2023,14,3.72376,Unknown / Unidentified
2023,7/13/2023,7/13/2023,14,4.990486,Unknown / Unidentified
2023,7/7/2023,7/12/2023,14,1043.665,Unknown / Unidentified
2023,7/19/2023,7/20/2023,14,52.75753,Unknown / Unidentified
2023,7/28/2023,7/31/2023,14,20.61374,Unknown / Unidentified
2023,7/31/2023,8/1/2023,14,60.6251,Unknown / Unidentified
2023,7/31/2023,8/1/2023,14,34.74714,Unknown / Unidentified
2023,8/1/2023,8/1/2023,14,4.387525,Unknown / Unidentified
2023,8/1/2023,8/1/2023,14,1291.166,Unknown / Unidentified
2023,8/3/2023,8/4/2023,14,14.59014,Unknown / Unidentified
2023,8/6/2023,8/7/2023,14,5228.871,Unknown / Unidentified
2023,8/4/2023,8/7/2023,14,89.46474,Unknown / Unidentified
2023,8/9/2023,8/9/2023,14,3.816716,Unknown / Unidentified
2023,8/13/2023,8/13/2023,1,16.05068,Lightning
2023,8/14/2023,8/17/2023,14,52.54716,Unknown / Unidentified
2023,8/14/2023,8/14/2023,14,4.713907,Unknown / Unidentified
2023,8/19/2023,8/19/2023,1,34.64903,Lightning
2023,8/27/2023,8/27/2023,10,4.015996,Vehicle
2023,8/28/2023,8/28/2023,14,33.32077,Unknown / Unidentified
2023,9/9/2023,9/9/2023,14,7.908133,Unknown / Unidentified
2023,9/9/2023,9/10/2023,14,7.309518,Unknown / Unidentified
2023,9/16/2023,9/17/2023,14,55.02539,Unknown / Unidentified
2023,9/21/2023,9/21/2023,14,10.37647,Unknown / Unidentified
2023,9/22/2023,9/22/2023,14,5.175606,Unknown / Unidentified
2023,9/22/2023,9/22/2023,14,5.002238,Unknown / Unidentified
2023,9/26/2023,9/27/2023,14,7.971368,Unknown / Unidentified
2023,9/27/2023,9/27/2023,14,6.430629,Unknown / Unidentified
2023,9/27/2023,9/27/2023,14,13.71712,Unknown / Unidentified
2023,10/6/2023,10/6/2023,14,4.440306,Unknown / Unidentified
2023,10/7/2023,10/7/2023,14,3.030688,Unknown / Unidentified
2023,10/18/2023,10/18/2023,14,5.226628,Unknown / Unidentified
2023,10/26/2023,10/26/2023,14,6.315729,Unknown / Unidentified
2023,10/28/2023,10/28/2023,14,8.496378,Unknown / Unidentified
2023,10/29/2023,10/29/2023,14,8.202892,Unknown / Unidentified
2023,10/29/2023,10/29/2023,14,5.487661,Unknown / Unidentified
2023,11/2/2023,11/2/2023,14,16.76435,Unknown / Unidentified
2023,11/8/2023,11/8/2023,14,86.2767,Unknown / Unidentified
2023,11/10/2023,11/10/2023,14,15.04139,Unknown / Unidentified
2023,5/11/2023,5/11/2023,14,3.00047,Unknown / Unidentified
2023,11/21/2023,11/21/2023,14,3.433622,Unknown / Unidentified
2023,10/7/2023,10/7/2023,14,7.258909,Unknown / Unidentified
2023,10/18/2023,10/18/2023,14,13.32836,Unknown / Unidentified
2023,8/19/2023,8/31/2023,11,5761.521,Powerline
2023,11/9/2023,11/13/2023,2,211.192,Equipment Use
2023,10/6/2023,10/7/2023,10,95.66613,Vehicle
2023,6/15/2023,6/15/2023,14,94.27705,Unknown / Unidentified
2023,6/23/2023,6/23/2023,14,58.00984,Unknown / Unidentified
2023,5/30/2023,5/30/2023,11,13.73,Powerline
2023,12/3/2023,12/3/2023,14,3.12156,Unknown / Unidentified
2023,12/4/2023,12/4/2023,14,2.2649,Unknown / Unidentified
2023,12/15/2023,12/16/2023,14,169.973,Unknown / Unidentified
2023,7/3/2023,7/3/2023,2,83,Equipment Use
2023,8/13/2023,8/16/2023,9,4.5,Miscellaneous
2023,7/26/2023,7/27/2023,14,1.655345,Unknown / Unidentified
2023,7/5/2023,7/6/2023,14,13.01236,Unknown / Unidentified
2023,12/9/2023,12/12/2023,14,2715.4,Unknown / Unidentified
2023,8/9/2023,8/10/2023,14,531.0221,Unknown / Unidentified
2023,7/26/2023,8/7/2023,14,2323.106,Unknown / Unidentified
2023,10/6/2023,10/9/2023,9,53.9,Miscellaneous
2023,7/16/2023,7/16/2023,14,9.532271,Unknown / Unidentified
2023,8/5/2023,8/5/2023,14,25,Unknown / Unidentified
2023,7/11/2023,7/11/2023,14,11.63,Unknown / Unidentified
2023,6/9/2023,6/9/2023,14,44,Unknown / Unidentified
2023,7/26/2023,7/31/2023,2,10.8,Equipment Use
2023,7/31/2023,7/31/2023,14,16.6,Unknown / Unidentified
2023,7/2/2023,7/2/2023,14,106,Unknown / Unidentified
2023,8/29/2023,8/29/2023,15,0.46,Structure
2023,8/15/2023,8/16/2023,10,695.1143,Vehicle
2023,9/26/2023,9/26/2023,4,0.3076231,Campfire
2023,10/21/2023,10/21/2023,10,6.247237,Vehicle
2023,6/10/2023,6/10/2023,3,1.184759,Smoking
2023,10/6/2023,10/9/2023,11,247.2606,Powerline
2023,9/1/2023,9/1/2023,2,14.83849,Equipment Use
2023,10/30/2023,10/30/2023,2,25.73028,Equipment Use
2023,11/10/2023,11/11/2023,14,6.738468,Unknown / Unidentified
2023,11/12/2023,11/12/2023,4,1.519355,Campfire
2023,6/1/2023,6/1/2023,2,3.37118,Equipment Use
2023,11/13/2023,11/13/2023,2,31.01117,Equipment Use
2023,11/20/2023,11/20/2023,2,9.52999,Equipment Use
2023,6/3/2023,6/3/2023,2,1.171606,Equipment Use
2023,11/10/2023,11/10/2023,14,4.502316,Unknown / Unidentified
2023,6/16/2023,6/16/2023,2,2.214254,Equipment Use
2023,6/28/2023,6/28/2023,11,70.79186,Powerline
2023,7/16/2023,7/16/2023,3,2.151939,Smoking
2023,12/16/2023,12/16/2023,14,1.008626,Unknown / Unidentified
2023,7/25/2023,7/25/2023,5,0.1144218,Debris
2023,7/30/2023,8/3/2023,10,114.7964,Vehicle
2023,8/16/2023,8/16/2023,10,5.272589,Vehicle
2023,8/16/2023,8/16/2023,9,0.8171355,Miscellaneous
2023,8/18/2023,8/18/2023,11,5.66248,Powerline
2023,8/26/2023,8/26/2023,7,1.682815,Arson
2023,12/16/2023,12/16/2023,10,3.066564,Vehicle
2023,8/27/2023,8/27/2023,5,2.421318,Debris
2023,8/31/2023,8/31/2023,10,0.7515653,Vehicle
2023,9/10/2023,9/10/2023,10,8.690822,Vehicle
2023,12/16/2023,12/16/2023,10,13.34245,Vehicle
2023,9/10/2023,9/10/2023,14,1.702128,Unknown / Unidentified
2023,9/13/2023,9/13/2023,2,1.899265,Equipment Use
2023,9/16/2023,9/16/2023,5,16.14059,Debris
2023,6/16/2023,6/16/2023,7,97.11945,Arson
2023,10/20/2023,10/20/2023,10,0.14,Vehicle
2023,6/20/2023,6/21/2023,14,12.2,Unknown / Unidentified
2023,8/17/2023,8/19/2023,14,466.5,Unknown / Unidentified
2023,7/18/2023,7/18/2023,14,3.5,Unknown / Unidentified
2023,6/20/2023,6/21/2023,14,37.4,Unknown / Unidentified
2023,9/14/2023,9/14/2023,2,2.58,Equipment Use
2023,7/12/2023,7/12/2023,2,28.96,Equipment Use
2023,6/21/2023,6/22/2023,14,61.07,Unknown / Unidentified
2023,10/7/2023,10/7/2023,14,10.51,Unknown / Unidentified
2023,6/20/2023,6/20/2023,14,17.95,Unknown / Unidentified
2023,7/29/2023,7/29/2023,2,11.02161,Equipment Use
2023,4/6/2023,4/6/2023,11,54.54718,Powerline
2023,8/8/2023,8/8/2023,14,12.89246,Unknown / Unidentified
2023,7/3/2023,7/3/2023,10,0.06657419,Vehicle
2023,8/10/2023,8/10/2023,7,138.2095,Arson
2023,5/20/2023,5/21/2023,14,37.28043,Unknown / Unidentified
2023,8/2/2023,8/3/2023,14,14.43536,Unknown / Unidentified
2023,8/23/2023,8/24/2023,14,8.132599,Unknown / Unidentified
2023,8/6/2023,8/8/2023,14,1.601149,Unknown / Unidentified
2023,5/15/2023,5/17/2023,14,127,Unknown / Unidentified
2023,8/30/2023,8/30/2023,7,1.98,Arson
2023,6/1/2023,6/2/2023,2,108.165,Equipment Use
2023,6/9/2023,6/10/2023,7,20.1026,Arson
2023,8/12/2023,8/13/2023,1,19.1282,Lightning
2023,6/8/2023,6/8/2023,10,25.7406,Vehicle
2023,6/27/2023,6/27/2023,2,23.8874,Equipment Use
2023,7/14/2023,7/15/2023,10,14.3992,Vehicle
2023,7/7/2023,7/7/2023,10,30.3938,Vehicle
2023,5/30/2023,5/30/2023,9,127.146,Miscellaneous
2023,7/23/2023,7/23/2023,14,16.7198,Unknown / Unidentified
2023,7/18/2023,7/19/2023,10,11.1383,Vehicle
2023,9/7/2023,9/7/2023,9,60.4371,Miscellaneous
2023,7/25/2023,7/27/2023,15,27.6025,Structure
2023,7/25/2023,7/27/2023,4,57.49,Campfire
2023,11/23/2023,11/27/2023,14,39.687,Unknown / Unidentified
2023,6/20/2023,6/20/2023,4,26.82465,Campfire
2023,7/4/2023,7/4/2023,9,3.312726,Miscellaneous
2023,5/30/2023,5/30/2023,10,2.545945,Vehicle
2023,4/26/2023,5/11/2023,14,226.9751,Unknown / Unidentified
2023,8/11/2023,8/13/2023,14,96.37685,Unknown / Unidentified
2023,5/19/2023,5/20/2023,14,48.99358,Unknown / Unidentified
2023,8/28/2023,8/31/2023,1,11.8399,Lightning
2023,6/16/2023,7/18/2023,14,1180.618,Unknown / Unidentified
2023,8/2/2023,8/20/2023,14,76.19935,Unknown / Unidentified
2023,7/10/2023,7/11/2023,14,25.90652,Unknown / Unidentified
2023,9/11/2023,11/16/2023,14,836.8499,Unknown / Unidentified
2023,9/30/2023,10/30/2023,14,2857.988,Unknown / Unidentified
2023,8/26/2023,8/26/2023,14,12.34517,Unknown / Unidentified
2023,9/19/2023,9/23/2023,14,20.04021,Unknown / Unidentified
2023,8/15/2023,12/31/2023,14,31.21948,Unknown / Unidentified
2023,9/9/2023,11/8/2023,14,8645.426,Unknown / Unidentified
2023,7/12/2023,7/21/2023,14,16.75898,Unknown / Unidentified
2023,7/11/2023,7/14/2023,9,23.56014,Miscellaneous
2023,8/15/2023,10/3/2023,14,4198.194,Unknown / Unidentified
2023,7/28/2023,8/20/2023,14,93077.87,Unknown / Unidentified
2023,8/15/2023,9/11/2023,1,739.8182,Lightning
2023,8/25/2023,10/19/2023,1,16.54212,Lightning
2023,8/15/2023,10/19/2023,1,12.40059,Lightning
2023,6/29/2023,8/15/2023,1,841,Lightning
2023,8/15/2023,12/14/2023,1,2248.449,Lightning
2023,10/16/2023,10/20/2023,2,23.93,Equipment Use
2023,6/3/2023,6/3/2023,9,67.26041,Miscellaneous
2023,10/29/2023,10/30/2023,14,23.66831,Unknown / Unidentified
2023,12/22/2023,12/22/2023,14,38.60516,Unknown / Unidentified
2023,6/17/2023,6/23/2023,1,28.64047,Lightning
2023,6/10/2023,6/18/2023,10,1033.308,Vehicle
2023,9/13/2023,9/20/2023,14,32.59397,Unknown / Unidentified
2023,10/25/2023,10/25/2023,14,52.93411,Unknown / Unidentified
2023,5/22/2023,5/23/2023,14,8.502274,Unknown / Unidentified
2023,5/24/2023,5/26/2023,14,56.06239,Unknown / Unidentified
2023,7/2/2023,7/3/2023,14,5.702603,Unknown / Unidentified
2023,8/15/2023,8/16/2023,14,8.922971,Unknown / Unidentified
2023,7/3/2023,7/3/2023,14,8.326042,Unknown / Unidentified
2023,6/6/2023,6/7/2023,14,5.489922,Unknown / Unidentified
2023,8/15/2023,8/23/2023,1,472.7209,Lightning
2023,8/16/2023,8/17/2023,14,44.80482,Unknown / Unidentified
2023,9/15/2023,9/15/2023,14,12.56114,Unknown / Unidentified
2023,8/15/2023,1/9/2024,14,76.7887,Unknown / Unidentified
2023,7/4/2023,7/4/2023,14,23.00138,Unknown / Unidentified
2023,10/12/2023,10/14/2023,14,259.8927,Unknown / Unidentified
2023,7/25/2023,8/8/2023,14,426.2046,Unknown / Unidentified
2023,10/14/2023,10/16/2023,9,118.5461,Miscellaneous
2023,6/17/2023,6/27/2023,1,46.6567,Lightning
2023,7/20/2023,7/20/2023,14,322.9609,Unknown / Unidentified
2023,4/17/2023,4/22/2023,10,62.93432,Vehicle
2023,5/24/2023,5/27/2023,14,81.68464,Unknown / Unidentified
2023,5/26/2023,5/26/2023,14,15.10045,Unknown / Unidentified
2023,5/28/2023,5/28/2023,14,14.80223,Unknown / Unidentified
2023,5/28/2023,5/28/2023,14,13.71699,Unknown / Unidentified
2023,6/4/2023,6/4/2023,14,10.07988,Unknown / Unidentified
2023,6/24/2023,6/25/2023,9,228.4782,Miscellaneous
2023,9/10/2023,9/10/2023,14,34.17575,Unknown / Unidentified
2023,9/25/2023,9/25/2023,14,12.74907,Unknown / Unidentified
2023,9/26/2023,9/27/2023,14,22.08992,Unknown / Unidentified
2023,12/5/2023,12/5/2023,14,12.77125,Unknown / Unidentified
2023,11/12/2023,11/14/2023,14,63.70088,Unknown / Unidentified
2023,8/5/2023,8/8/2023,14,1113.898,Unknown / Unidentified
2023,7/14/2023,7/23/2023,4,178.1577,Campfire
2023,5/15/2023,5/15/2023,10,121.1558,Vehicle
2023,7/18/2023,7/21/2023,14,62.32319,Unknown / Unidentified
2023,3/11/2023,3/12/2023,14,15.25318,Unknown / Unidentified
2023,4/20/2023,4/22/2023,14,19.89741,Unknown / Unidentified
2023,8/17/2023,8/18/2023,1,27.64029,Lightning
2023,7/31/2023,8/4/2023,14,22.55552,Unknown / Unidentified
2023,10/27/2023,10/28/2023,14,90.48016,Unknown / Unidentified
2023,8/9/2023,8/11/2023,14,183.9228,Unknown / Unidentified
2023,8/16/2023,8/18/2023,1,14.55784,Lightning
2023,8/15/2023,8/28/2023,1,792.9697,Lightning
2023,8/15/2023,8/28/2023,1,29.74612,Lightning
2023,8/15/2023,9/2/2023,1,1055.172,Lightning
2023,8/10/2023,8/10/2023,7,300.792,Arson
2023,8/15/2023,11/14/2023,14,89326.05,Unknown / Unidentified
2023,8/16/2023,11/2/2023,14,2836.39,Unknown / Unidentified
2023,8/15/2023,8/23/2023,1,81.23029,Lightning
2023,8/15/2023,9/4/2023,1,1935.952,Lightning
2023,8/15/2023,9/7/2023,1,200.2064,Lightning
2023,8/18/2023,8/24/2023,1,294.8512,Lightning
2023,8/15/2023,11/14/2023,14,599.3448,Unknown / Unidentified
2023,8/15/2023,10/23/2023,1,13875.25,Lightning
2023,8/15/2023,8/31/2023,1,71.79534,Lightning
2023,8/16/2023,9/28/2023,1,7850.58,Lightning
2023,8/15/2023,11/14/2023,14,2677.779,Unknown / Unidentified
2023,8/15/2023,11/14/2023,14,1090.281,Unknown / Unidentified
2023,8/15/2023,11/14/2023,14,550.0559,Unknown / Unidentified
2023,8/15/2023,11/14/2023,14,378.4197,Unknown / Unidentified
2023,8/15/2023,9/7/2023,1,6953.805,Lightning
2023,6/17/2023,6/17/2023,5,5.729125,Debris
2023,6/2/2023,6/2/2023,5,13.60238,Debris
2023,7/1/2023,7/2/2023,2,27.81446,Equipment Use
2023,7/11/2023,7/11/2023,9,58.76023,Miscellaneous
2023,7/11/2023,7/12/2023,14,70.979,Unknown / Unidentified
2023,6/18/2023,6/18/2023,14,28.63791,Unknown / Unidentified
2023,7/13/2023,7/13/2023,10,13.59313,Vehicle
