Year,Alarm Date,Containment Date,Cause #,GIS Calculated Acres,Cause
2020,10/15/2020,10/17/2020,14,28.57458,Unknown / Unidentified
2020,6/11/2020,6/13/2020,14,39.86606,Unknown / Unidentified
2020,12/31/2020,12/31/2020,5,15.85951,Debris
2020,5/6/2020,5/9/2020,2,49.00878,Equipment Use
2020,7/20/2020,7/22/2020,14,14.74074,Unknown / Unidentified
2020,7/18/2020,7/19/2020,10,557.3061,Vehicle
2020,7/25/2020,7/25/2020,14,23.13611,Unknown / Unidentified
2020,7/27/2020,7/27/2020,1,14.63708,Lightning
2020,9/9/2020,9/9/2020,14,37.06404,Unknown / Unidentified
2020,5/17/2020,5/17/2020,5,13.73043,Debris
2020,9/11/2020,9/11/2020,14,37.65027,Unknown / Unidentified
2020,8/20/2020,9/5/2020,9,2857.605,Miscellaneous
2020,8/18/2020,8/28/2020,9,1593.732,Miscellaneous
2020,6/16/2020,6/23/2020,9,1398.004,Miscellaneous
2020,6/17/2020,6/18/2020,14,165.1797,Unknown / Unidentified
2020,7/1/2020,7/5/2020,14,2884.41,Unknown / Unidentified
2020,7/9/2020,7/12/2020,14,40.12797,Unknown / Unidentified
2020,7/26/2020,7/27/2020,14,66.15605,Unknown / Unidentified
2020,7/30/2020,7/30/2020,14,233.0561,Unknown / Unidentified
2020,8/4/2020,8/5/2020,14,11.50082,Unknown / Unidentified
2020,8/5/2020,8/6/2020,14,38.07296,Unknown / Unidentified
2020,6/17/2020,6/17/2020,1,421.4699,Lightning
2020,8/14/2020,8/14/2020,14,90.52191,Unknown / Unidentified
2020,8/16/2020,8/17/2020,14,19.94945,Unknown / Unidentified
2020,8/29/2020,8/29/2020,14,44.59859,Unknown / Unidentified
2020,9/9/2020,9/9/2020,14,34.71796,Unknown / Unidentified
2020,9/19/2020,9/19/2020,14,10.84567,Unknown / Unidentified
2020,10/18/2020,10/19/2020,14,52.84681,Unknown / Unidentified
2020,12/2/2020,12/3/2020,14,22.27073,Unknown / Unidentified
2020,8/3/2020,8/3/2020,14,7750.637,Unknown / Unidentified
2020,6/7/2020,6/11/2020,2,82.1401,Equipment Use
2020,6/28/2020,7/1/2020,11,2163.698,Powerline
2020,7/11/2020,7/15/2020,11,151.5495,Powerline
2020,7/15/2020,7/17/2020,11,48.12535,Powerline
2020,8/30/2020,9/2/2020,7,398.4815,Arson
2020,8/15/2020,8/15/2020,2,15.77986,Equipment Use
2020,4/25/2020,4/26/2020,5,57.78563,Debris
2020,5/31/2020,5/31/2020,7,16.629,Arson
2020,6/14/2020,6/17/2020,2,695.4706,Equipment Use
2020,6/6/2020,6/6/2020,1,28.68455,Lightning
2020,10/31/2020,10/31/2020,14,17.29714,Unknown / Unidentified
2020,11/29/2020,12/1/2020,2,12.15279,Equipment Use
2020,7/19/2020,7/21/2020,9,339.4666,Miscellaneous
2020,2/26/2020,2/26/2020,5,13.27444,Debris
2020,8/9/2020,8/9/2020,8,10.29982,Playing with fire
2020,8/13/2020,8/13/2020,9,15.73703,Miscellaneous
2020,10/14/2020,10/15/2020,14,169.5485,Unknown / Unidentified
2020,5/7/2020,5/10/2020,11,157.0178,Powerline
2020,5/28/2020,5/28/2020,2,28.75139,Equipment Use
2020,6/6/2020,6/7/2020,11,77.05924,Powerline
2020,7/31/2020,7/31/2020,14,10.23549,Unknown / Unidentified
2020,9/7/2020,9/7/2020,9,25.82244,Miscellaneous
2020,11/23/2020,11/23/2020,14,13.63339,Unknown / Unidentified
2020,12/16/2020,12/16/2020,7,18.82918,Arson
2020,5/13/2020,5/13/2020,5,47.4296,Debris
2020,6/10/2020,6/10/2020,10,1653.114,Vehicle
2020,6/15/2020,6/20/2020,14,434.291,Unknown / Unidentified
2020,6/28/2020,6/28/2020,2,33.05524,Equipment Use
2020,7/4/2020,7/4/2020,10,567.0063,Vehicle
2020,7/3/2020,7/3/2020,2,152.5866,Equipment Use
2020,7/15/2020,7/15/2020,14,1.807303,Unknown / Unidentified
2020,6/16/2020,6/16/2020,2,15.23254,Equipment Use
2020,8/1/2020,8/1/2020,2,24.21436,Equipment Use
2020,7/28/2020,8/3/2020,10,2922.204,Vehicle
2020,8/15/2020,8/15/2020,1,64.87589,Lightning
2020,8/12/2020,8/12/2020,10,184.9174,Vehicle
2020,6/12/2020,6/12/2020,2,157.1149,Equipment Use
2020,8/1/2020,8/9/2020,7,1962.329,Arson
2020,12/7/2020,12/7/2020,14,22.70941,Unknown / Unidentified
2020,6/10/2020,6/10/2020,10,18.42477,Vehicle
2020,7/5/2020,7/5/2020,11,33.28214,Powerline
2020,8/4/2020,8/5/2020,10,323.1761,Vehicle
2020,8/15/2020,8/15/2020,1,20.435,Lightning
2020,8/15/2020,8/18/2020,1,322.3367,Lightning
2020,8/25/2020,8/25/2020,2,53.15897,Equipment Use
2020,9/27/2020,10/13/2020,14,56338.05,Unknown / Unidentified
2020,10/25/2020,10/27/2020,9,276.6583,Miscellaneous
2020,6/22/2020,6/25/2020,7,1050.24,Arson
2020,6/18/2020,6/21/2020,15,117.2348,Structure
2020,6/19/2020,6/22/2020,10,223.8869,Vehicle
2020,7/17/2020,7/18/2020,9,118.7805,Miscellaneous
2020,10/12/2020,10/13/2020,10,47.27253,Vehicle
2020,7/31/2020,7/31/2020,11,10.81982,Powerline
2020,10/25/2020,1/25/2021,7,133.2995,Arson
2020,6/12/2020,6/12/2020,2,5062.198,Equipment Use
2020,6/9/2020,6/9/2020,2,28.27121,Equipment Use
2020,9/14/2020,1/14/2021,10,17.10545,Vehicle
2020,7/29/2020,7/29/2020,3,740.1123,Smoking
2020,9/28/2020,9/28/2020,9,13.84105,Miscellaneous
2020,8/13/2020,8/13/2020,9,509.1472,Miscellaneous
2020,5/23/2020,5/23/2020,11,42.87516,Powerline
2020,6/23/2020,6/23/2020,7,21.7087,Arson
2020,4/26/2020,4/26/2020,2,31.95898,Equipment Use
2020,7/28/2020,7/28/2020,9,44.13896,Miscellaneous
2020,8/15/2020,9/27/2020,1,2120.98,Lightning
2020,7/5/2020,7/5/2020,2,65.94609,Equipment Use
2020,7/13/2020,7/26/2020,14,29666.96,Unknown / Unidentified
2020,5/24/2020,5/24/2020,11,26.95898,Powerline
2020,6/23/2020,6/25/2020,7,26.59245,Arson
2020,8/30/2020,8/30/2020,11,11.4255,Powerline
2020,7/26/2020,7/26/2020,2,13.09678,Equipment Use
2020,8/13/2020,8/18/2020,1,20.48829,Lightning
2020,8/17/2020,8/17/2020,11,13.25112,Powerline
2020,9/30/2020,9/30/2020,3,46.58341,Smoking
2020,10/18/2020,10/18/2020,10,14.42604,Vehicle
2020,6/17/2020,6/17/2020,5,88.69255,Debris
2020,10/4/2020,10/4/2020,9,21.81627,Miscellaneous
2020,10/7/2020,10/7/2020,2,24.49597,Equipment Use
2020,9/22/2020,9/23/2020,11,18.3533,Powerline
2020,7/4/2020,7/5/2020,14,10.92989,Unknown / Unidentified
2020,6/8/2020,6/9/2020,2,230.3548,Equipment Use
2020,8/18/2020,9/6/2020,10,6996.944,Vehicle
2020,10/26/2020,10/26/2020,2,22.66812,Equipment Use
2020,10/7/2020,10/8/2020,8,32.20207,Playing with fire
2020,7/15/2020,7/18/2020,14,1485.075,Unknown / Unidentified
2020,6/3/2020,6/4/2020,14,43.21143,Unknown / Unidentified
2020,8/4/2020,8/5/2020,14,39.91976,Unknown / Unidentified
2020,5/17/2020,5/17/2020,11,21.76851,Powerline
2020,5/24/2020,5/24/2020,2,33.09181,Equipment Use
2020,6/22/2020,6/23/2020,11,338.1396,Powerline
2020,8/16/2020,9/4/2020,1,50213.82,Lightning
2020,6/21/2020,6/22/2020,11,27.80219,Powerline
2020,6/21/2020,6/22/2020,7,51.16013,Arson
2020,6/7/2020,6/8/2020,11,210.5436,Powerline
2020,6/16/2020,6/20/2020,10,895.4044,Vehicle
2020,6/21/2020,6/25/2020,4,194.558,Campfire
2020,8/17/2020,8/22/2020,14,2188.634,Unknown / Unidentified
2020,6/10/2020,6/17/2020,14,802.5537,Unknown / Unidentified
2020,6/10/2020,6/13/2020,14,298.9597,Unknown / Unidentified
2020,12/8/2020,12/11/2020,14,39.82645,Unknown / Unidentified
2020,8/28/2020,8/28/2020,14,16.061,Unknown / Unidentified
2020,8/16/2020,9/11/2020,1,396824.5,Lightning
2020,7/4/2020,7/10/2020,2,342.5213,Equipment Use
2020,7/5/2020,7/15/2020,8,5513.191,Playing with fire
2020,8/20/2020,8/22/2020,9,46.38861,Miscellaneous
2020,6/11/2020,6/13/2020,14,70.65142,Unknown / Unidentified
2020,6/11/2020,6/14/2020,14,79.95433,Unknown / Unidentified
2020,12/2/2020,12/3/2020,14,58.15114,Unknown / Unidentified
2020,7/28/2020,7/30/2020,14,59.76928,Unknown / Unidentified
2020,12/1/2020,12/13/2020,14,1085.7,Unknown / Unidentified
2020,7/13/2020,7/13/2020,7,91.579,Arson
2020,12/13/2020,12/14/2020,4,1954.651,Campfire
2020,6/8/2020,6/8/2020,8,39.05026,Playing with fire
2020,8/3/2020,8/16/2020,14,47.93214,Unknown / Unidentified
2020,8/2/2020,8/2/2020,14,36.02038,Unknown / Unidentified
2020,6/8/2020,6/9/2020,11,83.61877,Powerline
2020,7/5/2020,7/7/2020,9,1525.536,Miscellaneous
2020,7/27/2020,7/28/2020,14,320.8393,Unknown / Unidentified
2020,8/1/2020,8/1/2020,14,178.3116,Unknown / Unidentified
2020,6/21/2020,6/21/2020,14,46.83757,Unknown / Unidentified
2020,7/5/2020,7/5/2020,14,11.78609,Unknown / Unidentified
2020,9/6/2020,10/19/2020,14,115998,Unknown / Unidentified
2020,8/28/2020,8/29/2020,10,291.9492,Vehicle
2020,10/9/2020,10/9/2020,5,12.85847,Debris
2020,8/22/2020,8/22/2020,14,12.39058,Unknown / Unidentified
2020,12/25/2020,12/25/2020,7,62.40783,Arson
2020,7/24/2020,7/24/2020,10,139.1295,Vehicle
2020,7/19/2020,7/19/2020,9,21.9246,Miscellaneous
2020,8/2/2020,8/2/2020,14,569.5134,Unknown / Unidentified
2020,10/23/2020,10/23/2020,10,64.28315,Vehicle
2020,10/13/2020,10/13/2020,10,25.58551,Vehicle
2020,10/5/2020,10/5/2020,10,86.66375,Vehicle
2020,9/1/2020,9/1/2020,10,22.23492,Vehicle
2020,9/21/2020,9/21/2020,2,11.93184,Equipment Use
2020,5/24/2020,5/24/2020,10,17.90481,Vehicle
2020,9/23/2020,9/23/2020,11,26.56782,Powerline
2020,8/26/2020,8/26/2020,14,20.42734,Unknown / Unidentified
2020,7/27/2020,7/27/2020,11,21.10397,Powerline
2020,6/27/2020,6/27/2020,14,57.63135,Unknown / Unidentified
2020,7/6/2020,7/6/2020,4,44.79775,Campfire
2020,6/17/2020,6/17/2020,11,28.20186,Powerline
2020,8/17/2020,9/2/2020,1,2360.251,Lightning
2020,8/17/2020,9/11/2020,1,55208.94,Lightning
2020,8/17/2020,9/16/2020,1,305351.9,Lightning
2020,9/27/2020,10/20/2020,14,67484.41,Unknown / Unidentified
2020,6/6/2020,6/18/2020,14,1841,Unknown / Unidentified
2020,6/5/2020,6/5/2020,2,159.6805,Equipment Use
2020,3/13/2020,3/13/2020,5,21.91274,Debris
2020,5/24/2020,5/24/2020,2,17.29441,Equipment Use
2020,8/16/2020,8/16/2020,1,16.94518,Lightning
2020,6/9/2020,6/14/2020,9,959.2821,Miscellaneous
2020,7/21/2020,8/4/2020,1,124.9983,Lightning
2020,7/23/2020,8/15/2020,1,1367.078,Lightning
2020,7/21/2020,8/27/2020,1,1034.795,Lightning
2020,8/16/2020,8/27/2020,1,3668.429,Lightning
2020,8/14/2020,8/27/2020,1,46720.91,Lightning
2020,8/17/2020,9/7/2020,1,29541.14,Lightning
2020,8/18/2020,12/31/2020,14,124527.4,Unknown / Unidentified
2020,9/14/2020,9/28/2020,4,2027.554,Campfire
2020,8/19/2020,1/4/2021,1,840.8506,Lightning
2020,8/17/2020,12/3/2020,1,318797.3,Lightning
2020,8/19/2020,1/4/2021,1,170647.9,Lightning
2020,9/8/2020,11/8/2020,14,1668.45,Unknown / Unidentified
2020,10/18/2020,11/15/2020,14,562.9138,Unknown / Unidentified
2020,7/16/2020,7/16/2020,14,1.066872,Unknown / Unidentified
2020,10/26/2020,11/5/2020,14,93.22421,Unknown / Unidentified
2020,9/4/2020,12/24/2020,14,379842.4,Unknown / Unidentified
2020,7/28/2020,8/1/2020,1,17.9241,Lightning
2020,7/27/2020,7/28/2020,1,14.58706,Lightning
2020,8/17/2020,8/22/2020,1,37.90358,Lightning
2020,9/8/2020,11/9/2020,14,654.6398,Unknown / Unidentified
2020,6/30/2020,8/22/2020,10,62.04057,Vehicle
2020,9/9/2020,9/9/2020,7,11.43486,Arson
2020,8/17/2020,8/27/2020,1,228.8344,Lightning
2020,7/28/2020,7/30/2020,1,11.31372,Lightning
2020,8/13/2020,8/17/2020,2,39.70483,Equipment Use
2020,7/19/2020,7/20/2020,9,41.67092,Miscellaneous
2020,9/1/2020,9/10/2020,11,413.5251,Powerline
2020,5/11/2020,5/11/2020,2,10.61657,Equipment Use
2020,6/20/2020,7/2/2020,14,11.58482,Unknown / Unidentified
2020,7/26/2020,7/31/2020,1,901.6728,Lightning
2020,9/8/2020,12/12/2020,14,157429.9,Unknown / Unidentified
2020,8/18/2020,8/22/2020,1,54.70824,Lightning
2020,7/21/2020,7/23/2020,1,25.04811,Lightning
2020,6/4/2020,6/6/2020,1,14.98823,Lightning
2020,2/25/2020,3/3/2020,18,215.5255,Escaped Prescribed Burn
2020,6/17/2020,6/20/2020,10,82.71301,Vehicle
2020,7/29/2020,8/1/2020,9,183.2128,Miscellaneous
2020,8/12/2020,8/30/2020,14,30999.4,Unknown / Unidentified
2020,8/13/2020,10/1/2020,14,4119.205,Unknown / Unidentified
2020,9/5/2020,9/24/2020,14,16389.54,Unknown / Unidentified
2020,9/28/2020,9/29/2020,14,233.3453,Unknown / Unidentified
2020,7/3/2020,7/6/2020,2,61.77013,Equipment Use
2020,5/7/2020,5/7/2020,4,15.18358,Campfire
2020,7/26/2020,7/26/2020,9,10.37327,Miscellaneous
2020,7/20/2020,7/21/2020,7,56.79852,Arson
2020,5/9/2020,5/9/2020,2,16.89021,Equipment Use
2020,9/5/2020,9/5/2020,10,14.08969,Vehicle
2020,12/26/2020,12/26/2020,2,39.66626,Equipment Use
2020,6/8/2020,6/10/2020,10,16.80192,Vehicle
2020,6/12/2020,6/18/2020,14,527.4882,Unknown / Unidentified
2020,7/30/2020,10/1/2020,14,226.3658,Unknown / Unidentified
2020,7/25/2020,8/6/2020,14,13.64789,Unknown / Unidentified
2020,8/3/2020,9/1/2020,14,593.8648,Unknown / Unidentified
2020,3/3/2020,3/7/2020,5,47.61832,Debris
2020,6/29/2020,6/29/2020,2,11.13794,Equipment Use
2020,9/17/2020,9/24/2020,10,6253.439,Vehicle
2020,6/15/2020,6/21/2020,1,43.0267,Lightning
2020,7/7/2020,7/10/2020,14,14.59024,Unknown / Unidentified
2020,8/16/2020,11/11/2020,1,1032700,Lightning
2020,8/1/2020,8/11/2020,14,325.4124,Unknown / Unidentified
2020,7/25/2020,7/25/2020,14,7.222607,Unknown / Unidentified
2020,7/18/2020,8/28/2020,14,9566.36,Unknown / Unidentified
2020,2/17/2020,2/18/2020,5,101.7666,Debris
2020,7/27/2020,11/19/2020,1,143836.4,Lightning
2020,5/22/2020,5/24/2020,2,33.6675,Equipment Use
2020,8/3/2020,8/3/2020,14,159.2057,Unknown / Unidentified
2020,7/1/2020,7/9/2020,7,648.1807,Arson
2020,8/6/2020,8/11/2020,2,209.9507,Equipment Use
2020,6/15/2020,6/16/2020,14,12.08647,Unknown / Unidentified
2020,7/25/2020,11/19/2020,1,6922.014,Lightning
2020,7/22/2020,9/1/2020,1,81224.68,Lightning
2020,8/15/2020,9/12/2020,1,44211.25,Lightning
2020,8/23/2020,11/19/2020,1,30.1925,Lightning
2020,6/22/2020,6/26/2020,8,1051.485,Playing with fire
2020,8/21/2020,12/29/2020,1,1316.038,Lightning
2020,8/25/2020,11/19/2020,1,199.9823,Lightning
2020,8/16/2020,12/28/2020,1,8422.869,Lightning
2020,5/31/2020,6/5/2020,2,1320.728,Equipment Use
2020,8/10/2020,11/19/2020,1,2057.296,Lightning
2020,8/18/2020,11/20/2020,1,4901.727,Lightning
2020,8/3/2020,8/4/2020,14,120.7202,Unknown / Unidentified
2020,6/26/2020,7/2/2020,1,238.2839,Lightning
2020,10/4/2020,10/11/2020,14,10456.4,Unknown / Unidentified
2020,8/30/2020,9/2/2020,14,79.4174,Unknown / Unidentified
2020,6/24/2020,6/24/2020,1,116.1777,Lightning
2020,7/7/2020,7/13/2020,14,102.6417,Unknown / Unidentified
2020,6/23/2020,6/25/2020,1,63.22726,Lightning
2020,6/2/2020,6/3/2020,14,25.20167,Unknown / Unidentified
2020,11/17/2020,11/23/2020,14,2729.027,Unknown / Unidentified
2020,11/17/2020,11/30/2020,14,20374.56,Unknown / Unidentified
2020,7/29/2020,8/4/2020,14,9150.402,Unknown / Unidentified
2020,8/2/2020,8/10/2020,10,6882.293,Vehicle
2020,8/10/2020,8/13/2020,1,258.9581,Lightning
2020,7/21/2020,7/26/2020,1,187.3438,Lightning
2020,6/23/2020,6/28/2020,1,576.6608,Lightning
2020,6/23/2020,6/28/2020,1,197.5077,Lightning
2020,8/17/2020,8/18/2020,1,471.722,Lightning
2020,2/29/2020,8/29/2020,9,4.366047,Miscellaneous
2020,6/23/2020,6/28/2020,1,45.45549,Lightning
2020,8/24/2020,8/29/2020,1,566.4945,Lightning
2020,6/23/2020,6/25/2020,1,131.8772,Lightning
2020,8/29/2020,11/13/2020,14,26751.78,Unknown / Unidentified
2020,6/2/2020,6/5/2020,8,129.9944,Playing with fire
2020,7/19/2020,7/20/2020,14,90.21207,Unknown / Unidentified
2020,8/17/2020,8/20/2020,1,265.5839,Lightning
2020,8/18/2020,9/13/2020,1,84817.6,Lightning
2020,2/23/2020,2/23/2020,5,54.35728,Debris
2020,6/25/2020,6/27/2020,14,264.3114,Unknown / Unidentified
2020,6/28/2020,6/28/2020,14,11.38438,Unknown / Unidentified
2020,9/19/2020,10/6/2020,14,35.97919,Unknown / Unidentified
2020,2/17/2020,2/24/2020,9,13.9922,Miscellaneous
2020,9/8/2020,9/8/2020,10,22.68961,Vehicle
2020,7/28/2020,7/30/2020,1,175.148,Lightning
2020,5/11/2020,5/23/2020,2,21.87061,Equipment Use
2020,9/4/2020,9/6/2020,14,32.43561,Unknown / Unidentified
2020,6/12/2020,6/14/2020,2,12.8949,Equipment Use
2020,7/5/2020,7/5/2020,14,23.77994,Unknown / Unidentified
2020,9/11/2020,9/11/2020,9,42.10368,Miscellaneous
2020,5/29/2020,6/12/2020,14,17.04566,Unknown / Unidentified
2020,12/30/2021,12/31/2021,14,3052.173,Unknown / Unidentified
2020,9/5/2020,11/16/2020,14,22503.71,Unknown / Unidentified
2020,2/28/2020,2/28/2020,7,6.789666,Arson
2020,8/22/2020,8/22/2020,10,1.669692,Vehicle
2020,8/7/2020,8/8/2020,2,7.809119,Equipment Use
2020,9/12/2020,9/12/2020,14,1.15439,Unknown / Unidentified
2020,7/31/2020,7/31/2020,14,1.742764,Unknown / Unidentified
2020,7/9/2020,7/10/2020,3,8.119417,Smoking
2020,6/12/2020,6/12/2020,10,7.162426,Vehicle
2020,2/27/2020,2/27/2020,5,2.80249,Debris
2020,6/18/2020,6/18/2020,2,3.503062,Equipment Use
2020,7/20/2020,7/20/2020,14,8.055594,Unknown / Unidentified
2020,8/2/2020,8/2/2020,11,2.360432,Powerline
2020,4/3/2020,4/3/2020,5,1.749333,Debris
2020,7/24/2020,7/24/2020,1,1.28821,Lightning
2020,7/28/2020,7/28/2020,1,8.12013,Lightning
2020,6/18/2020,6/18/2020,2,1.070461,Equipment Use
2020,6/6/2020,6/6/2020,14,1.134244,Unknown / Unidentified
2020,6/11/2020,6/11/2020,14,6.081589,Unknown / Unidentified
2020,7/11/2020,7/12/2020,14,3.246279,Unknown / Unidentified
2020,7/15/2020,7/15/2020,14,9.619454,Unknown / Unidentified
2020,8/3/2020,8/3/2020,14,2.476893,Unknown / Unidentified
2020,7/4/2020,7/4/2020,14,9.183166,Unknown / Unidentified
2020,9/28/2020,9/28/2020,14,5.788857,Unknown / Unidentified
2020,10/20/2020,10/20/2020,14,3.024409,Unknown / Unidentified
2020,6/18/2020,6/18/2020,7,1.379659,Arson
2020,6/12/2020,6/12/2020,7,8.885991,Arson
2020,8/2/2020,8/2/2020,11,1.532845,Powerline
2020,5/5/2020,5/5/2020,5,1.82044,Debris
2020,5/26/2020,5/26/2020,14,1.470372,Unknown / Unidentified
2020,6/13/2020,6/13/2020,11,2.139037,Powerline
2020,6/23/2020,6/23/2020,2,2.58218,Equipment Use
2020,6/21/2020,6/21/2020,2,2.241039,Equipment Use
2020,5/29/2020,5/29/2020,11,6.545331,Powerline
2020,6/12/2020,6/12/2020,14,5.797983,Unknown / Unidentified
2020,6/7/2020,6/7/2020,2,1.009096,Equipment Use
2020,7/8/2020,7/8/2020,2,7.910181,Equipment Use
2020,7/11/2020,7/11/2020,2,3.359791,Equipment Use
2020,7/11/2020,7/11/2020,10,1.202354,Vehicle
2020,7/6/2020,7/6/2020,8,4.872211,Playing with fire
2020,8/5/2020,8/5/2020,10,6.066731,Vehicle
2020,5/28/2020,5/28/2020,10,2.014056,Vehicle
2020,7/10/2020,7/10/2020,11,1.806828,Powerline
2020,11/2/2020,11/2/2020,8,8.031864,Playing with fire
2020,5/31/2020,5/31/2020,10,1.057545,Vehicle
2020,5/31/2020,5/31/2020,5,2.268174,Debris
2020,6/7/2020,6/7/2020,14,2.814835,Unknown / Unidentified
2020,6/9/2020,6/9/2020,11,2.016255,Powerline
2020,8/18/2020,8/18/2020,14,3.230342,Unknown / Unidentified
2020,7/3/2020,7/3/2020,11,6.894768,Powerline
2020,7/12/2020,7/12/2020,10,6.077057,Vehicle
2020,7/19/2020,7/19/2020,10,3.257213,Vehicle
2020,7/22/2020,7/22/2020,8,5.033767,Playing with fire
2020,10/2/2020,10/2/2020,14,2.138351,Unknown / Unidentified
2020,8/11/2020,8/11/2020,10,1.175158,Vehicle
2020,8/12/2020,8/12/2020,10,3.958437,Vehicle
2020,8/15/2020,8/15/2020,1,3.049276,Lightning
2020,8/16/2020,8/16/2020,1,2.057733,Lightning
2020,8/18/2020,8/18/2020,2,1.810446,Equipment Use
2020,8/29/2020,8/29/2020,11,6.926877,Powerline
2020,9/17/2020,9/17/2020,8,1.016899,Playing with fire
2020,10/4/2020,10/4/2020,9,7.60073,Miscellaneous
2020,11/5/2020,11/5/2020,11,1.119542,Powerline
2020,7/9/2020,7/9/2020,2,8.089746,Equipment Use
2020,7/26/2020,7/26/2020,8,7.086052,Playing with fire
2020,7/23/2020,7/23/2020,14,3.967361,Unknown / Unidentified
2020,7/20/2020,10/29/2020,14,22652.56,Unknown / Unidentified
2020,7/12/2020,7/12/2020,14,8.415433,Unknown / Unidentified
2020,7/22/2020,7/22/2020,11,2.614254,Powerline
2020,5/21/2020,5/21/2020,10,3.001326,Vehicle
2020,7/13/2020,7/13/2020,11,1.250532,Powerline
2020,6/9/2020,6/9/2020,14,6.245241,Unknown / Unidentified
2020,6/11/2020,6/11/2020,2,6.671049,Equipment Use
2020,6/4/2020,6/4/2020,14,3.485558,Unknown / Unidentified
2020,7/5/2020,7/5/2020,14,7.067647,Unknown / Unidentified
2020,6/30/2020,6/30/2020,2,4.228073,Equipment Use
2020,8/14/2020,8/14/2020,14,1.798941,Unknown / Unidentified
2020,9/8/2020,9/8/2020,10,6.732281,Vehicle
2020,9/11/2020,9/11/2020,14,8.40679,Unknown / Unidentified
2020,9/26/2020,9/26/2020,10,3.013402,Vehicle
2020,12/13/2020,12/13/2020,11,7.26888,Powerline
2020,12/20/2020,12/20/2020,11,1.529065,Powerline
2020,6/17/2020,6/17/2020,11,6.125275,Powerline
2020,8/30/2020,8/30/2020,14,1.086436,Unknown / Unidentified
2020,7/8/2020,7/8/2020,2,2.023604,Equipment Use
2020,10/10/2020,10/10/2020,2,2.017771,Equipment Use
2020,8/30/2020,8/30/2020,14,1.703426,Unknown / Unidentified
2020,6/6/2020,6/6/2020,14,1.242705,Unknown / Unidentified
2020,6/20/2020,6/20/2020,9,7.356201,Miscellaneous
2020,9/8/2020,9/8/2020,14,4.073067,Unknown / Unidentified
2020,7/26/2020,7/26/2020,2,1.119406,Equipment Use
2020,5/28/2020,5/28/2020,10,5.638311,Vehicle
2020,9/20/2020,9/20/2020,7,4.12193,Arson
2020,6/28/2020,6/28/2020,9,1.346431,Miscellaneous
2020,8/27/2020,8/27/2020,7,1.482663,Arson
