acq_date,frp,bright_ti5,bright_ti4,latitude,longitude
2015-01-05,0.6,276.16,295.37,37.31723,-122.09035
2015-01-05,0.68,270.65,297.38,37.45383,-121.93154
2015-01-05,0.7,271.99,296.97,38.00359,-121.93598
2015-01-05,1.34,277.24,298.78,38.07187,-122.13888
2015-01-05,1.04,276.92,299.43,33.71614,-117.71186
2015-01-05,1.39,276.44,303.47,34.09229,-117.53551
2015-01-05,1.16,277.94,303.2,34.09601,-117.53423
2015-01-06,1.21,268.97,304.49,39.54231,-120.50739
2015-01-06,0.8,267.43,303.98,39.543,-120.51182
2015-01-06,1.79,270.02,306.91,40.8222,-114.25579
2015-01-06,1.39,272.38,313.97,41.44183,-121.68375
2015-01-06,0.57,272.1,297.77,41.45116,-121.70095
2015-01-06,0.88,274.44,297.8,36.35598,-114.91321
2015-01-06,9.41,279.79,332.02,37.06443,-120.44869
2015-01-06,0.58,279.65,300.5,37.31715,-122.09072
2015-01-06,0.61,272.52,305.51,37.45561,-121.93215
2015-01-06,1.0,285.51,300.36,37.95037,-122.39877
2015-01-06,0.6,272.13,297.12,38.00478,-121.93502
2015-01-06,1.35,280.19,297.61,38.02359,-122.06306
2015-01-06,0.72,279.16,295.57,38.0691,-122.13931
2015-01-06,0.72,283.79,300.59,38.07242,-122.13855
2015-01-06,0.53,283.97,303.96,33.61238,-117.82109
2015-01-06,1.01,286.48,307.41,33.71674,-117.71282
2015-01-06,0.22,284.42,295.86,33.73677,-118.2719
2015-01-06,0.43,284.41,298.11,33.77748,-118.22729
2015-01-06,0.51,281.24,299.29,33.79332,-118.3498
2015-01-06,0.9,287.82,298.32,33.79381,-118.23346
2015-01-06,1.32,286.56,299.19,33.81827,-118.24265
2015-01-06,2.01,290.02,304.12,33.85414,-118.33286
2015-01-06,2.04,281.24,315.6,34.09317,-117.53397
2015-01-06,0.79,287.15,305.47,34.29097,-118.80197
2015-01-06,0.31,283.75,299.97,34.32119,-118.51049
2015-01-06,0.49,283.05,303.73,34.33361,-118.51749
2015-01-06,0.5,280.23,296.51,34.42956,-118.64584
2015-01-06,1.36,274.05,296.51,34.60694,-117.33807
2015-01-06,0.61,276.82,298.42,34.62236,-117.09869
2015-01-06,0.98,276.39,299.36,34.62291,-117.09974
2015-01-06,4.89,285.33,330.78,35.53459,-115.45287
2015-01-06,4.59,286.95,331.8,35.57666,-115.48569
2015-01-06,2.24,302.49,336.92,34.09282,-117.53411
2015-01-06,5.64,298.37,344.93,35.6398,-118.26053
2015-01-06,5.26,289.63,326.66,37.02807,-119.28386
2015-01-06,8.16,291.37,332.14,38.0485,-121.57027
2015-01-06,1.18,286.7,327.36,39.0242,-121.59586
2015-01-06,2.16,291.61,329.21,39.23522,-122.29717
2015-01-06,8.72,293.73,347.54,39.61338,-122.11418
2015-01-06,7.01,288.16,331.36,39.81881,-123.61639
2015-01-07,1.46,271.95,312.89,40.8225,-114.25461
2015-01-07,1.48,279.95,311.55,36.35746,-114.91198
2015-01-07,0.8,280.24,313.59,36.35769,-114.90965
2015-01-07,3.16,277.68,323.98,37.06337,-120.44756
2015-01-07,1.24,276.83,297.48,37.0636,-120.44595
2015-01-07,2.01,276.94,316.44,37.06423,-120.45116
2015-01-07,0.75,276.98,296.45,37.45323,-121.93284
2015-01-07,0.99,283.71,296.1,37.94423,-122.39359
2015-01-07,0.97,285.28,295.54,37.94912,-122.40154
2015-01-07,0.66,279.72,297.48,38.0036,-121.93446
2015-01-07,1.11,282.17,296.63,38.01423,-122.11434
2015-01-07,1.14,285.36,296.22,38.04468,-122.25371
2015-01-07,0.38,278.16,296.36,32.59894,-117.01221
2015-01-07,0.49,282.26,306.38,33.61355,-117.82254
2015-01-07,1.02,285.77,311.55,33.71545,-117.71207
2015-01-07,0.66,284.29,302.58,33.77709,-118.22847
2015-01-07,1.08,288.96,305.09,33.77834,-118.23679
2015-01-07,0.42,281.04,299.76,33.79181,-118.34978
2015-01-07,0.72,285.99,299.15,33.80338,-118.24426
2015-01-07,1.48,286.0,301.42,33.82056,-118.24485
2015-01-07,0.9,285.65,296.43,33.85086,-118.3329
2015-01-07,0.9,290.3,304.5,33.85418,-118.33219
2015-01-07,0.86,284.65,301.14,33.92566,-118.43085
2015-01-07,0.45,281.59,299.66,34.03702,-118.10669
2015-01-07,1.6,279.26,317.14,34.09486,-117.53507
2015-01-07,0.21,284.47,299.16,34.14261,-117.42588
2015-01-07,0.6,277.33,300.57,34.24327,-118.38007
2015-01-07,0.75,288.94,305.71,34.29113,-118.80273
2015-01-07,0.64,284.81,304.19,34.32087,-118.51106
2015-01-07,0.49,283.94,300.89,34.33402,-118.51889
2015-01-07,0.56,278.93,301.3,34.3535,-116.85089
2015-01-07,0.48,280.76,295.97,34.43114,-118.64314
2015-01-07,5.92,295.3,334.23,38.88945,-122.96656
2015-01-07,20.2,297.48,340.67,38.89285,-122.96746
2015-01-07,20.2,296.5,344.12,38.89625,-122.96832
2015-01-07,115.54,327.67,367.0,38.89883,-122.97388
2015-01-07,3.25,286.57,325.04,39.53086,-120.16798
2015-01-07,11.84,281.06,333.85,39.53415,-120.16879
2015-01-07,5.24,282.46,343.83,39.5361,-120.17859
2015-01-07,2.28,288.64,329.41,39.56862,-121.70798
2015-01-07,2.28,289.1,329.37,39.57192,-121.70886
2015-01-07,1.72,289.98,327.31,39.74056,-122.03407
2015-01-07,3.66,290.7,333.63,39.81609,-123.61827
2015-01-07,1.2,288.39,329.36,40.11308,-123.272
2015-01-07,3.27,287.7,334.32,40.63053,-122.63029
2015-01-07,3.29,284.82,325.56,40.78195,-121.56206
2015-01-08,1.86,273.66,307.88,40.82325,-114.2552
2015-01-08,0.49,274.32,306.54,36.35814,-114.90899
2015-01-08,0.37,273.61,297.74,37.4555,-121.93218
2015-01-08,1.89,275.49,298.06,39.85428,-120.98247
2015-01-08,1.09,275.08,304.9,39.85529,-120.9836
2015-01-08,0.55,281.74,300.28,33.61201,-117.82325
2015-01-08,0.82,282.44,299.15,33.61308,-117.82243
2015-01-08,1.32,280.89,305.17,33.71574,-117.71172
2015-01-08,0.97,284.14,297.66,33.77717,-118.23038
2015-01-08,1.35,287.3,299.72,33.77782,-118.2364
2015-01-08,1.04,285.27,295.66,33.79357,-118.23383
2015-01-08,1.39,284.74,295.48,33.81393,-118.23664
2015-01-08,1.58,284.26,296.59,33.81853,-118.24202
2015-01-08,1.23,284.01,295.7,33.85229,-118.32886
2015-01-08,1.89,283.79,297.78,33.85297,-118.33492
2015-01-08,2.55,279.7,323.21,34.09447,-117.5349
2015-01-08,1.0,277.84,298.54,34.6074,-117.33582
2015-01-08,27.81,295.83,355.81,32.73276,-115.71893
2015-01-08,27.81,295.28,341.95,32.73347,-115.71469
2015-01-08,5.96,297.13,334.0,32.73541,-115.72401
2015-01-08,27.81,299.47,336.64,32.73684,-115.71547
2015-01-08,44.11,298.94,343.84,32.73806,-115.72907
2015-01-08,10.49,297.04,351.11,32.73898,-115.70265
2015-01-08,50.07,295.91,348.5,32.7402,-115.71626
2015-01-08,40.12,299.22,337.6,32.74163,-115.70771
2015-01-08,79.58,299.17,332.92,32.74234,-115.70345
2015-01-08,50.07,296.04,337.53,32.74357,-115.71704
2015-01-08,60.54,298.89,328.31,32.74448,-115.69064
2015-01-08,40.12,299.73,340.89,32.745,-115.7085
2015-01-08,74.31,297.99,346.68,32.74693,-115.71783
2015-01-08,60.54,300.03,335.59,32.74785,-115.69142
2015-01-08,80.69,297.43,351.15,32.74836,-115.70928
2015-01-08,74.31,303.35,334.04,32.74958,-115.72289
2015-01-08,42.73,299.32,350.94,32.75153,-115.73222
2015-01-08,23.1,298.77,336.81,32.75438,-115.71513
2015-01-08,23.53,297.32,335.25,32.75529,-115.68874
2015-01-08,23.1,296.95,337.55,32.75774,-115.71592
2015-01-08,2.07,298.93,339.75,34.09242,-117.53426
2015-01-08,3.96,294.26,332.28,34.31311,-118.87659
2015-01-08,14.31,298.25,343.34,34.35929,-118.96581
2015-01-08,7.13,294.49,331.34,34.38316,-118.82051
2015-01-08,6.24,294.35,330.39,34.38418,-118.81512
2015-01-08,2.63,285.25,326.5,40.82102,-114.25664
2015-01-08,13.77,285.93,342.07,40.91405,-121.56293
2015-01-08,12.53,290.19,338.41,42.03838,-120.06236
2015-01-08,12.53,283.1,327.54,42.03931,-120.05728
2015-01-08,12.53,284.2,345.25,42.04181,-120.06347
2015-01-08,12.53,281.12,327.9,42.04274,-120.05837
2015-01-09,1.78,270.06,301.02,40.82244,-114.25554
2015-01-09,1.79,279.21,311.47,36.35642,-114.91216
2015-01-09,0.12,281.15,296.64,34.03452,-118.106
2015-01-09,1.43,269.55,300.96,40.82336,-114.25227
2015-01-09,3.79,273.98,325.14,39.85413,-120.98575
2015-01-09,5.54,272.87,331.71,39.85748,-120.98507
2015-01-10,1.17,277.42,305.29,36.3582,-114.91257
2015-01-10,0.61,280.1,295.42,33.71518,-117.71194
2015-01-10,2.04,282.4,295.54,33.85346,-118.33385
2015-01-10,0.85,278.45,298.62,34.09111,-117.5288
2015-01-10,0.78,278.78,295.21,34.60853,-117.33837
2015-01-10,0.7,278.32,295.63,34.60894,-117.33661
2015-01-10,1.16,277.61,305.14,36.35825,-114.91296
2015-01-10,0.88,279.46,298.31,34.62144,-117.10027
2015-01-10,1.89,283.85,297.85,38.01682,-122.11427
2015-01-10,0.7,275.0,303.83,34.09186,-117.52778
2015-01-10,0.7,276.23,295.99,34.09282,-117.53162
2015-01-10,0.89,278.23,295.06,34.35307,-116.85182
2015-01-10,8.92,278.07,337.74,36.06629,-120.89635
2015-01-10,8.03,279.57,340.68,36.0666,-120.89474
2015-01-10,8.92,278.07,337.02,36.06675,-120.88954
2015-01-11,1.6,275.57,303.8,36.35859,-114.91024
2015-01-11,0.9,280.39,304.82,37.31725,-122.08942
2015-01-11,0.64,278.76,300.54,37.4549,-121.93001
2015-01-11,0.52,278.22,296.9,37.75454,-121.65856
2015-01-11,0.66,277.87,304.81,38.00347,-121.93422
2015-01-11,0.98,280.95,297.48,38.07058,-122.1389
2015-01-11,0.69,278.18,295.23,38.45002,-121.46113
2015-01-11,2.55,287.63,325.0,37.49466,-120.98573
2015-01-12,0.89,277.02,300.96,37.4555,-121.93163
2015-01-12,0.83,276.83,300.86,37.45575,-121.93281
2015-01-12,0.77,273.1,302.51,37.49572,-120.98174
2015-01-12,0.74,277.19,298.6,38.00441,-121.93674
2015-01-12,1.25,276.83,297.44,38.01507,-122.11324
2015-01-12,0.66,282.67,305.76,33.61288,-117.82093
2015-01-12,0.37,282.73,300.31,33.61468,-117.82232
2015-01-12,0.44,283.04,297.62,33.71571,-117.71236
2015-01-12,0.68,280.18,301.31,33.79467,-117.4751
2015-01-12,0.53,283.28,301.85,34.03651,-118.10468
2015-01-12,2.86,281.96,329.55,34.09455,-117.52908
2015-01-12,2.86,281.89,320.77,34.09527,-117.53333
2015-01-12,0.3,279.95,296.55,34.24479,-118.38181
2015-01-12,0.56,281.64,296.77,34.29094,-118.801
2015-01-12,0.33,280.85,298.68,34.32002,-118.51248
2015-01-12,0.59,280.05,301.91,34.33451,-118.51775
2015-01-12,6.73,279.65,332.93,33.23038,-115.44611
2015-01-12,8.22,283.43,335.35,34.49689,-115.50268
2015-01-12,1.41,286.57,327.44,35.60841,-120.34945
2015-01-12,1.54,288.66,326.63,35.64988,-120.59411
2015-01-12,2.99,289.91,329.91,36.2611,-121.12988
2015-01-12,3.35,290.2,329.42,36.43792,-121.30489
2015-01-12,4.19,292.13,330.74,36.43857,-121.30062
2015-01-12,4.91,285.73,333.2,36.88848,-118.23087
2015-01-12,4.91,285.2,327.9,36.89137,-118.23645
2015-01-12,4.91,290.15,344.19,36.89199,-118.23154
2015-01-12,4.04,283.06,326.66,38.7203,-120.30691
2015-01-12,21.97,293.75,356.26,38.72152,-120.29794
2015-01-12,10.84,285.65,344.79,38.72425,-120.30322
2015-01-12,2.65,285.24,326.08,38.9166,-122.77007
2015-01-12,4.91,290.75,331.05,38.9985,-122.87344
2015-01-12,2.9,282.57,333.33,39.09641,-120.66566
2015-01-12,19.97,290.94,339.87,39.09974,-120.66647
2015-01-12,19.97,291.27,344.5,39.10307,-120.66727
2015-01-12,3.19,284.67,331.55,39.1064,-120.66807
2015-01-12,14.58,288.77,343.28,39.15206,-120.63674
2015-01-12,10.54,277.25,345.21,39.15269,-120.6322
2015-01-12,10.54,274.55,336.71,39.15333,-120.62762
2015-01-12,14.58,279.39,336.04,39.1554,-120.63752
2015-01-12,14.02,277.23,330.84,39.15936,-120.63377
2015-01-12,18.28,286.2,349.11,39.16063,-120.62466
2015-01-12,18.28,280.74,327.67,39.16127,-120.62008
2015-01-12,14.02,281.1,347.86,39.16332,-120.63004
2015-01-12,18.28,284.5,351.44,39.16396,-120.62549
2015-01-12,18.28,276.93,327.5,39.16459,-120.62091
2015-01-12,5.97,278.72,336.5,39.16665,-120.63083
2015-01-12,6.42,277.29,341.2,39.16729,-120.62627
2015-01-12,9.79,282.89,329.36,39.30582,-122.67317
2015-01-12,9.25,286.44,345.32,39.30586,-120.91199
2015-01-12,9.79,286.77,356.92,39.30651,-122.66878
2015-01-12,2.9,276.8,332.79,39.53032,-120.16663
2015-01-12,7.27,279.52,345.28,39.53097,-120.16177
2015-01-12,3.87,275.91,332.76,39.53434,-120.16256
2015-01-12,5.13,282.48,351.11,39.9222,-120.90017
2015-01-12,5.13,281.25,330.96,39.92284,-120.89554
2015-01-12,7.25,288.53,344.85,40.03229,-122.56525
2015-01-12,4.34,287.89,336.82,40.13388,-120.90835
2015-01-12,2.01,284.41,331.28,40.1353,-120.92302
2015-01-12,5.01,287.16,337.38,40.13595,-120.91837
2015-01-12,5.01,287.61,342.84,40.13659,-120.91373
2015-01-12,3.14,279.58,328.31,40.58889,-123.66993
2015-01-12,10.85,276.46,351.03,40.60347,-123.08929
2015-01-12,3.57,273.01,327.78,41.48391,-120.74451
2015-01-12,2.74,278.19,331.56,42.04741,-120.05244
2015-01-13,1.52,279.69,314.29,36.35688,-114.91039
2015-01-13,0.59,279.95,297.0,37.45333,-121.93391
2015-01-13,0.82,279.67,298.52,37.45515,-121.93417
2015-01-13,1.46,283.99,297.55,37.95017,-122.39954
2015-01-13,2.05,283.53,299.34,38.01478,-122.11275
2015-01-13,0.73,283.73,297.08,38.06916,-122.13753
2015-01-13,0.64,276.58,296.68,38.95969,-120.63965
2015-01-13,0.82,272.72,295.53,38.97338,-119.92908
2015-01-13,1.17,275.23,307.36,39.09959,-120.66685
2015-01-13,1.17,275.45,299.58,39.10445,-120.67139
2015-01-13,1.19,272.51,300.16,39.15368,-120.63353
2015-01-13,1.51,273.93,307.08,39.15762,-120.62743
2015-01-13,1.51,273.45,303.58,39.15806,-120.63274
2015-01-13,1.36,274.85,302.95,39.16155,-120.6214
2015-01-13,1.51,274.68,316.09,39.16199,-120.62651
2015-01-13,1.51,274.23,296.74,39.16245,-120.63196
2015-01-13,0.51,280.71,295.21,34.24197,-118.38327
2015-01-13,0.55,280.02,299.88,34.29137,-118.80028
2015-01-13,0.45,278.47,299.49,34.33424,-118.52138
2015-01-13,0.59,279.51,295.97,34.33547,-118.51896
2015-01-13,0.78,276.71,295.45,34.35347,-116.85242
2015-01-13,0.47,279.94,295.39,34.4981,-115.50615
2015-01-13,0.8,278.38,303.45,34.6073,-117.33846
2015-01-13,1.35,273.14,297.2,39.15782,-120.62572
2015-01-13,14.11,307.02,341.85,32.64842,-115.65054
2015-01-13,3.57,301.14,336.49,32.65172,-115.65125
2015-01-13,3.27,296.24,328.94,34.09356,-117.53243
2015-01-13,2.31,295.28,331.25,34.09427,-117.52813
2015-01-13,22.18,301.95,347.13,34.4967,-115.50081
2015-01-13,22.18,306.63,345.09,34.5,-115.50152
2015-01-13,3.3,291.18,333.47,38.48561,-122.01909
2015-01-13,2.04,291.63,326.18,38.54069,-121.93599
2015-01-13,22.85,283.29,347.08,38.54454,-120.30507
2015-01-13,13.02,282.94,325.76,38.54473,-120.30728
2015-01-13,13.02,281.56,327.36,38.5456,-120.30244
2015-01-13,2.81,291.77,326.26,38.62182,-123.1881
2015-01-13,3.91,290.86,331.28,38.82119,-122.19067
2015-01-13,3.4,289.3,327.58,38.94529,-121.54436
2015-01-13,2.16,289.78,325.35,38.9859,-121.62753
2015-01-13,3.03,290.16,326.21,39.13689,-122.16179
2015-01-13,2.21,288.09,328.38,39.15033,-121.19261
2015-01-13,8.79,286.1,356.78,39.27832,-122.70088
2015-01-13,7.17,282.62,329.28,39.2794,-122.69544
2015-01-13,8.79,288.91,327.59,39.28205,-122.70204
2015-01-13,7.77,288.19,343.59,39.30819,-120.92499
2015-01-13,7.32,287.35,328.84,39.30944,-120.92243
2015-01-13,8.97,280.51,337.64,39.68477,-120.47779
2015-01-13,4.65,290.48,340.23,39.70924,-122.12553
2015-01-13,3.13,280.92,337.08,39.92287,-120.90221
2015-01-13,2.91,279.8,326.14,39.92376,-120.89732
2015-01-13,20.47,286.09,341.45,39.93215,-120.75064
2015-01-13,15.15,282.61,343.44,39.93743,-120.74142
2015-01-13,8.03,276.74,331.19,39.94001,-120.74713
2015-01-13,12.6,278.1,345.02,39.94091,-120.74217
2015-01-13,8.03,276.47,327.03,39.94255,-120.75311
2015-01-13,12.99,289.86,343.09,40.42419,-124.13736
2015-01-13,11.62,287.09,347.28,40.42809,-124.13867
2015-01-13,6.15,286.14,331.44,40.42951,-124.14123
2015-01-13,5.21,286.98,333.39,40.43025,-124.14832
2015-01-13,6.15,286.39,326.13,40.43162,-124.15085
2015-01-13,11.62,286.78,352.1,40.43184,-124.14064
2015-01-13,6.15,286.83,345.73,40.43322,-124.14337
2015-01-13,5.6,285.25,329.19,40.43706,-124.13557
2015-01-13,8.28,287.91,339.3,40.43854,-124.13798
2015-01-13,5.6,287.24,332.45,40.44089,-124.13715
2015-01-13,2.46,285.86,327.88,40.59418,-122.50881
2015-01-13,3.84,280.47,337.89,40.85617,-121.6737
2015-01-13,20.53,291.2,346.04,40.91742,-121.56213
2015-01-13,11.61,282.73,350.54,41.55899,-120.35567
2015-01-13,5.07,275.52,326.84,42.03891,-120.06231
2015-01-13,4.52,273.87,337.32,42.04303,-120.05858
2015-01-14,1.42,268.15,298.71,40.76892,-121.52299
2015-01-14,1.29,269.88,307.96,40.82271,-114.25584
2015-01-14,0.6,278.3,302.67,37.4866,-120.7083
2015-01-14,0.83,284.62,299.06,38.07307,-122.13948
2015-01-14,0.94,269.8,307.05,39.61864,-119.26289
2015-01-14,0.6,270.0,301.05,39.62163,-119.26363
2015-01-14,1.16,270.74,297.43,39.88303,-120.79977
2015-01-14,1.47,270.02,298.19,39.93842,-120.74477
2015-01-14,1.47,270.47,313.38,39.93864,-120.75004
2015-01-14,0.83,270.65,297.1,39.94457,-120.75354
2015-01-14,1.1,268.28,302.72,40.76817,-121.52195
2015-01-14,0.72,281.98,297.63,33.61329,-117.8219
2015-01-14,0.31,281.41,296.78,33.61475,-117.82204
2015-01-14,1.14,281.9,304.66,33.71472,-117.71049
2015-01-14,0.76,282.32,302.08,33.71516,-117.71146
2015-01-14,0.46,283.07,296.62,33.77703,-118.22702
2015-01-14,1.97,288.83,306.86,33.8532,-118.33359
2015-01-14,1.77,281.02,301.88,34.09107,-117.53231
2015-01-14,1.77,283.03,324.46,34.09562,-117.53162
2015-01-14,0.69,276.24,298.29,34.60877,-117.3345
2015-01-14,0.65,280.0,306.89,36.0415,-119.61762
2015-01-14,1.66,277.71,312.99,36.358,-114.90956
2015-01-14,1.59,278.72,300.12,36.409,-119.13062
2015-01-14,1.59,279.91,331.35,36.41413,-119.13003
2015-01-14,0.72,277.96,296.92,36.74706,-121.60522
2015-01-14,1.43,267.83,299.74,40.82007,-114.2561
2015-01-14,1.06,275.12,305.38,38.54556,-120.30363
2015-01-14,0.58,268.14,299.45,39.61954,-119.26141
2015-01-14,1.16,270.68,299.78,39.88319,-120.79723
2015-01-14,1.12,272.77,301.36,39.94035,-120.74024
2015-01-14,0.96,268.54,316.48,40.7707,-121.52222
2015-01-14,1.69,279.44,298.11,34.0895,-117.52882
2015-01-14,1.29,275.07,298.49,34.6077,-117.33479
2015-01-14,0.92,277.97,296.26,36.04072,-119.61349
2015-01-14,0.92,278.22,295.56,36.0424,-119.61926
2015-01-14,2.18,278.27,302.0,36.40879,-119.12745
2015-01-14,1.38,278.1,303.31,36.41106,-119.12659
2015-01-14,0.82,283.76,295.33,37.94797,-122.39664
2015-01-14,1.39,282.21,301.35,38.01358,-122.11243
2015-01-14,0.83,284.47,298.71,38.04478,-122.25455
2015-01-14,1.36,286.79,303.52,38.07082,-122.13791
2015-01-14,1.85,284.35,295.8,33.85126,-118.32861
2015-01-14,3.92,295.66,332.15,34.0927,-117.52936
2015-01-14,2.19,296.06,328.69,34.09584,-117.53487
2015-01-14,1.41,286.2,326.76,35.55594,-115.46869
2015-01-14,2.97,277.41,327.06,38.26399,-114.32085
2015-01-14,4.43,287.77,332.5,38.23059,-122.35128
2015-01-14,16.45,282.82,353.86,38.24889,-122.23406
2015-01-14,3.43,287.01,337.69,38.83279,-122.55777
2015-01-14,4.53,284.16,336.03,39.30839,-120.92412
2015-01-14,2.44,280.06,327.73,40.82224,-114.25723
2015-01-15,0.46,280.35,298.24,33.71582,-117.71208
