acq_date,frp,bright_ti5,bright_ti4,latitude,longitude
2013-01-12,3.42,277.13,329.43,40.38421,-122.53313
2013-01-13,0.85,276.95,295.15,38.01552,-122.11362
2013-01-13,0.93,278.68,295.79,38.02437,-122.06464
2013-01-13,0.56,269.1,297.29,32.69454,-115.38456
2013-01-13,0.8,272.03,297.87,32.71315,-114.75898
2013-01-13,0.88,272.85,297.98,32.71517,-114.75622
2013-01-13,0.8,276.38,300.71,33.77563,-118.23052
2013-01-13,1.31,278.93,300.0,33.81626,-118.23984
2013-01-13,0.57,274.16,295.12,37.31825,-122.08982
2013-01-13,0.91,278.81,296.08,37.94872,-122.39845
2013-01-13,114.14,344.74,367.0,32.70928,-115.62615
2013-01-13,6.64,293.3,343.64,33.11394,-115.44178
2013-01-13,3.01,292.83,327.69,33.1166,-115.44733
2013-01-13,3.01,291.21,341.83,33.11743,-115.44266
2013-01-14,0.61,275.92,296.22,33.77852,-118.23099
2013-01-14,1.84,277.21,298.56,33.81964,-118.2415
2013-01-14,1.25,281.28,299.41,33.85401,-118.33349
2013-01-14,0.89,270.57,299.84,36.4509,-121.47277
2013-01-14,1.88,270.48,314.7,36.77124,-119.47532
2013-01-14,1.18,270.99,301.85,36.77016,-119.47141
2013-01-14,1.18,270.21,317.76,36.77116,-119.4753
2013-01-14,1.49,278.08,298.04,33.81463,-118.23673
2013-01-14,1.57,281.81,332.14,38.68405,-121.9064
2013-01-14,1.86,282.86,333.24,39.17468,-121.53165
2013-01-14,1.86,281.87,325.07,39.17983,-121.5339
2013-01-14,5.31,283.75,338.24,39.41975,-121.9476
2013-01-14,6.82,283.5,343.16,39.41998,-121.94254
2013-01-14,17.63,294.07,367.0,39.54958,-122.14531
2013-01-14,12.45,283.14,332.29,39.55089,-122.14952
2013-01-14,12.45,291.84,367.0,39.5511,-122.14453
2013-01-15,3.06,272.74,329.96,33.4919,-114.72836
2013-01-15,3.06,271.68,307.04,33.49216,-114.73392
2013-01-15,3.87,273.49,340.86,33.49242,-114.72889
2013-01-15,1.53,267.34,303.93,34.11597,-116.0284
2013-01-15,0.67,271.05,297.72,37.45507,-121.93113
2013-01-15,0.99,279.98,296.72,37.94941,-122.39908
2013-01-15,1.86,279.71,296.87,38.01641,-122.11128
2013-01-15,0.6,271.19,295.32,38.15926,-122.56593
2013-01-15,2.2,271.29,322.45,33.49074,-114.7309
2013-01-15,4.92,273.65,347.13,33.49296,-114.72961
2013-01-15,2.2,273.39,326.66,33.4962,-114.72884
2013-01-15,0.38,272.97,295.09,33.71455,-117.70844
2013-01-15,1.05,276.27,298.9,33.77774,-118.22984
2013-01-15,1.01,274.27,307.33,34.09384,-117.5268
2013-01-15,1.28,272.26,302.91,34.3345,-118.51787
2013-01-15,9.45,270.14,335.86,35.73495,-119.06545
2013-01-15,6.46,270.31,328.66,35.73787,-119.06275
2013-01-15,19.14,278.76,339.48,35.73891,-119.06741
2013-01-15,9.45,276.36,343.77,35.73909,-119.06406
2013-01-15,9.45,271.34,323.56,35.7401,-119.06872
2013-01-15,6.53,284.23,327.84,40.51245,-122.55509
2013-01-15,4.87,284.5,342.47,40.51693,-122.55675
2013-01-15,2.41,289.99,329.52,32.54837,-115.2716
2013-01-15,4.29,287.74,336.94,40.43708,-122.12713
2013-01-15,3.75,287.42,336.43,40.5153,-122.55187
2013-01-15,6.94,288.49,338.37,40.51611,-122.55296
2013-01-16,0.86,271.59,302.4,41.78002,-122.24152
2013-01-16,0.86,271.8,296.47,41.78068,-122.24651
2013-01-16,0.86,271.48,306.94,41.78342,-122.24051
2013-01-16,0.7,270.18,307.42,41.78616,-122.23457
2013-01-16,0.23,274.09,299.06,37.45604,-121.93049
2013-01-16,0.31,272.09,298.16,37.75499,-121.66161
2013-01-16,0.39,275.88,299.19,37.94345,-122.39362
2013-01-16,0.84,280.71,302.23,38.01457,-122.1115
2013-01-16,0.86,280.46,295.21,38.02471,-122.06314
2013-01-16,1.07,283.05,301.32,38.07134,-122.13753
2013-01-16,0.51,272.69,304.15,38.15991,-122.56403
2013-01-16,0.54,275.87,295.91,33.7169,-117.70801
2013-01-16,0.91,278.88,302.94,33.77579,-118.23067
2013-01-16,0.91,282.18,296.2,33.80449,-118.24369
2013-01-16,1.46,281.14,296.56,33.81577,-118.23873
2013-01-16,1.71,283.7,299.88,33.85227,-118.33217
2013-01-16,1.73,277.36,308.9,34.0923,-117.53224
2013-01-16,0.29,275.57,301.89,34.3199,-118.5093
2013-01-16,0.78,277.1,300.44,34.3236,-118.52905
2013-01-16,0.39,273.62,295.02,34.33315,-118.5211
2013-01-16,0.77,275.6,306.77,34.33665,-118.52016
2013-01-16,0.49,272.85,295.78,37.18422,-121.67975
2013-01-16,0.79,276.61,300.98,37.31684,-122.0915
2013-01-16,127.88,348.74,367.0,32.71066,-115.64098
2013-01-16,54.35,295.05,340.07,32.71115,-115.63576
2013-01-16,49.39,296.51,346.36,32.71282,-115.6392
2013-01-16,32.49,307.83,348.29,33.07515,-115.46015
2013-01-16,32.49,302.27,350.72,33.07969,-115.4607
2013-01-16,2.5,297.85,335.18,34.0944,-117.5302
2013-01-16,3.64,279.35,328.13,41.77459,-122.23981
2013-01-16,3.56,279.67,328.5,41.78518,-122.24286
2013-01-17,1.55,274.29,304.26,41.77787,-122.2494
2013-01-17,0.94,274.41,296.98,41.778,-122.25336
2013-01-17,0.94,273.63,311.05,41.78217,-122.25208
2013-01-17,1.65,274.86,303.56,41.78585,-122.24538
2013-01-17,1.01,282.7,298.06,37.94983,-122.4005
2013-01-17,0.64,274.62,295.75,38.00318,-121.93478
2013-01-17,1.01,279.32,297.9,38.0141,-122.11185
2013-01-17,1.8,281.02,295.96,38.02518,-122.06359
2013-01-17,0.55,271.83,297.5,38.15971,-122.56651
2013-01-17,0.72,282.8,301.57,39.62991,-121.41168
2013-01-17,0.83,284.32,303.53,33.71457,-117.71191
2013-01-17,0.89,280.93,304.06,33.77599,-118.22999
2013-01-17,0.36,277.82,301.42,33.79278,-117.47371
2013-01-17,0.37,277.39,301.43,33.79399,-118.35116
2013-01-17,1.15,283.98,302.28,33.81498,-118.23885
2013-01-17,0.93,286.25,302.79,33.85257,-118.33012
2013-01-17,0.93,285.14,300.17,33.8532,-118.33431
2013-01-17,0.42,278.34,296.73,34.03533,-118.1033
2013-01-17,1.13,286.49,304.55,34.07848,-117.49851
2013-01-17,0.89,282.38,307.61,34.0935,-117.52939
2013-01-17,0.13,283.41,298.46,34.14187,-117.42583
2013-01-17,0.28,284.38,300.88,34.29203,-118.7998
2013-01-17,0.52,282.94,301.93,34.31931,-118.51103
2013-01-17,1.08,283.16,308.69,34.3251,-118.52713
2013-01-17,0.7,282.6,298.61,34.33328,-118.51244
2013-01-17,1.51,281.36,323.12,34.33451,-118.52084
2013-01-17,0.49,280.78,297.21,34.42939,-118.64361
2013-01-17,1.27,275.29,295.6,34.62353,-117.10069
2013-01-17,1.93,274.43,317.94,36.35714,-114.91202
2013-01-17,1.14,279.2,299.84,32.51256,-115.34888
2013-01-17,2.51,278.3,328.67,38.54749,-119.46278
2013-01-17,18.97,278.06,349.02,38.98478,-114.68602
2013-01-17,18.97,277.3,348.29,38.9887,-114.6865
2013-01-17,4.0,288.5,341.82,40.02579,-122.10964
2013-01-18,0.29,285.15,299.84,34.29045,-118.80067
2013-01-18,0.31,282.09,302.9,34.31841,-118.51331
2013-01-18,0.55,282.55,303.51,34.32422,-118.52881
2013-01-18,1.43,280.87,315.44,34.33484,-118.52039
2013-01-18,0.63,281.41,303.26,34.33555,-118.519
2013-01-18,0.63,281.3,296.53,34.33599,-118.52304
2013-01-18,2.25,274.81,307.11,36.3588,-114.91193
2013-01-18,0.48,280.71,296.21,37.31582,-122.09084
2013-01-18,0.87,283.06,296.31,37.94976,-122.40075
2013-01-18,0.38,275.27,296.53,38.00455,-121.93467
2013-01-18,1.13,281.58,295.6,38.01629,-122.11154
2013-01-18,1.14,282.14,301.8,38.02359,-122.06348
2013-01-18,0.71,279.15,296.42,38.02383,-122.06182
2013-01-18,0.71,281.09,296.5,38.02407,-122.06575
2013-01-18,1.13,284.16,303.45,38.07051,-122.13953
2013-01-18,0.44,275.84,299.38,33.22967,-117.00498
2013-01-18,1.01,279.7,299.33,33.77668,-118.23138
2013-01-18,0.9,282.72,297.93,33.77737,-118.2375
2013-01-18,0.55,274.97,296.38,33.79179,-117.47357
2013-01-18,0.56,275.82,297.89,33.79411,-117.47712
2013-01-18,2.03,280.82,303.4,33.81636,-118.24314
2013-01-18,1.09,282.28,295.51,33.85447,-118.33128
2013-01-18,0.29,279.03,295.39,34.03534,-118.10546
2013-01-18,1.62,276.21,307.16,34.09251,-117.52922
2013-01-18,0.9,279.09,296.11,37.3165,-122.09203
2013-01-18,0.97,278.2,295.27,38.02269,-122.06085
