station,2016-01-16
US1CAAL0001,9.4
US1CAAL0003,9.7
US1CAAL0004,7.4
US1CAAL0006,9.4
US1CAAL0011,10.4
US1CAAL0012,8.1
US1CAAL0016,9.4
US1CAAL0018,9.9
US1CAAL0022,0.0
US1CAAL0025,10.4
US1CAAL0030,8.9
US1CAAL0031,6.6
US1CAAM0002,6.1
US1CAAM0003,3.6
US1CAAM0006,4.8
US1CAAM0009,5.1
US1CAAM0010,6.6
US1CABT0002,10.7
US1CABT0005,10.2
US1CABT0008,11.4
US1CABT0009,10.2
US1CABT0012,11.2
US1CABT0015,8.9
US1CABT0016,17.8
US1CABT0018,8.6
US1CABT0026,6.4
US1CABT0032,7.9
US1CACC0001,12.7
US1CACC0004,9.9
US1CACC0006,10.9
US1CACC0010,10.7
US1CACC0011,11.2
US1CACC0012,9.9
US1CACC0016,10.4
US1CACC0018,9.7
US1CACC0025,10.9
US1CACC0027,10.9
US1CACC0028,12.2
US1CACC0031,10.4
US1CACC0033,7.1
US1CACC0035,10.9
US1CACV0006,6.4
US1CACV0008,4.1
US1CADN0001,15.0
US1CADN0005,14.5
US1CADN0006,13.2
US1CADN0007,14.0
US1CADN0008,14.5
US1CADN0009,20.1
US1CADN0011,12.7
US1CAED0003,5.1
US1CAED0011,9.4
US1CAED0012,7.4
US1CAED0014,5.6
US1CAED0017,4.6
US1CAED0020,5.3
US1CAED0021,4.8
US1CAED0023,4.6
US1CAFR0002,1.3
US1CAFR0005,2.0
US1CAFR0006,1.0
US1CAFR0009,3.0
US1CAFR0013,1.3
US1CAFR0014,1.3
US1CAFR0020,1.0
US1CAFR0021,0.8
US1CAFR0022,1.3
US1CAHM0004,10.4
US1CAHM0005,9.9
US1CAHM0006,14.5
US1CAHM0007,25.9
US1CAHM0009,9.7
US1CAHM0012,16.5
US1CAHM0013,23.4
US1CAHM0014,31.5
US1CAHM0020,15.7
US1CAHM0022,26.2
US1CAHM0026,21.1
US1CAHM0029,16.0
US1CAHM0030,27.4
US1CAHM0031,27.9
US1CAHM0032,24.9
US1CAHM0033,10.7
US1CAHM0034,10.2
US1CAHM0035,11.7
US1CAHM0036,34.3
US1CAHM0038,13.0
US1CAHM0041,10.2
US1CAHM0044,27.7
US1CAHM0046,14.2
US1CAHM0047,26.4
US1CAHM0048,24.1
US1CAHM0051,9.9
US1CAHM0052,13.2
US1CAHM0056,30.5
US1CAHM0060,12.2
US1CAIN0002,0.0
US1CAIN0004,0.0
US1CAIN0005,0.0
US1CAIN0008,0.0
US1CAIN0009,0.0
US1CAIN0010,0.0
US1CAIN0011,0.0
US1CAIN0012,0.0
US1CAKG0001,0.5
US1CAKG0003,1.0
US1CAKG0004,2.3
US1CAKG0005,2.5
US1CAKN0001,0.0
US1CAKN0005,0.3
US1CAKN0013,0.5
US1CAKN0017,1.3
US1CAKN0020,0.0
US1CAKN0021,1.5
US1CAKN0022,0.3
US1CAKN0026,0.0
US1CALA0001,0.0
US1CALA0003,0.3
US1CALA0005,0.0
US1CALA0008,0.0
US1CALA0009,0.0
US1CALA0010,0.0
US1CALA0011,0.0
US1CALA0014,0.0
US1CALA0021,0.0
US1CALA0023,0.0
US1CALA0031,0.0
US1CALA0036,0.0
US1CALA0043,0.0
US1CALA0044,0.0
US1CALA0046,0.0
US1CALA0048,0.0
US1CALA0049,0.0
US1CALA0051,0.0
US1CALA0054,0.5
US1CALA0063,0.0
US1CALK0003,16.5
US1CALK0008,15.2
US1CALK0009,18.5
US1CALK0013,29.0
US1CALS0001,0.8
US1CALS0002,3.0
US1CALS0004,0.3
US1CAMA0001,3.3
US1CAMA0002,2.8
US1CAMA0003,1.3
US1CAMA0004,1.5
US1CAMA0005,2.8
US1CAMA0006,2.5
US1CAMA0007,2.3
US1CAMA0008,2.5
US1CAMD0001,21.8
US1CAMD0003,16.3
US1CAMD0005,9.1
US1CAMD0007,23.4
US1CAMD0009,19.3
US1CAMD0014,22.9
US1CAMD0016,18.5
US1CAMD0017,32.5
US1CAMD0018,14.7
US1CAMD0019,16.5
US1CAMD0021,15.7
US1CAMD0022,28.7
US1CAMD0025,15.7
US1CAMD0026,17.8
US1CAMD0029,16.0
US1CAMD0030,14.7
US1CAMP0001,3.3
US1CAMP0002,2.0
US1CAMP0003,3.0
US1CAMP0004,2.3
US1CAMP0006,2.3
US1CAMR0002,14.7
US1CAMR0003,13.2
US1CAMR0004,12.7
US1CAMR0005,12.7
US1CAMR0007,14.2
US1CAMR0009,17.3
US1CAMR0013,14.7
US1CAMR0015,14.5
US1CAMR0016,14.5
US1CAMR0018,11.2
US1CAMR0021,12.7
US1CAMR0024,15.2
US1CAMR0025,14.2
US1CAMR0026,11.4
US1CAMR0029,15.2
US1CAMR0030,10.7
US1CAMR0031,12.4
US1CAMR0032,14.0
US1CAMR0035,10.7
US1CAMR0037,11.9
US1CAMR0038,17.0
US1CAMR0040,16.5
US1CAMT0003,5.8
US1CAMT0005,7.6
US1CAMT0006,4.8
US1CAMT0009,3.6
US1CAMT0011,10.7
US1CAMT0014,10.7
US1CAMT0017,5.6
US1CAMT0019,5.3
US1CAMT0021,2.8
US1CAMT0023,9.4
US1CAMT0027,11.2
US1CAMT0029,5.8
US1CAMT0033,3.3
US1CAMT0036,2.8
US1CAMT0038,4.3
US1CAMT0041,4.3
US1CAMT0042,8.6
US1CAMT0043,3.8
US1CANP0007,15.5
US1CANP0008,12.4
US1CANV0001,11.2
US1CANV0003,15.5
US1CANV0010,10.4
US1CANV0011,8.4
US1CANV0014,7.4
US1CANV0016,8.9
US1CANV0022,10.2
US1CANV0023,9.7
US1CANV0034,10.2
US1CANV0035,9.4
US1CANV0036,9.1
US1CANV0041,7.4
US1CANV0042,7.9
US1CAOR0001,0.0
US1CAOR0006,0.0
US1CAOR0016,0.0
US1CAOR0017,0.0
US1CAOR0019,0.0
US1CAOR0021,0.0
US1CAOR0026,0.0
US1CAOR0027,0.0
US1CAOR0029,0.0
US1CAOR0031,0.0
US1CAOR0034,0.0
US1CAOR0035,0.0
US1CAOR0037,0.0
US1CAOR0039,0.0
US1CAOR0042,0.0
US1CAOR0043,0.0
US1CAOR0048,0.0
US1CAOR0049,0.0
US1CAPC0001,16.8
US1CAPC0007,6.1
US1CAPC0010,6.6
US1CAPC0011,9.4
US1CAPC0013,5.8
US1CAPC0014,5.6
US1CAPC0019,6.4
US1CAPC0021,4.8
US1CAPC0024,6.6
US1CAPC0031,5.1
US1CAPC0032,6.6
US1CAPC0034,5.6
US1CAPC0035,5.3
US1CAPM0002,13.5
US1CAPM0003,6.9
US1CAPM0006,5.6
US1CARV0002,0.0
US1CARV0005,0.0
US1CARV0008,0.0
US1CARV0015,0.0
US1CARV0017,0.0
US1CARV0018,0.0
US1CARV0020,0.0
US1CARV0021,0.0
US1CARV0027,0.0
US1CARV0033,0.0
US1CARV0034,0.0
US1CARV0035,0.0
US1CARV0036,0.0
US1CARV0037,0.0
US1CARV0043,0.0
US1CASA0001,5.1
US1CASA0002,5.8
US1CASA0005,5.1
US1CASA0006,5.6
US1CASA0007,4.3
US1CASA0008,5.1
US1CASA0012,6.9
US1CASA0029,4.6
US1CASA0030,5.6
US1CASA0035,5.3
US1CASA0036,6.6
US1CASA0039,5.3
US1CASA0045,5.6
US1CASA0047,4.1
US1CASA0048,4.8
US1CASA0051,6.9
US1CASB0001,0.0
US1CASB0005,0.0
US1CASB0007,0.5
US1CASB0011,0.0
US1CASC0001,6.4
US1CASC0003,7.4
US1CASC0004,6.9
US1CASC0008,6.4
US1CASC0010,7.4
US1CASC0011,6.1
US1CASC0012,5.8
US1CASC0013,6.6
US1CASC0015,5.8
US1CASC0027,8.4
US1CASC0032,6.6
US1CASC0040,6.4
US1CASC0041,5.6
US1CASC0042,6.1
US1CASC0048,8.6
US1CASC0052,5.8
US1CASC0053,6.9
US1CASC0054,4.6
