station,2016-03-06
US1CAAL0001,53.6
US1CAAL0003,42.4
US1CAAL0004,35.3
US1CAAL0006,52.8
US1CAAL0007,29.7
US1CAAL0011,47.0
US1CAAL0012,36.1
US1CAAL0016,41.9
US1CAAL0018,56.1
US1CAAL0024,26.7
US1CAAL0025,58.9
US1CAAL0030,44.7
US1CAAL0031,26.4
US1CAAL0032,22.4
US1CAAM0002,85.6
US1CAAM0003,74.9
US1CAAM0004,29.0
US1CAAM0006,95.0
US1CAAM0007,35.3
US1CAAM0009,81.3
US1CABT0002,62.0
US1CABT0005,59.9
US1CABT0009,50.8
US1CABT0012,41.7
US1CABT0015,38.4
US1CABT0016,100.3
US1CABT0017,43.2
US1CABT0018,35.6
US1CABT0026,37.8
US1CABT0032,59.9
US1CACC0001,53.3
US1CACC0004,48.8
US1CACC0010,71.4
US1CACC0011,62.2
US1CACC0012,36.6
US1CACC0016,33.0
US1CACC0018,45.0
US1CACC0025,64.3
US1CACC0027,26.7
US1CACC0028,58.4
US1CACC0031,55.4
US1CACC0033,40.9
US1CACC0035,65.5
US1CACL0001,18.3
US1CACV0006,80.0
US1CADN0001,49.8
US1CADN0005,53.8
US1CADN0006,54.6
US1CADN0007,52.1
US1CADN0008,47.2
US1CADN0011,45.7
US1CAED0003,47.2
US1CAED0011,71.4
US1CAED0012,50.5
US1CAED0014,31.8
US1CAED0017,59.9
US1CAED0020,48.3
US1CAED0021,35.8
US1CAED0023,31.2
US1CAFR0002,34.3
US1CAFR0005,56.9
US1CAFR0006,26.2
US1CAFR0008,0.0
US1CAFR0009,68.1
US1CAFR0013,33.3
US1CAFR0014,22.9
US1CAFR0020,30.7
US1CAFR0021,37.8
US1CAFR0022,40.6
US1CAHM0004,42.2
US1CAHM0005,38.4
US1CAHM0007,102.1
US1CAHM0009,47.0
US1CAHM0012,45.7
US1CAHM0014,93.2
US1CAHM0016,37.1
US1CAHM0020,47.0
US1CAHM0021,43.2
US1CAHM0022,62.0
US1CAHM0026,82.6
US1CAHM0029,45.2
US1CAHM0030,103.6
US1CAHM0031,104.6
US1CAHM0033,43.9
US1CAHM0034,38.1
US1CAHM0035,40.1
US1CAHM0036,115.1
US1CAHM0037,50.3
US1CAHM0038,65.0
US1CAHM0039,34.0
US1CAHM0041,39.4
US1CAHM0044,108.2
US1CAHM0046,45.5
US1CAHM0047,84.8
US1CAHM0048,56.4
US1CAHM0050,42.4
US1CAHM0051,46.2
US1CAHM0052,56.4
US1CAHM0056,95.8
US1CAHM0060,42.2
US1CAHM0065,107.2
US1CAHM0066,108.2
US1CAIN0002,8.6
US1CAIN0004,2.5
US1CAIN0005,9.1
US1CAIN0007,2.8
US1CAIN0008,1.5
US1CAIN0009,1.8
US1CAIN0010,2.8
